bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,0.855324,,,,,,,,,,,,,,,,,5009ed82-29a0-45a0-81a1-f9004e8db169,489,,"[71.6, 5.9]",3788773,9,,,,,1.6988053,,Right Foot,,,"[70.3, 16.0]",,Ground Pass,,10.18332,,,Karim Benzema,,,,,,1,From Throw In,N''Golo Kanté,3961.0,Left Defensive Midfield,29,France,771,"['afcb8214-1f5d-4e76-9a9e-0da11c183cad', 'ea7f3e31-70bd-4813-9707-0e6f9bb1de92']",49,,,,,,,,,,,,,,,,,France,00:09:49.151,Pass,True,71.6,5.9,70.3,16.0,,,
,,,,,,,,,,,,,,,1.289076,,,,,,,,,,,,,,,,,11369e2a-24ec-49d7-b8a2-7c743caa4e42,492,,"[63.7, 13.2]",3788773,9,,,,,1.586795,,Right Foot,,,"[63.3, 38.2]",,Ground Pass,,25.0032,,,Corentin Tolisso,,,,,,1,From Throw In,Karim Benzema,19677.0,Center Forward,29,France,771,['bf00e3c9-2397-48a0-9641-650ffd965194'],51,,,,,,,,,,,,,,,,,France,00:09:51.137,Pass,,63.7,13.2,63.3,38.2,,,
,,,,,,,,,,,,,,,1.140971,,,,,,,,,,,,,,,,,8e4904e7-0d4d-4bf1-8ba6-8058c0948b07,495,,"[64.7, 41.5]",3788773,9,,,,,1.3171222,,Right Foot,,,"[68.9, 57.7]",,Ground Pass,,16.73559,,,Paul Pogba,,,,,,1,From Throw In,Corentin Tolisso,5480.0,Right Wing,29,France,771,['3253b5cf-1fea-4a98-bffc-dcf9ee1428e3'],53,,,,,,,,,,,,,,,,,France,00:09:53.616,Pass,,64.7,41.5,68.9,57.7,,,
,,,,,,,,,,,,,,,2.397211,,,,,,,,,,,,,,,,,dc671e9e-6c42-43a2-87e1-a936c53de844,498,,"[68.9, 57.7]",3788773,9,,,,,-0.24242504,,Right Foot,,,"[115.0, 46.3]",,Ground Pass,,47.48863,,Incomplete,Kylian Mbappé Lottin,,,Through Ball,True,,1,From Throw In,Paul Pogba,20004.0,Right Defensive Midfield,29,France,771,"['51cbf4c8-a660-430a-84eb-aa2e8ea3b102', '64f89855-f84c-42d5-b753-34408eeec39c']",55,,,,,,,,,,,,,,,,,France,00:09:55.874,Pass,,68.9,57.7,115.0,46.3,,,
,,,,,,,,,,,,,,,1.583371,,,,,,,,,,,,,,,,,64f8c9bd-98a7-46d5-9357-c0075838717d,503,,"[10.7, 32.0]",3788773,10,,,,,-1.152572,,Keeper Arm,,,"[13.9, 24.8]",,Ground Pass,,7.879086,,,Rúben Santos Gato Alves Dias,,,,,,1,From Keeper,Rui Pedro dos Santos Patrício,5205.0,Goalkeeper,30,Portugal,780,['5dcc6e3c-4337-4033-b3f3-618f1d3dfda7'],3,,,,,,,,,,,,,,,,,Portugal,00:10:03.195,Pass,,10.7,32.0,13.9,24.8,,,
,,,,,,,,,,,,,,,1.272978,,,,,,,,,,,,,,,,,b8013084-995d-47ca-8e28-c88021e07e42,506,,"[14.6, 24.8]",3788773,10,,,,,0.03844259,,Right Foot,,,"[30.2, 25.4]",,Ground Pass,,15.611534,,,Renato Júnior Luz Sanches,,,,,,1,From Keeper,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,30,Portugal,780,['4b6661a6-13d8-4f8d-a440-5c7b9a11f387'],6,,,,,,,,,,,,,,,,,Portugal,00:10:06.264,Pass,,14.6,24.8,30.2,25.4,,,
,,,,,,,,,,,,,,,1.127139,,,,,,,,,,,,,,,,,ac5563b7-d577-4e51-8879-4d0d74e8a5af,509,,"[30.2, 24.8]",3788773,10,,,,,3.0804446,,Right Foot,,,"[20.4, 25.4]",,Ground Pass,,9.81835,,,Rúben Santos Gato Alves Dias,,,,,,1,From Keeper,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,30,Portugal,780,"['567dd622-6740-4508-b187-12f5a0b1fa73', 'e0d33dfc-5d37-4518-944c-0868759a4398']",7,,,,,,,,,,,,,,,,,Portugal,00:10:07.537,Pass,True,30.2,24.8,20.4,25.4,,,
,,,,,,,,,,,,,,,1.209825,,,,,,,,,,,,,,,,,0b7b5b24-0a68-431b-abf7-0e7d46a270c1,511,,"[19.9, 25.4]",3788773,10,,,,,-1.2186683,,Right Foot,,,"[27.8, 3.9]",,Ground Pass,,22.905458,,,Raphaël Adelino José Guerreiro,,,,,,1,From Keeper,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,30,Portugal,780,['c05209bb-14fb-4723-8a70-4bd7e3a89979'],8,,,,,,,,,,,,,,,,,Portugal,00:10:08.664,Pass,,19.9,25.4,27.8,3.9,,,
,,,,,,,,,,,,,,,1.253763,,,,,,,,,,,,,,,,,5cafc79e-07e0-426a-b556-cfd8fa1d056e,513,,"[27.6, 3.9]",3788773,10,,,,,2.184711,,Left Foot,,,"[20.2, 14.4]",,Ground Pass,,12.845622,,,Rúben Santos Gato Alves Dias,,,,,,1,From Keeper,Raphaël Adelino José Guerreiro,5209.0,Left Back,30,Portugal,780,['ce9ed0b8-193f-4cb9-8585-7f93d5404d47'],9,,,,,,,,,,,,,,,,,Portugal,00:10:09.874,Pass,,27.6,3.9,20.2,14.4,,,
,,,,,,,,,,,,,,,1.064271,,,,,,,,,,,,,,,,,c06620b1-aefb-43bc-8a73-3e3c517e0448,517,,"[20.2, 15.4]",3788773,10,,,,,-0.9723774,,Right Foot,,,"[26.2, 6.6]",,Ground Pass,,10.650822,,,Raphaël Adelino José Guerreiro,,,,,,1,From Keeper,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,30,Portugal,780,"['1e27357c-c5e7-44ec-9850-d33b20dc76c8', '774869c3-007c-417d-b658-b2b8465f5b82']",11,,,,,,,,,,,,,,,,,Portugal,00:10:11.521,Pass,True,20.2,15.4,26.2,6.6,,,
,,,,,,,,,,,,,,,1.37454,,,,,,,,,,,,,,,,,4e7cc454-f150-4e81-a58e-1602fa31838d,520,,"[25.8, 5.3]",3788773,10,,,,,0.7656824,,Left Foot,,,"[43.9, 22.7]",,High Pass,,25.10717,,Incomplete,Cristiano Ronaldo dos Santos Aveiro,,,,,,1,From Keeper,Raphaël Adelino José Guerreiro,5209.0,Left Back,30,Portugal,780,"['03264e79-c5d8-46c7-97c1-62a069bce614', '06eba5fd-6b9b-45e8-8aa8-55085aeb49a3']",13,,,,,,,,,,,,,,,,,Portugal,00:10:13.450,Pass,,25.8,5.3,43.9,22.7,,,
,,,,,,,,,,,,,,,0.71565,,,,,,,,,,,,,,,,,e009a4e5-74f3-43a9-8269-82febec7a358,525,,"[76.3, 57.2]",3788773,10,,,,,0.87815446,,Left Foot,,,"[80.2, 61.9]",,Ground Pass,,6.1073728,,Incomplete,Paul Pogba,,,,,,1,From Keeper,N''Golo Kanté,3961.0,Left Defensive Midfield,30,Portugal,780,"['39ec7836-0d6a-472a-9f19-263de779a1ce', '5cd546bc-dc32-4307-ba89-f7f4c3cbdf91', 'adda58d8-5f8c-437e-982b-d6444f6ff5c4']",15,,,,,,,,,,,,,,,,,France,00:10:15.940,Pass,True,76.3,57.2,80.2,61.9,,,
,,,,,,,,,,,,,,,0.915742,,,,,,,,,,,,,,,,,c96ab619-5f9e-487b-9b2d-dc47fcaa465e,532,,"[35.7, 20.5]",3788773,10,,,,,-2.365903,,Right Foot,,,"[30.5, 15.4]",,Ground Pass,,7.283543,,,Raphaël Adelino José Guerreiro,,,,,,1,From Keeper,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,30,Portugal,780,"['56b11a97-7376-48d7-85b1-e466e00a66e0', '9d3a2051-7187-4839-8a65-8ba578c48551']",18,,,,,,,,,,,,,,,,,Portugal,00:10:18.549,Pass,True,35.7,20.5,30.5,15.4,,,
,,,,,,,,,,,,,,,1.383073,,,,,,,,,,,,,,,,,aa4caa7a-2eaf-4520-b6f0-880d22e239f1,534,,"[30.5, 15.4]",3788773,10,,,,,2.3803444,,Left Foot,,,"[19.9, 25.5]",,Ground Pass,,14.641379,,,Rúben Santos Gato Alves Dias,,,,,,1,From Keeper,Raphaël Adelino José Guerreiro,5209.0,Left Back,30,Portugal,780,['1e9e72bc-e817-45a6-ad2a-86e59d0ea48f'],19,,,,,,,,,,,,,,,,,Portugal,00:10:19.464,Pass,,30.5,15.4,19.9,25.5,,,
,,,,,,,,,,,,,,,2.163398,,,,,,,,,,,,,,,,,9bd0a8c1-5bac-42dd-ac06-f0e90a3ee1a9,537,,"[19.9, 25.7]",3788773,10,,,,,2.379446,,Right Foot,,,"[4.5, 40.4]",,Ground Pass,,21.289669,,,Rui Pedro dos Santos Patrício,,,,,,1,From Keeper,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,30,Portugal,780,['cffa2791-7cee-4fb3-9569-743d2f9a620c'],21,,,,,,,,,,,,,,,,,Portugal,00:10:21.408,Pass,,19.9,25.7,4.5,40.4,,,
,,,,,,,,,,,,,,,1.312913,,,,,,,,,,,,,,,,,c3a1d9be-60b3-4ac4-88bc-aeb81f7cae24,540,,"[3.5, 44.0]",3788773,10,,,,,1.1738812,,Left Foot,,,"[10.5, 60.7]",,Ground Pass,,18.107733,,,Kléper Laveran Lima Ferreira,,,,,,1,From Keeper,Rui Pedro dos Santos Patrício,5205.0,Goalkeeper,30,Portugal,780,['bd7a2b35-18e0-4824-9998-c53f667cb51f'],24,,,,,,,,,,,,,,,,,Portugal,00:10:24.271,Pass,,3.5,44.0,10.5,60.7,,,
,,,,,,,,,,,,,,,1.164458,,,,,,,,,,,,,,,,,3d53576c-a84f-4ecc-b52a-b7e067a19ad8,544,,"[7.9, 60.0]",3788773,10,,,,,-1.8545904,,Right Foot,,,"[3.7, 45.6]",,Ground Pass,,15.0,,,Rui Pedro dos Santos Patrício,,,,,,1,From Keeper,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,30,Portugal,780,['641529e2-4f95-4910-aa3e-3f6cb6c7c107'],26,,,,,,,,,,,,,,,,,Portugal,00:10:26.496,Pass,,7.9,60.0,3.7,45.6,,,
,,,,,,,,,,,,,,,2.34682,,,,,,,,,,,,,,,,,b93e72be-a0ad-4638-ad67-9fdf66b9bdc2,547,,"[3.7, 45.6]",3788773,10,,,,,0.63420624,,Left Foot,,,"[45.3, 76.2]",,High Pass,,51.64223,,,Bernardo Mota Veiga de Carvalho e Silva,,,,,,1,From Keeper,Rui Pedro dos Santos Patrício,5205.0,Goalkeeper,30,Portugal,780,['c689ecb5-d254-418a-87f6-a391539c1f16'],28,,,,,,,,,,,,,,,,,Portugal,00:10:28.628,Pass,,3.7,45.6,45.3,76.2,,,
,,,,,,,,,,,,,,,1.029332,,,,,,,,,,,,,,,,,fd1cc660-c28f-46b2-a51c-e155774eef0a,549,,"[45.3, 76.2]",3788773,10,,,,,-2.946201,,Head,,,"[35.7, 74.3]",,Low Pass,,9.786215,,,Nélson Cabral Semedo,,,,,,1,From Keeper,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Midfield,30,Portugal,780,['7e4c43fc-20bb-402c-9013-73f7c1885daa'],30,,,,,,,,,,,,,,,,,Portugal,00:10:30.975,Pass,,45.3,76.2,35.7,74.3,,,
,,,,,,,,,,,,,,,1.12535,,,,,,,,,,,,,,,,,6bdca741-c2ee-409d-a60b-78bea452a25c,552,,"[49.4, 76.0]",3788773,10,,,,,-2.0162642,,Right Foot,,,"[44.1, 64.9]",,Ground Pass,,12.300406,,,Danilo Luís Hélio Pereira,,,,,,1,From Keeper,Nélson Cabral Semedo,6374.0,Right Back,30,Portugal,780,['6ab96388-dcca-4dd0-84df-951d6a4eb0e9'],35,,,,,,,,,,,,,,,,,Portugal,00:10:35.776,Pass,,49.4,76.0,44.1,64.9,,,
,,,,,,,,,,,,,,,0.952641,,,,,,,,,,,,,,,,,33d92ba6-fe6c-42af-b240-9fd3becd37ce,555,,"[62.6, 39.8]",3788773,10,,,,,-1.8951994,,Right Foot,,,"[58.8, 28.5]",,Ground Pass,,11.921828,,,Renato Júnior Luz Sanches,,,,,,1,From Keeper,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,30,Portugal,780,['6a9cac71-9758-416b-bb99-78e2e2d342fd'],42,,,,,,,,,,,,,,,,,Portugal,00:10:42.349,Pass,,62.6,39.8,58.8,28.5,,,
,,,,,,,,,,,,,,,1.280136,,,,,,,,,,,,,,,,,6e7d2d32-a060-47fc-9c16-03b2ff24c7f8,558,,"[64.0, 25.5]",3788773,10,,,,,-1.0992333,,Right Foot,,,"[71.7, 10.4]",,Ground Pass,,16.949926,,,Cristiano Ronaldo dos Santos Aveiro,,,,,,1,From Keeper,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,30,Portugal,780,['6dc409c9-5782-44dc-b6a9-dd202a639099'],44,,,,,,,,,,,,,,,,,Portugal,00:10:44.378,Pass,,64.0,25.5,71.7,10.4,,,
,,,,,,,,,,,,,,,1.234839,,,,,,,,,,,,,,,,,53026139-59e4-4c98-8638-f9c635f98434,562,,"[89.4, 4.3]",3788773,10,,,,,0.85117143,,Right Foot,,,"[97.2, 13.2]",,Ground Pass,,11.834272,,Incomplete,Raphaël Adelino José Guerreiro,,,,,,1,From Keeper,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,30,Portugal,780,"['18344f0c-639d-4251-9b3e-25978fd4a841', '64f7ed31-5ce7-4dfa-9a9e-b15bf549e4e3', 'e254b3ee-7478-46f7-9f7c-a30a3a8cabab']",48,,,,,,,,,,,,,,,,,Portugal,00:10:48.801,Pass,True,89.4,4.3,97.2,13.2,,,
,,,,,,,,,,,,,,,0.779398,,,,,,,,,,,,,,,,,62aba2be-e7e0-4851-a520-76e50ac43c4e,566,,"[31.1, 64.4]",3788773,10,,,,,-1.1635405,,Right Foot,,,"[35.5, 54.2]",,Ground Pass,,11.108555,,,Paul Pogba,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,31,France,771,['cac88718-cea9-47f3-b481-ff352b836920'],51,,,,,,,,,,,,,,,,,France,00:10:51.245,Pass,,31.1,64.4,35.5,54.2,,,
,,,,,,,,,,,,,,,0.754275,,,,,,,,,,,,,,,,,91670a15-6771-4871-a213-8cb15d35993f,569,,"[35.5, 54.2]",3788773,10,,,,,-0.6365082,,Right Foot,,,"[42.4, 49.1]",,Ground Pass,,8.58021,,,Antoine Griezmann,,,,,,1,Regular Play,Paul Pogba,20004.0,Right Defensive Midfield,31,France,771,['b56512fe-222e-4603-b05d-e6d7d2689a37'],52,,,,,,,,,,,,,,,,,France,00:10:52.634,Pass,,35.5,54.2,42.4,49.1,,,
,,,,,,,,,,,,,,,0.781563,,,,,,,,,,,,,,,,,f1712243-3aaa-4f0e-9bf5-a573ce9f4881,571,,"[42.4, 49.1]",3788773,10,,,,,-2.976444,,Left Foot,,,"[33.4, 47.6]",,Ground Pass,,9.124144,,,N''Golo Kanté,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,31,France,771,['0f9cbe35-d2d9-404c-8fe8-29361241432f'],53,,,,,,,,,,,,,,,,,France,00:10:53.388,Pass,,42.4,49.1,33.4,47.6,,,
,,,,,,,,,,,,,,,1.220453,,,,,,,,,,,,,,,,,345d99be-30ba-4f3c-b6b4-c4d62034ba41,575,,"[32.7, 47.0]",3788773,10,,,,,-2.11968,,Right Foot,,,"[25.3, 34.9]",,Ground Pass,,14.183441,,,Presnel Kimpembe,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,31,France,771,"['1281b7f9-5d6a-4a27-9df1-63f488628615', '4c59e5db-d901-45e9-8cb4-96e54ef501a9']",54,,,,,,,,,,,,,,,,,France,00:10:54.595,Pass,True,32.7,47.0,25.3,34.9,,,
,,,,,,,,,,,,,,,0.95012,,,,,,,,,,,,,,,,,8ebabfc1-f66d-4bec-b2f2-2b2b850b1249,577,,"[25.3, 34.9]",3788773,10,,,,,1.7980173,,Left Foot,,,"[21.3, 52.2]",,Ground Pass,,17.756407,,,Raphaël Varane,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,31,France,771,['b0277dc0-16f1-4364-9acd-ae69999e8918'],55,,,,,,,,,,,,,,,,,France,00:10:55.815,Pass,,25.3,34.9,21.3,52.2,,,
,,,,,,,,,,,,,,,1.289419,,,,,,,,,,,,,,,,,3cac3884-ae71-47bf-aee4-94128947a8e3,580,,"[21.3, 52.2]",3788773,10,,,,,-1.3041315,,Right Foot,,,"[26.9, 31.7]",,Ground Pass,,21.251118,,,Presnel Kimpembe,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,31,France,771,['26930032-b10d-4d91-99a5-5e59efd5a1dd'],57,,,,,,,,,,,,,,,,,France,00:10:57.828,Pass,,21.3,52.2,26.9,31.7,,,
,,,,,,,,,,,,,,,1.612924,,,,,,,,,,,,,,,,,6a664b39-a331-4b06-9f05-a57b6a4058e2,583,,"[34.8, 27.8]",3788773,11,,,,,0.6472117,,Left Foot,,,"[43.4, 34.3]",,Ground Pass,,10.780074,,,Antoine Griezmann,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,31,France,771,['29470328-41ca-4796-be49-a7ea4f492c03'],1,,,,,,,,,,,,,,,,,France,00:11:01.345,Pass,,34.8,27.8,43.4,34.3,,,
,,,,,,,,,,,,,,,0.83576,,,,,,,,,,,,,,,,,f6d1f626-f9d2-4a13-9299-f1f7f42c8eb6,586,,"[42.0, 34.3]",3788773,11,,,,,-1.6381102,,Left Foot,,,"[41.4, 25.4]",,Ground Pass,,8.920202,,,Presnel Kimpembe,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,31,France,771,['03215f47-23ff-4c3e-9fb9-49544a99c278'],3,,,,,,,,,,,,,,,,,France,00:11:03.178,Pass,,42.0,34.3,41.4,25.4,,,
,,,,,,,,,,,,,,,1.435903,,,,,,,,,,,,,,,,,309e6e5f-e2a9-46b9-a255-66a5b070b732,589,,"[42.8, 24.3]",3788773,11,,,,,-1.0407,,Left Foot,,,"[55.4, 2.8]",,Ground Pass,,24.920073,,,Lucas Hernández Pi,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,31,France,771,['81949181-e867-4620-be0d-2cea24de83ce'],4,,,,,,,,,,,,,,,,,France,00:11:04.838,Pass,,42.8,24.3,55.4,2.8,,,
,,,,,,,,,,,,,,,0.882818,,,,,,,,,,,,,,,,,09dc1c1b-86e1-42fb-9ab1-a8bc0dfe7cf6,592,,"[55.4, 2.8]",3788773,11,,,,,1.6549345,,Left Foot,,,"[54.7, 11.1]",,Ground Pass,,8.329466,,,Antoine Griezmann,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Back,31,France,771,['3c8a8219-4449-4796-baf3-f28b782e1f9e'],6,,,,,,,,,,,,,,,,,France,00:11:06.405,Pass,,55.4,2.8,54.7,11.1,,,
,,,,,,,,,,,,,,,0.766017,,,,,,,,,,,,,,,,,6e91f3fd-c4d4-42b7-9ae7-a2f7fb7947c8,595,,"[54.7, 11.1]",3788773,11,,,,,0.3838176,,Left Foot,,,"[65.1, 15.3]",,Ground Pass,,11.21606,,,Kylian Mbappé Lottin,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,31,France,771,['de4e457e-37b5-4c94-b02a-8905655efb76'],7,,,,,,,,,,,,,,,,,France,00:11:07.308,Pass,,54.7,11.1,65.1,15.3,,,
,,,,,,,,,,,,,,,0.569904,,,,,,,,,,,,,,,,,ce03318b-9117-4b8c-bdff-fbbc27287468,602,,"[63.3, 15.3]",3788773,11,,,,,2.158799,,Right Foot,,,"[60.3, 19.8]",,Ground Pass,,5.408327,,,N''Golo Kanté,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,31,France,771,"['a6522a10-8ba7-47fa-8c1c-b3b592d22e17', 'b371c72d-60c1-4ac3-9989-8c611c744ca8']",8,,,,,,,,,,,,,,,,,France,00:11:08.234,Pass,True,63.3,15.3,60.3,19.8,,,
,,,,,,,,,,,,,,,1.302674,,,,,,,,,,,,,,,,,60df664a-fc2c-4c8b-b600-aa9512d48183,604,,"[60.3, 19.8]",3788773,11,,,,,0.7767777,,Right Foot,,,"[72.0, 31.3]",,Ground Pass,,16.405487,,,Karim Benzema,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,31,France,771,['a8bde522-842b-4684-9b03-3f8734aa2dde'],8,,,,,,,,,,,,,,,,,France,00:11:08.804,Pass,,60.3,19.8,72.0,31.3,,,
,,,,,,,,,,,,,,,1.202214,,,,,,,,,,,,,,,,,b1fa07e3-617a-4418-b856-1394fbdd1d4f,608,,"[65.9, 37.5]",3788773,11,,,,,1.7736803,,Right Foot,,,"[62.3, 55.0]",,Ground Pass,,17.86645,,,Corentin Tolisso,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,31,France,771,['8f7ba795-9015-4445-8ce0-c9fd7032d373'],11,,,,,,,,,,,,,,,,,France,00:11:11.964,Pass,,65.9,37.5,62.3,55.0,,,
,,,,,,,,,,,,,,,0.688861,,,,,,,,,,,,,,,,,43553a40-dd6b-4ba6-945a-eeeb2ab954a8,611,,"[60.7, 45.9]",3788773,11,,,,,-1.4536875,,Right Foot,,,"[61.5, 39.1]",,Ground Pass,,6.846897,,,Paul Pogba,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Right Wing,31,France,771,['581a0fa7-a9e6-420d-8eb0-5751ac99712c'],14,,,,,,,,,,,,,,,,,France,00:11:14.552,Pass,,60.7,45.9,61.5,39.1,,,
,,,,,,,,,,,,,,,1.211065,,,,,,,,,,,,,,,,,0c64039c-36f7-441b-a6bc-972fe9e6d174,614,,"[64.0, 37.7]",3788773,11,,,,,-1.6969879,,Right Foot,,,"[62.3, 24.3]",,Ground Pass,,13.507405,,,N''Golo Kanté,,,,,,1,Regular Play,Paul Pogba,20004.0,Right Defensive Midfield,31,France,771,['bd2af513-8fa3-40d5-973f-13ee01e67aba'],18,,,,,,,,,,,,,,,,,France,00:11:18.355,Pass,,64.0,37.7,62.3,24.3,,,
,,,,,,,,,,,,,,,0.779837,,,,,,,,,,,,,,,,,5f076591-3fb7-4b19-a72e-da3c058bc895,617,,"[62.3, 23.6]",3788773,11,,,,,-1.4269688,,Right Foot,,,"[64.4, 9.1]",,Ground Pass,,14.651279,,,Kylian Mbappé Lottin,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,31,France,771,['de85889b-5ffc-4eb3-aefb-a64ab429c4b9'],20,,,,,,,,,,,,,,,,,France,00:11:20.558,Pass,,62.3,23.6,64.4,9.1,,,
,,,,,,,,,,,,,,,0.858285,,,,,,,,,,,,,,,,,c0541c52-26b5-427a-b28d-af6faf524dd0,620,,"[67.2, 15.0]",3788773,11,,,,,2.612346,,Left Foot,,,"[61.9, 18.1]",,Ground Pass,,6.140033,,,N''Golo Kanté,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,31,France,771,['32532cc0-4001-4c87-afef-c1d5e300442c'],23,,,,,,,,,,,,,,,,,France,00:11:23.592,Pass,,67.2,15.0,61.9,18.1,,,
,,,,,,,,,,,,,,,1.19105,,,,,,,,,,,,,,,,,8c46cc59-a2a2-4dd3-920a-850a44f0ab95,623,,"[61.9, 18.1]",3788773,11,,,,,1.7845352,,Right Foot,,,"[56.3, 43.9]",,Ground Pass,,26.400757,,,Raphaël Varane,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,31,France,771,['a7ee0f5e-84ff-457b-b8a1-df2ab2e28f36'],25,,,,,,,,,,,,,,,,,France,00:11:25.647,Pass,,61.9,18.1,56.3,43.9,,,
,,,,,,,,,,,,,,,0.815433,,,,,,,,,,,,,,,,,79b51d4b-baad-46f5-9f81-6b712d8a5ba4,626,,"[62.1, 52.2]",3788773,11,,,,,1.3318598,,Left Foot,,,"[64.0, 60.0]",,Ground Pass,,8.028076,,,Corentin Tolisso,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,31,France,771,['f536c28a-5022-43b2-9963-4ed764357deb'],29,,,,,,,,,,,,,,,,,France,00:11:29.237,Pass,,62.1,52.2,64.0,60.0,,,
,,,,,,,,,,,,,,,1.269265,,,,,,,,,,,,,,,,,b433fe2c-ff03-46c3-9792-f214dc7259a0,629,,"[64.0, 60.0]",3788773,11,,,,,-0.99602044,,Right Foot,,,"[69.7, 51.2]",,Ground Pass,,10.484751,,,Paul Pogba,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Right Wing,31,France,771,['c2cf0dcd-eff3-4acb-ba75-9403d4271597'],30,,,,,,,,,,,,,,,,,France,00:11:30.362,Pass,,64.0,60.0,69.7,51.2,,,
,,,,,,,,,,,,,,,0.807281,,,,,,,,,,,,,,,,,8006a0bd-03bd-4cb3-8b65-23e0606e61db,631,,"[69.7, 51.2]",3788773,11,,,,,0.56852454,,Right Foot,,,"[76.9, 55.8]",,Ground Pass,,8.5440035,,,Karim Benzema,,,,,,1,Regular Play,Paul Pogba,20004.0,Right Defensive Midfield,31,France,771,['a08a0104-7730-42ac-8e13-351555bbbcda'],31,,,,,,,,,,,,,,,,,France,00:11:31.631,Pass,,69.7,51.2,76.9,55.8,,,
,,,,,,,,,,,,,,,0.578576,,,,,,,,,,,,,,,,,c4b999e3-83c3-46fd-942a-bef7ce78dfc6,634,,"[76.9, 55.8]",3788773,11,,,,,-2.5127964,,Right Foot,,,"[69.2, 50.2]",,Ground Pass,,9.521029,,,Paul Pogba,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,31,France,771,['0b13294b-c24a-4bf2-aad0-a6d6fde2b20f'],32,,,,,,,,,,,,,,,,,France,00:11:32.820,Pass,,76.9,55.8,69.2,50.2,,,
,,,,,,,,,,,,,,,1.204465,,,,,,,,,,,,,,,,,0a4c9e17-68a1-40cd-b50d-f000810f69a1,637,,"[69.2, 50.2]",3788773,11,,,,,2.167973,,Right Foot,,,"[64.1, 57.7]",,Ground Pass,,9.06973,,,Corentin Tolisso,,,,,,1,Regular Play,Paul Pogba,20004.0,Right Defensive Midfield,31,France,771,['38fc2581-c5d7-4c14-be9f-09bdbdd268ee'],33,,,,,,,,,,,,,,,,,France,00:11:33.822,Pass,,69.2,50.2,64.1,57.7,,,
