ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,"[114.2, 23.3]",,,,,,,,,,1.778301,,,,,,,,,,,,,,,,,a3189a01-b903-4fd3-a158-e8fb36f787da,3400,,,"[114.5, 20.9]",3795221,96,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jack Grealish,9638.0,,Left Wing,159,England,768,"['4a3c8380-fb12-489a-a6c6-54971dfc8177', '8e5a98b9-779d-4482-a4db-bef4a815f3c6']",47,,,,,,,,,,,,,,,,England,00:51:47.088,Carry,,114.5,20.9,,,,,
,,,"[37.6, 40.8]",,,,,,,,,,2.48916,,,,,,,,,,,,,,,,,9f5436c1-041e-44cb-b024-aa2112a62110,3412,,,"[36.7, 39.8]",3795221,90,,,,,,,,,,,,,,,,,,,,,,,,,3,From Kick Off,Simon Thorup Kjær,5534.0,,Center Back,160,Denmark,776,"['3be03afc-6293-4520-aeb7-d2625719e85d', 'be24080b-9d95-4ac5-bcd9-3eb380164016']",1,,,,,,,,,,,,,,,,Denmark,00:00:01.685,Carry,,36.7,39.8,,,,,
,,,"[43.8, 67.0]",,,,,,,,,,2.814679,,,,,,,,,,,,,,,,,0c8d78c7-f6ea-4616-897b-f843cc586a36,3415,,,"[41.7, 67.6]",3795221,90,,,,,,,,,,,,,,,,,,,,,,,,,3,From Kick Off,Joachim Andersen,8247.0,,Right Center Back,160,Denmark,776,"['0418f2c5-a0ee-4882-ab0e-743743bebfba', 'ef17d9d4-741b-4604-8728-acfe98f3fe1a']",6,,,,,,,,,,,,,,,,Denmark,00:00:06.208,Carry,,41.7,67.6,,,,,
,,,"[8.7, 43.7]",,,,,,,,,,4.631457,,,,,,,,,,,,,,,,,fbf9e9bc-8d65-4985-a950-4a0cd1823f87,3418,,,"[7.7, 41.8]",3795221,90,,,,,,,,,,,,,,,,,,,,,,,,,3,From Kick Off,Kasper Schmeichel,3815.0,,Goalkeeper,160,Denmark,776,"['0af92991-a90e-49c9-aabe-2ffe9b000bdd', 'bf9b2670-1efa-46cd-aff6-d25ebbaac30b']",12,,,,,,,,,,,,,,,,Denmark,00:00:12.009,Carry,,7.7,41.8,,,,,
,,,"[43.1, 75.5]",,,,,,,,,,0.702655,,,,,,,,,,,,,,,,,6abc4b5a-cae9-4a07-ac31-3acfeb2f1dcb,3429,,,"[45.1, 76.8]",3795221,91,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Daniel Wass,6797.0,,Right Wing Back,161,Denmark,776,"['14e72c31-5cb3-4b47-946f-91dab7e533b0', '2791de45-9d29-4cfb-9045-3459c82bd982', 'd724a4e6-b8a0-4b29-aa8c-1a1b36208f32']",3,,,,,,,,,,,,,,,,Denmark,00:01:03.979,Carry,True,45.1,76.8,,,,,
,,,"[27.6, 74.1]",,,,,,,,,,0.607213,,,,,,,,,,,,,,,,,9befe5e3-1708-4e5a-92f1-ddf0de077ce3,3432,,,"[28.4, 75.5]",3795221,91,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Joachim Andersen,8247.0,,Right Center Back,161,Denmark,776,"['0842263c-ef93-4e3a-8de5-413f682b7bb8', '6a91bff8-26bf-4a71-81c8-70da29a212c6']",5,,,,,,,,,,,,,,,,Denmark,00:01:05.970,Carry,,28.4,75.5,,,,,
,,,"[3.8, 44.5]",,,,,,,,,,3.193669,,,,,,,,,,,,,,,,,9fdef1ea-fa5c-4906-b001-879252d32299,3435,,,"[4.4, 46.8]",3795221,91,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Kasper Schmeichel,3815.0,,Goalkeeper,161,Denmark,776,"['0d922f51-9397-4766-82ac-60f993ae203b', 'acea5dc2-51ec-450f-92be-5a303ee26115']",9,,,,,,,,,,,,,,,,Denmark,00:01:09.443,Carry,,4.4,46.8,,,,,
,,,"[57.9, 63.4]",,,,,,,,,,0.04,,,,,,,,,,,,,,,,,839d583c-2d68-442d-8f9f-0b4ae5f3171a,3442,,,"[56.8, 61.7]",3795221,91,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Mathias Jensen,18722.0,,Right Center Midfield,162,Denmark,776,"['3e75c57e-0ea8-4177-94be-3f1b82346f70', '747bb017-cf3e-4045-994c-a366f607d7a1']",30,,,,,,,,,,,,,,,,Denmark,00:01:30.416,Carry,,56.8,61.7,,,,,
,,,"[64.1, 62.9]",,,,,,,,,,0.04,,,,,,,,,,,,,,,,,22a5d255-4198-4f92-9489-a30c7eb4ae05,3445,,,"[64.1, 62.9]",3795221,91,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Christian Nørgaard,7097.0,,Center Defensive Midfield,162,Denmark,776,"['52935ca6-532f-4e88-af96-a1840a91c898', 'f3be4ee7-e4e1-4133-9b05-b3d668702901']",30,,,,,,,,,,,,,,,,Denmark,00:01:30.952,Carry,,64.1,62.9,,,,,
,,,"[48.4, 17.5]",,,,,,,,,,1.945744,,,,,,,,,,,,,,,,,d81b76ce-0070-4cce-8ef7-24df68665e6d,3449,,,"[53.7, 17.0]",3795221,91,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Kalvin Phillips,4706.0,,Right Defensive Midfield,163,England,768,"['1d9cef23-84be-412d-8f88-635593514cd6', '5924d66c-0022-443c-b414-e23729ede7bd', '658271e2-f40c-4a7e-adda-558048742525']",31,,,,,,,,,,,,,,,,England,00:01:31.250,Carry,True,53.7,17.0,,,,,
,,,"[51.9, 8.3]",,,,,,,,,,0.979922,,,,,,,,,,,,,,,,,06931777-f3a4-4019-82c9-91bfaa6a9993,3453,,,"[51.5, 7.3]",3795221,91,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Jack Grealish,9638.0,,Left Wing,163,England,768,"['58b178ee-a795-48c3-952d-1424f3378ff1', 'af0ad821-5682-42de-b39c-8079493bb35c', 'b9b8ca41-437e-4fc6-96fc-494289899d33']",34,,,,,,,,,,,,,,,,England,00:01:34.005,Carry,True,51.5,7.3,,,,,
,,,"[50.6, 15.6]",,,,,,,,,,0.715943,,,,,,,,,,,,,,,,,a05e8bd4-8317-4e11-9520-9bd8450ff03f,3457,,,"[47.8, 16.0]",3795221,91,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Kalvin Phillips,4706.0,,Right Defensive Midfield,163,England,768,"['4c2010a8-8fa4-4321-9c6c-5231782abe84', '7bf657fb-b63b-4e64-b1ba-027a4bc0cc14', '9557f8f5-1b7e-4bfd-8ae5-28fc82b97293']",35,,,,,,,,,,,,,,,,England,00:01:35.726,Carry,True,47.8,16.0,,,,,
,,,"[55.6, 49.8]",,,,,,,,,,1.74506,,,,,,,,,,,,,,,,,9f92b3f7-c3b2-4250-bb36-3f84a52c546c,3461,,,"[53.0, 41.0]",3795221,91,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Declan Rice,3943.0,,Left Defensive Midfield,163,England,768,"['6842f52c-6a73-4a8e-a42a-9601e73ba2ea', 'da9d2ed9-ccd7-4f67-ad12-daeb70aa3920']",38,,,,,,,,,,,,,,,,England,00:01:38.862,Carry,,53.0,41.0,,,,,
,,,"[48.8, 67.4]",,,,,,,,,,1.622658,,,,,,,,,,,,,,,,,20f7655f-4076-45ef-88b4-fdc9ff36869f,3464,,,"[48.8, 67.4]",3795221,91,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Kyle Walker,3205.0,,Right Back,163,England,768,"['45d54ace-996d-4c01-83c7-c4edef5140b0', 'ff631502-b250-4229-bcfb-7fd316cf2a9c']",42,,,,,,,,,,,,,,,,England,00:01:42.026,Carry,,48.8,67.4,,,,,
,,,"[39.1, 53.4]",,,,,,,,,,0.552733,,,,,,,,,,,,,,,,,8a4fd0bf-4de1-4413-b3a8-a7b46f914a02,3467,,,"[39.1, 53.4]",3795221,91,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,John Stones,3244.0,,Right Center Back,163,England,768,"['290c125c-2645-496b-a1ea-79f27b459eef', 'fb418d3d-eb2c-42fe-98a3-4ae577362fd3']",45,,,,,,,,,,,,,,,,England,00:01:45.248,Carry,,39.1,53.4,,,,,
,,,"[34.3, 35.9]",,,,,,,,,,1.027265,,,,,,,,,,,,,,,,,4545aa54-23d3-40db-8e7f-41ce6aafbf92,3470,,,"[34.3, 35.9]",3795221,91,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Harry Maguire,3336.0,,Left Center Back,163,England,768,"['4bea7a5f-90ad-4690-8816-bd4e8623ac3f', '5b723973-69ca-48ff-8760-18c5a5d015eb']",47,,,,,,,,,,,,,,,,England,00:01:47.201,Carry,,34.3,35.9,,,,,
,,,"[45.3, 20.4]",,,,,,,,,,1.49184,,,,,,,,,,,,,,,,,a2d87a2d-649b-435c-8f3a-b4b3e338b123,3473,,,"[47.8, 36.4]",3795221,91,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Kalvin Phillips,4706.0,,Right Defensive Midfield,163,England,768,"['2c40dfa7-54e6-4542-8c98-2f6be1137e95', '521beb25-aa02-43e3-a62a-7212df1c2441', '8da93c47-94e1-4a07-8e49-71e8c08b2fa7']",49,,,,,,,,,,,,,,,,England,00:01:49.548,Carry,True,47.8,36.4,,,,,
,,,"[69.8, 6.2]",,,,,,,,,,0.944229,,,,,,,,,,,,,,,,,47fbc303-b0ba-452b-bcb8-ab0537e68b9f,3482,,,"[72.8, 7.0]",3795221,92,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Mason Mount,7843.0,,Center Attacking Midfield,164,England,768,"['29c9b6c5-bc9c-4fa1-82f8-2f4f40b7e635', '7afeae7c-0b79-43f4-9211-e6759b48f5ba']",4,,,,,,,,,,,,,,,,England,00:02:04.779,Carry,,72.8,7.0,,,,,
,,,"[67.7, 2.9]",,,,,,,,,,1.413685,,,,,,,,,,,,,,,,,8681eab8-c619-4298-9b15-8dca483e1cd5,3485,,,"[66.3, 3.6]",3795221,92,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Luke Shaw,3382.0,,Left Back,164,England,768,"['059f145e-3127-40a5-8afb-d55572150a85', '43a1c22b-3940-496e-8d83-fd7de453cf3e', 'bd9c17dd-208a-45d0-be28-f4156ccc9cab']",6,,,,,,,,,,,,,,,,England,00:02:06.254,Carry,True,66.3,3.6,,,,,
,,,"[51.4, 59.7]",,,,,,,,,,0.728245,,,,,,,,,,,,,,,,,89caae15-d609-4aa9-8ffd-e670d0b3df7f,3491,,,"[52.8, 60.5]",3795221,92,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Mathias Jensen,18722.0,,Right Center Midfield,165,Denmark,776,"['10c9e40f-b5c4-4fa1-93a1-b43bf0c41267', '36df724a-70df-4fdd-82d3-9ece73ef6b2a', '4b2725ea-9231-4a08-94ec-e8d8ea79dc1b']",13,,,,,,,,,,,,,,,,Denmark,00:02:13.237,Carry,True,52.8,60.5,,,,,
,,,"[35.3, 54.7]",,,,,,,,,,0.923782,,,,,,,,,,,,,,,,,df0c1400-4942-4aa4-a964-09a7f87e5618,3495,,,"[35.3, 54.7]",3795221,92,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Simon Thorup Kjær,5534.0,,Center Back,165,Denmark,776,"['54a29659-678f-4bd3-9c3d-2d4704389a3e', '7890c2ba-7573-4599-b8c8-3b49f8420b36']",15,,,,,,,,,,,,,,,,Denmark,00:02:15.123,Carry,,35.3,54.7,,,,,
,,,"[37.2, 41.6]",,,,,,,,,,0.039999,,,,,,,,,,,,,,,,,70d480ae-cad0-40bf-ae17-7fd5eebe380d,3498,,,"[37.2, 41.6]",3795221,92,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Joachim Andersen,8247.0,,Right Center Back,165,Denmark,776,"['3aabe033-32b4-4e12-86a8-8470811a9588', 'b0eda51d-8c22-4c23-8139-123baea607f4']",17,,,,,,,,,,,,,,,,Denmark,00:02:17.152,Carry,,37.2,41.6,,,,,
,,,"[43.4, 50.4]",,,,,,,,,,1.018365,,,,,,,,,,,,,,,,,97b7b9a2-d73a-490c-a7b5-3342f82ad450,3501,,,"[43.4, 51.5]",3795221,92,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Christian Nørgaard,7097.0,,Center Defensive Midfield,165,Denmark,776,"['85f62e91-0cda-4853-a404-8659f65a7a91', '99be46a4-4ceb-452d-a4a2-d6c38ce008ba']",18,,,,,,,,,,,,,,,,Denmark,00:02:18.145,Carry,,43.4,51.5,,,,,
,,,"[52.5, 24.7]",,,,,,,,,,1.172756,,,,,,,,,,,,,,,,,ebb54aaa-08fa-4bd3-8d95-461206f529c6,3504,,,"[52.1, 28.8]",3795221,92,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Mathias Jensen,18722.0,,Right Center Midfield,165,Denmark,776,"['0b454e31-3c89-467c-a58e-6f7de15e7828', 'f03f4fcf-c1ba-45cf-8ed6-e519b9cfd89f']",20,,,,,,,,,,,,,,,,Denmark,00:02:20.627,Carry,,52.1,28.8,,,,,
,,,"[56.6, 10.7]",,,,,,,,,,1.085353,,,,,,,,,,,,,,,,,97020beb-607b-4b6e-a87f-410796c94def,3507,,,"[56.1, 5.6]",3795221,92,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Joakim Mæhle,16554.0,,Left Wing Back,165,Denmark,776,"['53df79d1-36cc-432e-a632-a02eacacf699', 'a6d28206-0c36-4c05-8574-d90bbe4b6279', 'fe8ec306-da2b-4056-a82c-c73924cb2e89']",22,,,,,,,,,,,,,,,,Denmark,00:02:22.978,Carry,True,56.1,5.6,,,,,
,,,"[79.2, 18.3]",,,,,,,,,,1.699458,,,,,,,,,,,,,,,,,2cae03ee-ed22-4b68-be86-116bf600c5c3,3516,,,"[72.7, 16.8]",3795221,92,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Joakim Mæhle,16554.0,,Left Wing Back,165,Denmark,776,"['26379110-d4c0-44c3-bf8b-a5b69940c24b', '3891f0fc-f7ef-460c-aeac-19f8dc4f9733', 'aa99d981-6ec5-4dda-8efa-ddd548b8ee8c', 'e9c2e84f-d5e5-4122-bf2f-5b4057cdf8b8', 'f1f577a4-f271-4f29-8937-b0fb8f5c47c2']",26,,,,,,,,,,,,,,,,Denmark,00:02:26.694,Carry,True,72.7,16.8,,,,,
,,,"[76.4, 22.9]",,,,,,,,,,0.039999,,,,,,,,,,,,,,,,,a6719f3b-60f4-467e-acf7-83939c9ef59d,3520,,,"[76.4, 22.9]",3795221,92,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Yussuf Yurary Poulsen,5536.0,,Left Center Forward,165,Denmark,776,"['7d349e12-c3bc-42f3-8751-393420146f53', 'aafe9b81-2c31-4bd7-88df-df7154efb432']",28,,,,,,,,,,,,,,,,Denmark,00:02:28.725,Carry,,76.4,22.9,,,,,
,,,"[54.2, 40.2]",,,,,,,,,,2.215246,,,,,,,,,,,,,,,,,c16a802c-7f78-438b-bac3-eabf7f1e5290,3524,,,"[49.1, 32.3]",3795221,92,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Jack Grealish,9638.0,,Left Wing,166,England,768,"['0a0e6d10-61dc-4cd0-81b4-d7add917e94e', '64094aa7-f0e0-43ad-a49f-458302b71dda', 'a4ff9a87-e921-4f85-96ee-6a990ae99ffa']",32,,,,,,,,,,,,,,,,England,00:02:32.393,Carry,True,49.1,32.3,,,,,
,,,"[50.6, 22.5]",,,,,,,,,,0.919998,,,,,,,,,,,,,,,,,00935bf8-92dd-439b-a39a-1bf00c962fe9,3533,,,"[50.6, 22.5]",3795221,92,,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Declan Rice,3943.0,,Left Defensive Midfield,167,England,768,"['58342b95-5fd0-4822-9a10-ec32175cd2ba', 'd13a2432-e6ba-4916-b873-60745115046c']",52,,,,,,,,,,,,,,,,England,00:02:52.448,Carry,,50.6,22.5,,,,,
,,,"[58.1, 9.8]",,,,,,,,,,1.4,,,,,,,,,,,,,,,,,00daefa2-a0ae-4b0d-a209-c0b4a86fa033,3536,,,"[63.9, 6.4]",3795221,92,,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Luke Shaw,3382.0,,Left Back,167,England,768,"['439a3cad-4f18-4580-b575-218a403b7ade', '71cd9e04-b369-4419-baea-b74ce81a9992']",54,,,,,,,,,,,,,,,,England,00:02:54.791,Carry,,63.9,6.4,,,,,
,,,"[39.1, 16.6]",,,,,,,,,,0.879016,,,,,,,,,,,,,,,,,b1bc9da5-376b-462d-89cc-e79e1b4007d6,3539,,,"[39.5, 13.1]",3795221,92,,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Declan Rice,3943.0,,Left Defensive Midfield,167,England,768,"['17658d17-510b-4106-8709-a5d1946df2b9', 'b5db7b0c-6a91-45ea-9a33-cd2550ba0a74']",57,,,,,,,,,,,,,,,,England,00:02:57.391,Carry,,39.5,13.1,,,,,
,,,"[50.2, 66.4]",,,,,,,,,,1.378613,,,,,,,,,,,,,,,,,3d975e6a-7e40-4332-9041-6644f93f860e,3542,,,"[45.4, 62.7]",3795221,93,,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,John Stones,3244.0,,Right Center Back,167,England,768,"['f419db51-9042-4202-942f-2f255c221ee3', 'fcafb4ef-556e-4aae-8a9e-a0bc68a5211e']",0,,,,,,,,,,,,,,,,England,00:03:00.471,Carry,,45.4,62.7,,,,,
,,,"[66.9, 75.4]",,,,,,,,,,1.393691,,,,,,,,,,,,,,,,,02c81525-ac3e-4882-b980-3f057e39934b,3545,,,"[65.0, 75.4]",3795221,93,,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Kyle Walker,3205.0,,Right Back,167,England,768,"['5ce954a1-5271-428c-9441-d57ecaf3205b', 'a8e57ece-b736-4b4c-8bab-e0f06ebd1e35']",3,,,,,,,,,,,,,,,,England,00:03:03.023,Carry,,65.0,75.4,,,,,
,,,"[31.3, 49.1]",,,,,,,,,,1.022861,,,,,,,,,,,,,,,,,206432b4-5947-42b4-b1ac-67fd49de44f3,3554,,,"[29.7, 46.4]",3795221,93,,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Pierre-Emile Højbjerg,3570.0,,Left Center Midfield,167,England,768,"['70a345a3-5d1d-47cc-b755-0ca25cd0e98b', 'ccb3d44e-ab56-46bd-be13-252389d98145', 'f9f8c801-1cf2-4f13-af19-c17954736cf3']",11,,,,,,,,,,,,,,,,Denmark,00:03:11.899,Carry,True,29.7,46.4,,,,,
,,,"[96.3, 13.1]",,,,,,,,,,5.304678,,,,,,,,,,,,,,,,,ec130658-c60a-4c9f-aa8c-e801dbe1ffd7,3559,,,"[75.1, 21.9]",3795221,93,,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Luke Shaw,3382.0,,Left Back,167,England,768,"['7ca817ab-e6f6-4533-b274-d8902f49fc48', 'c645b661-acbe-41c1-83be-71719a64034e']",13,,,,,,,,,,,,,,,,England,00:03:13.874,Carry,,75.1,21.9,,,,,
,,,"[100.6, 5.0]",,,,,,,,,,3.933381,,,,,,,,,,,,,,,,,44a6e2fb-19bc-413f-bf6d-bb3c1e3dee14,3562,,,"[100.6, 5.0]",3795221,93,,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Jack Grealish,9638.0,,Left Wing,167,England,768,"['3ebbe3e0-3e31-4110-bc5b-d40298e99ded', '53297f7d-4afd-4d59-84b5-aae3666519b8']",20,,,,,,,,,,,,,,,,England,00:03:20.019,Carry,,100.6,5.0,,,,,
,,,"[86.2, 28.0]",,,,,,,,,,2.473909,,,,,,,,,,,,,,,,,dadcac82-4428-437d-be45-a1ce06e1d7bd,3565,,,"[87.2, 18.4]",3795221,93,,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Declan Rice,3943.0,,Left Defensive Midfield,167,England,768,"['20efafb6-16cd-41dd-9ae1-27ef69edf456', 'f6ed128f-8ed3-47e3-8f70-79b0c436359d']",25,,,,,,,,,,,,,,,,England,00:03:25.377,Carry,,87.2,18.4,,,,,
,,,"[84.4, 58.2]",,,,,,,,,,0.739705,,,,,,,,,,,,,,,,,6e040614-2c12-4935-a47d-bd1b76933926,3568,,,"[83.8, 57.4]",3795221,93,,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Kyle Walker,3205.0,,Right Back,167,England,768,"['7777c1cc-9b92-47de-966b-81248e6a5447', 'ae9336b2-f391-4894-aaa7-36cefe715995']",29,,,,,,,,,,,,,,,,England,00:03:29.638,Carry,,83.8,57.4,,,,,
,,,"[116.2, 50.9]",,,,,,,,,,4.689937,,,,,,,,,,,,,,,,,01b3a2cb-9fe7-4e0b-be96-3c18b2f45a35,3571,,,"[99.5, 72.9]",3795221,93,,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Raheem Sterling,3233.0,,Right Wing,167,England,768,"['253dbd7f-4f20-47e0-8992-599c049f4d59', 'ceebe416-91c2-4b0f-9a22-ba63a92d8484', 'df22d7e7-7128-4046-b79a-dbd14b89b07f']",31,,,,,,,,,,,,,,,,England,00:03:31.381,Carry,True,99.5,72.9,,,,,
,,,"[11.6, 18.5]",,,,,,,,,,2.089411,,,,,,,,,,,,,,,,,cc18c3d2-a4e8-452b-9961-fc0a23edba5a,3577,,,"[12.7, 22.3]",3795221,93,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Mathias Jensen,18722.0,,Right Center Midfield,168,Denmark,776,"['9115daf4-7639-4563-8fb7-1855debe8ed4', 'ae1246b7-7604-47ca-a2d9-bb79337de06a']",37,,,,,,,,,,,,,,,,Denmark,00:03:37.040,Carry,,12.7,22.3,,,,,
,,,"[83.3, 24.1]",,,,,,,,,,0.056207,,,,,,,,,,,,,,,,,31fccc31-e9ae-4278-8aec-1868258fd285,3589,,,"[83.9, 24.3]",3795221,95,,,,,,,,,,,,,,,,,,,,,,,,,3,Other,Yussuf Yurary Poulsen,5536.0,,Left Center Forward,169,Denmark,776,"['1463e2ad-486d-48e6-89d3-a8788d4cc8d0', '4e3773e0-ea3d-46ec-9293-4d9bbd166891', '9eef3796-b3bf-44e9-a6b9-77345335fe8e']",36,,,,,,,,,,,,,,,,Denmark,00:05:36.183,Carry,True,83.9,24.3,,,,,
,,,"[24.1, 57.7]",,,,,,,,,,0.990984,,,,,,,,,,,,,,,,,84c1828c-6933-4b7b-b062-167c29da4dab,3593,,,"[23.8, 56.8]",3795221,95,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Kyle Walker,3205.0,,Right Back,170,England,768,"['1f1ee85c-1cfb-4b97-9b58-1c359836da28', '7845cbe6-c23a-4bdb-ac65-acb3e74c35c5', 'dc01dd6d-6b4a-4206-9713-3b4b2f8ec2f2']",39,,,,,,,,,,,,,,,,England,00:05:39.056,Carry,True,23.8,56.8,,,,,
,,,"[7.0, 45.2]",,,,,,,,,,0.08,,,,,,,,,,,,,,,,,b4311fb5-28ee-45e7-817f-1bee256f7f18,3599,,,"[7.0, 45.2]",3795221,95,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Jordan Pickford,3468.0,,Goalkeeper,170,England,768,"['08eec350-7db2-4d23-984f-45beb32ac21d', '4ba98dc6-02ca-4305-8269-297df402aa18']",42,,,,,,,,,,,,,,,,England,00:05:42.586,Carry,,7.0,45.2,,,,,
,,,"[58.5, 23.0]",,,,,,,,,,6.937114,,,,,,,,,,,,,,,,,3066566b-2ad8-4f82-88c5-f4ae7194376e,3612,,,"[34.3, 54.1]",3795221,95,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,John Stones,3244.0,,Right Center Back,170,England,768,"['3ab3f3e8-402a-434f-8f0c-389fe06b2455', '59984151-d09c-4baf-b7ca-ec986ac74c0f']",52,,,,,,,,,,,,,,,,England,00:05:52.686,Carry,,34.3,54.1,,,,,
,,,"[79.1, 6.4]",,,,,,,,,,3.228131,,,,,,,,,,,,,,,,,08b3f3eb-3d5a-4d5e-91b3-7fd8527a166b,3615,,,"[69.5, 4.2]",3795221,96,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Jack Grealish,9638.0,,Left Wing,170,England,768,"['258e6a65-9b2c-4c65-a439-734f895b74d0', 'a841a948-17cf-437b-8889-02821551feac']",0,,,,,,,,,,,,,,,,England,00:06:00.743,Carry,,69.5,4.2,,,,,
,,,"[94.5, 8.8]",,,,,,,,,,0.28,,,,,,,,,,,,,,,,,789fa05e-92ca-4b48-aaa4-c25e4f848144,3619,,,"[94.1, 8.7]",3795221,96,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Luke Shaw,3382.0,,Left Back,170,England,768,"['5aa6c224-9193-4f52-8357-261a3d22a141', '862522dc-2a53-4e03-a386-cc2ce28fc25e', 'df7d4f29-04f6-4a82-aa58-5fedafbe2902', 'e5797b75-4e96-4862-a172-61456fdc0bd7']",5,,,,,,,,,,,,,,,,England,00:06:05.425,Carry,True,94.1,8.7,,,,,
,,,"[101.0, 10.3]",,,,,,,,,,8.986172,,,,,,,,,,,,,,,,,7b39dcf0-be58-4ea5-8e89-e0ed01faca52,3622,,,"[94.5, 8.8]",3795221,96,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Luke Shaw,3382.0,,Left Back,170,England,768,"['00194983-a8b3-4d4f-a759-c1ddb616f06f', '5aa6c224-9193-4f52-8357-261a3d22a141', '862522dc-2a53-4e03-a386-cc2ce28fc25e']",5,,,,,,,,,,,,,,,,England,00:06:05.705,Carry,True,94.5,8.8,,,,,
,,,"[98.7, 12.9]",,,,,,,,,,1.377027,,,,,,,,,,,,,,,,,bb35eeb0-72fd-4b05-8612-e381ca5ff1dc,3627,,,"[98.7, 12.9]",3795221,96,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Luke Shaw,3382.0,,Left Back,170,England,768,"['b249d7f0-d2ea-4542-b6f9-5b9ca64eeafe', 'b577adc2-ae45-462f-aec4-2bb2e825e303']",16,,,,,,,,,,,,,,,,England,00:06:16.318,Carry,,98.7,12.9,,,,,
