ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,0.954231,,,,,,,,,,,,,,d7d32633-cc38-48bd-9843-3794f6e39e4d,2247,,,"[93.3, 6.5]",3788742,58,,,,1.0710709,,Left Foot,,,"[103.4, 25.0]",,Ground Pass,,21.077477,,,,Teemu Pukki,,,,,,2,From Goal Kick,Jere Juhani Uronen,16550.0,Left Wing Back,120,Finland,1835,['28454ca6-42ce-49c6-889d-2a6737f181d7'],54,,,,,,,,,,,,,,Finland,00:13:54.289,Pass,,93.3,6.5,103.4,25.0,,,
,,,,,,,,,,,,,,,0.874044,,,,,,,,,,,,,,c1be622c-c719-448a-be35-2b3ac31cfdee,2250,,,"[110.4, 23.4]",3788742,58,,,,-2.3386524,,Left Foot,,,"[99.2, 11.8]",,Ground Pass,,16.124516,,,,Jere Juhani Uronen,,,,,,2,From Goal Kick,Teemu Pukki,9476.0,Left Center Forward,120,Finland,1835,['eba15e41-4687-4575-9656-729f7464d2a5'],58,,,,,,,,,,,,,,Finland,00:13:58.479,Pass,,110.4,23.4,99.2,11.8,,,
,,,,,,,,,,,,,,,1.588939,,,,,,,,,,,,,,c6a8b8c1-e63a-47df-bff0-608cfbc649d4,2253,,,"[100.6, 11.0]",3788742,59,,,,1.2366773,da5fbab8-0347-4369-9056-df040c778889,Left Foot,True,,"[111.5, 42.4]",True,High Pass,,33.23808,,,,Joel Pohjanpalo,,,,,,2,From Goal Kick,Jere Juhani Uronen,16550.0,Left Wing Back,120,Finland,1835,['9697c525-c7fd-4f13-af89-32bb4a8d5200'],0,,,,,,,,,,,,,,Finland,00:14:00.721,Pass,,100.6,11.0,111.5,42.4,,,
,,,,,,,,,,,,,,,3.433267,,,,,,,,,,,,,,2f867ebd-c5fa-4978-930a-0078731f5bfe,2257,,,"[61.0, 40.1]",3788742,60,True,,,2.957552,,Right Foot,,,"[37.9, 44.4]",,Ground Pass,,23.496809,,,,Andreas Christensen,,,,,Kick Off,2,From Kick Off,Jonas Older Wind,21261.0,Center Forward,121,Denmark,776,['692ba3d0-8de1-4c20-bc70-04c5301300ab'],5,,,,,,,,,,,,,,Denmark,00:15:05.887,Pass,,61.0,40.1,37.9,44.4,,,
,,,,,,,,,,,,,,,1.781845,,,,,,,,,,,,,,f7a13539-9a6e-4d20-8a66-7067dd5114f3,2259,,,"[37.9, 40.8]",3788742,60,True,,,-1.4492126,,Right Foot,,,"[41.7, 9.7]",,Ground Pass,,31.331295,,,,Joakim Mæhle,,,,,,2,From Kick Off,Andreas Christensen,3959.0,Left Center Back,121,Denmark,776,['190f7f7a-8fb5-491d-bec4-4d1aa7946122'],11,,,,,,,,,,,,,,Denmark,00:15:11.152,Pass,,37.9,40.8,41.7,9.7,,,
,,,,,,,,,,,,,,,1.272269,,,,,,,,,,,,,,81ede848-63f5-4a4c-a28a-bb8e2ea53e71,2261,,,"[57.1, 11.6]",3788742,60,,,,-0.3157386,,Right Foot,,,"[72.1, 6.7]",,Ground Pass,,15.78005,,,,Martin Braithwaite Christensen,,,,,,2,From Kick Off,Joakim Mæhle,16554.0,Left Back,121,Denmark,776,['7b6ce6aa-9d16-45dd-837c-c20135418794'],12,,,,,,,,,,,,,,Denmark,00:15:12.934,Pass,,57.1,11.6,72.1,6.7,,,
,,,,,,,,,,,,,,,2.011367,,,,,,,,,,,,,,f36b9048-dfcb-4fb8-b836-9cf5eafbe68c,2264,,,"[71.3, 6.4]",3788742,60,,,,2.4911041,,Left Foot,,,"[50.8, 22.0]",,Ground Pass,,25.76063,,,,Andreas Christensen,,,,,,2,From Kick Off,Martin Braithwaite Christensen,4447.0,Left Wing,121,Denmark,776,['c981dbab-b0d7-4565-b229-557b9287570d'],14,,,,,,,,,,,,,,Denmark,00:15:14.993,Pass,,71.3,6.4,50.8,22.0,,,
,,,,,,,,,,,,,,,1.919066,,,,,,,,,,,,,,fabe517f-d328-4b50-b8bd-42f71b54a82e,2267,,,"[49.4, 25.5]",3788742,60,,,,1.5083776,,Right Foot,,,"[51.5, 59.1]",,Ground Pass,,33.66556,,,,Simon Thorup Kjær,,,,,,2,From Kick Off,Andreas Christensen,3959.0,Left Center Back,121,Denmark,776,['5602a8b0-ceb8-4ea8-b677-acb96791b2fe'],18,,,,,,,,,,,,,,Denmark,00:15:18.549,Pass,,49.4,25.5,51.5,59.1,,,
,,,,,,,,,,,,,,,1.582208,,,,,,,,,,,,,,bdad8b35-d5af-45b3-8849-f34f7023ab33,2270,,,"[54.6, 60.3]",3788742,60,,,,0.83960855,,Left Foot,,,"[66.8, 73.9]",,Low Pass,,18.270195,,,,Daniel Wass,,,,,,2,From Kick Off,Simon Thorup Kjær,5534.0,Right Center Back,121,Denmark,776,['c17ce551-5eda-4c3b-a5ab-29fe658244dc'],21,,,,,,,,,,,,,,Denmark,00:15:21.648,Pass,,54.6,60.3,66.8,73.9,,,
,,,,,,,,,,,,,,,0.929633,,,,,,,,,,,,,,63674f1d-a978-41a5-8852-404cd2612c4d,2273,,,"[68.6, 75.0]",3788742,60,,,,-1.6356404,,Right Foot,,,"[68.1, 67.3]",,Ground Pass,,7.7162166,,,,Thomas Delaney,,,,,,2,From Kick Off,Daniel Wass,6797.0,Right Back,121,Denmark,776,['f7843107-a004-414e-ad81-a46cd98d5895'],24,,,,,,,,,,,,,,Denmark,00:15:24.384,Pass,,68.6,75.0,68.1,67.3,,,
,,,,,,,,,,,,,,,1.218527,,,,,,,,,,,,,,eccad8f8-80be-4383-a8a7-b98a44e730b8,2276,,,"[65.7, 67.3]",3788742,60,,,,-3.0391488,,Left Foot,,,"[55.0, 66.2]",,Ground Pass,,10.756393,,,,Simon Thorup Kjær,,,,,,2,From Kick Off,Thomas Delaney,5527.0,Left Center Midfield,121,Denmark,776,['f5a73bb1-6929-42c9-9a35-f8b7c0298f2b'],26,,,,,,,,,,,,,,Denmark,00:15:26.520,Pass,,65.7,67.3,55.0,66.2,,,
,,,,,,,,,,,,,,,1.633433,,,,,,,,,,,,,,a52c9882-de8c-400c-9703-1aac1b646c03,2279,,,"[54.0, 65.8]",3788742,60,,,,-1.5629225,,Right Foot,,,"[54.2, 40.4]",,Ground Pass,,25.400787,,,,Andreas Christensen,,,,,,2,From Kick Off,Simon Thorup Kjær,5534.0,Right Center Back,121,Denmark,776,['81f3635e-4216-42f2-aa6e-1a1fa38536d3'],28,,,,,,,,,,,,,,Denmark,00:15:28.623,Pass,,54.0,65.8,54.2,40.4,,,
,,,,,,,,,,,,,,,1.635517,,,,,,,,,,,,,,760ebd25-58f1-4caf-baa2-0dd01ab2b346,2282,,,"[56.6, 35.6]",3788742,60,,,,-1.104123,,Right Foot,,,"[69.9, 9.2]",,Ground Pass,,29.560953,,,,Joakim Mæhle,,,,,,2,From Kick Off,Andreas Christensen,3959.0,Left Center Back,121,Denmark,776,['4c3cf5c2-dd80-4f09-b376-711cc1c6b084'],31,,,,,,,,,,,,,,Denmark,00:15:31.397,Pass,,56.6,35.6,69.9,9.2,,,
,,,,,,,,,,,,,,,0.969064,,,,,,,,,,,,,,b32b4ebe-72b3-4297-adfb-bcc3bfe39ed1,2285,,,"[72.5, 9.2]",3788742,60,,,,-0.37454697,,Right Foot,,,"[87.0, 3.5]",,Ground Pass,,15.580115,,,,Martin Braithwaite Christensen,,,,,,2,From Kick Off,Joakim Mæhle,16554.0,Left Back,121,Denmark,776,['a76d5461-2285-470e-825d-17ce17bf9250'],34,,,,,,,,,,,,,,Denmark,00:15:34.416,Pass,,72.5,9.2,87.0,3.5,,,
,,,,,,,,,,,,,,,1.070134,,,,,,,,,,,,,,94e393cc-a5c4-443d-ba7a-ca1d83e945f8,2291,,,"[86.0, 6.6]",3788742,60,,,,-0.03173537,,Right Foot,,,"[92.3, 6.4]",,Ground Pass,,6.303174,,,,Mathias Jensen,,,,,Free Kick,2,From Free Kick,Joakim Mæhle,16554.0,Left Back,122,Denmark,776,['cdf78d54-7457-4164-8526-dfab7a0850bd'],45,,,,,,,,,,,,,,Denmark,00:15:45.671,Pass,,86.0,6.6,92.3,6.4,,,
,,,,,,,,,,,,,,,1.640586,,,,,,,,,,,,,,fbdd7601-8df1-457e-8bdb-71ac52c1a164,2293,,,"[92.3, 6.4]",3788742,60,,,,2.855058,,Right Foot,,,"[69.9, 13.0]",,Ground Pass,,23.352087,,,,Andreas Christensen,,,,,,2,From Free Kick,Mathias Jensen,18722.0,Right Center Midfield,122,Denmark,776,['68b97fb9-3ae0-41e1-83cc-2821cd0bf049'],46,,,,,,,,,,,,,,Denmark,00:15:46.741,Pass,,92.3,6.4,69.9,13.0,,,
,,,,,,,,,,,,,,,1.215115,,,,,,,,,,,,,,a78b650a-59a9-4540-bef6-4242e46ee0cb,2296,,,"[70.7, 14.9]",3788742,60,,,,1.5059524,,Right Foot,,,"[71.7, 30.3]",,Ground Pass,,15.432433,,,,Pierre-Emile Højbjerg,,,,,,2,From Free Kick,Andreas Christensen,3959.0,Left Center Back,122,Denmark,776,['db98edbf-d579-4e07-b5b8-e4f3697051ed'],49,,,,,,,,,,,,,,Denmark,00:15:49.298,Pass,,70.7,14.9,71.7,30.3,,,
,,,,,,,,,,,,,,,3.363896,,,,,,,,,,,,,,ae1dc59f-8fc6-4236-b828-09c2a053380f,2299,,,"[72.1, 51.2]",3788742,60,,,,0.16977827,,Right Foot,,,"[107.1, 57.2]",,High Pass,,35.510563,,,,Daniel Wass,,,,,,2,From Free Kick,Pierre-Emile Højbjerg,3570.0,Center Defensive Midfield,122,Denmark,776,['31fb348b-6aca-4262-bdb2-049735af1b37'],51,,,,,,,,,,,,,,Denmark,00:15:51.335,Pass,,72.1,51.2,107.1,57.2,,,
,,,,,,,,,,,,,,,1.274787,,,,,,,,,,,,,,2a4c5803-0f96-40f3-9ff1-ce1bfb179000,2302,,,"[107.1, 57.2]",3788742,60,,,True,-1.4975332,,,,,"[107.9, 46.3]",,High Pass,,10.929318,,,,Jonas Older Wind,,,,,,2,From Free Kick,Daniel Wass,6797.0,Right Back,122,Denmark,776,"['8528f2fd-4d89-4d4a-89d3-481f9b6efb6d', 'e8aec716-f27f-4ba0-840d-6df8df586202']",54,,,,,,,,,,,,,,Denmark,00:15:54.699,Pass,True,107.1,57.2,107.9,46.3,,,
,,,,,,,,,,,,,,,2.241613,,,,,,,,,,,,,,adc4b587-f041-4725-993e-8dc22e49dada,2311,,,"[56.6, 34.2]",3788742,61,,,,-0.9490986,,Left Foot,,,"[75.3, 8.1]",,Ground Pass,,32.10763,,,,Joakim Mæhle,,,,,,2,From Free Kick,Simon Thorup Kjær,5534.0,Right Center Back,122,Denmark,776,['637584f6-7c21-43ee-bf77-27d9c254f8a2'],4,,,,,,,,,,,,,,Denmark,00:16:04.105,Pass,,56.6,34.2,75.3,8.1,,,
,,,,,,,,,,,,,,,1.490131,,,,,,,,,,,,,,0bdecd70-e277-40c3-b492-dbb2b8d5f176,2314,,,"[80.5, 7.4]",3788742,61,,,,2.5466816,,Right Foot,,,"[67.2, 16.4]",,Low Pass,,16.058954,,,,Andreas Christensen,,,,,,2,From Free Kick,Joakim Mæhle,16554.0,Left Back,122,Denmark,776,['1d041995-c69c-4c78-b4c4-23e2cad2f1df'],8,,,,,,,,,,,,,,Denmark,00:16:08.745,Pass,,80.5,7.4,67.2,16.4,,,
,,,,,,,,,,,,,,,1.398721,,,,,,,,,,,,,,8adfe249-8746-4a9d-a5c5-9263dc1fb4a9,2317,,,"[68.5, 18.1]",3788742,61,,,,-0.4092922,,Right Foot,,,"[90.4, 8.6]",,Ground Pass,,23.87174,,,,Joakim Mæhle,,,,,,2,From Free Kick,Andreas Christensen,3959.0,Left Center Back,122,Denmark,776,['620bc995-4482-4d62-8e9d-99c0381bff54'],12,,,,,,,,,,,,,,Denmark,00:16:12.038,Pass,,68.5,18.1,90.4,8.6,,,
,,,,,,,,,,,,,,,0.214051,,,,,,,,,,,,,,e31eb343-0e83-4cbc-b1ab-95b5e5eeff0b,2320,,,"[94.3, 5.6]",3788742,61,,,,1.4951832,,Right Foot,,,"[94.8, 12.2]",,Ground Pass,,6.618912,,Incomplete,,,,,,,,2,From Free Kick,Joakim Mæhle,16554.0,Left Back,122,Denmark,776,['7a6738a3-b2b6-445a-9d0e-cb7df6f61e9d'],15,,,,,,,,,,,,,,Denmark,00:16:15.391,Pass,,94.3,5.6,94.8,12.2,,,
,,,,,,,,,,,,,,,1.087719,,,,,,,,,,,,,,0b63a23a-0cb2-4105-b70c-dacfb3397e78,2323,,,"[91.6, 0.1]",3788742,61,,,,0.90602183,,,,,"[100.3, 11.2]",,Low Pass,,14.103191,,,,Mathias Jensen,,,,,Throw-in,2,From Throw In,Joakim Mæhle,16554.0,Left Back,123,Denmark,776,['eb0f60b1-1845-4cad-8361-8f67e07e0f5e'],18,,,,,,,,,,,,,,Denmark,00:16:18.916,Pass,,91.6,0.1,100.3,11.2,,,
,,,,,,,,,,,,,,,1.032211,,,,,,,,,,,,,,bfddc5af-8a8c-4842-adff-aa7e566d6940,2326,,,"[100.4, 11.5]",3788742,61,,,,-1.6313283,,Right Foot,,,"[100.0, 4.9]",,Low Pass,,6.61211,,,,Joakim Mæhle,,,,,,2,From Throw In,Mathias Jensen,18722.0,Right Center Midfield,123,Denmark,776,"['1b523ec1-4c63-4371-b4c5-3961c6690f7e', '476e1d2b-15aa-48d4-acea-f8c58fba9cee']",20,,,,,,,,,,,,,,Denmark,00:16:20.004,Pass,True,100.4,11.5,100.0,4.9,,,
,,,,,,,,,,,,,,,1.419724,,,,,,,,,,,,,,f744b0ed-6de2-49b7-a5ba-1b11a75ed4ec,2330,,,"[101.4, 6.0]",3788742,61,,,,0.7232772,,Right Foot,,,"[112.5, 15.8]",,Low Pass,,14.807093,,Incomplete,,Thomas Delaney,,,,,,2,From Throw In,Joakim Mæhle,16554.0,Left Back,123,Denmark,776,"['400aae91-89c7-41e6-a187-51b2c8e9e123', 'b4e72384-fb5f-4dd2-8955-61e96dec9494', 'd2194342-f13f-464b-9f56-3e6a0cf59565']",21,,,,,,,,,,,,,,Denmark,00:16:21.063,Pass,True,101.4,6.0,112.5,15.8,,,
,,,,,,,,,,,,,,,0.778063,,,,,,,,,,,,,,5fe5fb26-da79-4f8f-96c0-dd46eb45e448,2334,,,"[110.7, 0.1]",3788742,61,,,,2.3855977,,,,,"[103.7, 6.7]",,Low Pass,,9.6208105,,,,Mathias Jensen,,,,,Throw-in,2,From Throw In,Joakim Mæhle,16554.0,Left Back,124,Denmark,776,['65c11df9-dd33-4c81-8791-0db576ba2c6e'],32,,,,,,,,,,,,,,Denmark,00:16:32.148,Pass,,110.7,0.1,103.7,6.7,,,
,,,,,,,,,,,,,,,0.921423,,,,,,,,,,,,,,90001b4a-0fdf-46eb-9173-f2b8f79d7320,2340,,,"[108.7, 0.1]",3788742,61,,,,2.4932606,,,,,"[98.8, 7.6]",,Low Pass,,12.420145,,,,Martin Braithwaite Christensen,,,,,Throw-in,2,From Throw In,Joakim Mæhle,16554.0,Left Back,125,Denmark,776,['c4474bfa-9175-4943-a535-d5a5ab931b3e'],39,,,,,,,,,,,,,,Denmark,00:16:39.070,Pass,,108.7,0.1,98.8,7.6,,,
,,,,,,,,,,,,,,,0.855647,,,,,,,,,,,,,,7534d6c8-4203-47b8-baae-843e2eaa6d85,2342,,,"[98.6, 7.6]",3788742,61,,,,1.1479424,,Right Foot,,,"[100.4, 11.6]",,Low Pass,,4.3863425,,Incomplete,,,,,,,,2,From Throw In,Martin Braithwaite Christensen,4447.0,Left Wing,125,Denmark,776,['75912d6f-473f-4775-9f0b-359cd4ffea1d'],39,,,,,,,,,,,,,,Denmark,00:16:39.992,Pass,,98.6,7.6,100.4,11.6,,,
,,,,,,,,,,,,,,,1.393241,,,,,,,,,,,,,,30015321-ecb3-4857-84e7-4274c508f82c,2346,,,"[12.2, 69.5]",3788742,61,,,,0.0,,Head,,,"[23.9, 69.5]",,High Pass,,11.7,,Incomplete,,Teemu Pukki,,,,,Recovery,2,From Throw In,Glen Kamara,13215.0,Left Center Midfield,125,Denmark,776,"['9b51ebc1-9a50-4de6-8389-843c8bacfcf3', 'f12512ee-3b34-4f34-9524-35b6add6b95a']",42,,,,,,,,,,,,,,Finland,00:16:42.490,Pass,,12.2,69.5,23.9,69.5,,,
,,,,,,,,,,,,,,,1.893716,,,,,,,,,,,,,,f12512ee-3b34-4f34-9524-35b6add6b95a,2348,,,"[96.2, 10.6]",3788742,61,,,,-0.5485494,,Head,,,"[103.4, 6.2]",,High Pass,,8.438009,,,,Martin Braithwaite Christensen,,,,,Interception,2,From Throw In,Thomas Delaney,5527.0,Left Center Midfield,125,Denmark,776,"['30015321-ecb3-4857-84e7-4274c508f82c', '7240fbcd-6873-4fbe-8822-c4d514e89b64']",43,,,,,,,,,,,,,,Denmark,00:16:43.883,Pass,,96.2,10.6,103.4,6.2,,,
,,,,,,,,,,,,,,,1.165091,,,,,,,,,,,,,,b9519efb-8574-4a3d-90cf-bb7333ccbdf0,2351,,,"[101.0, 4.8]",3788742,61,,,,3.1302295,,Right Foot,,,"[92.2, 4.9]",,Ground Pass,,8.800569,,,,Thomas Delaney,,,,,,2,From Throw In,Martin Braithwaite Christensen,4447.0,Left Wing,125,Denmark,776,['04c11e33-3be0-4a0f-9b7c-dd33746bce7e'],46,,,,,,,,,,,,,,Denmark,00:16:46.974,Pass,,101.0,4.8,92.2,4.9,,,
,,,,,,,,,,,,,,,2.292099,,,,,,,,,,,,,,9894af13-df62-459b-a8c5-7c2181ee764f,2355,,,"[85.6, 4.6]",3788742,61,,,,2.3714993,,Left Foot,,,"[65.7, 23.9]",,Ground Pass,,27.721832,,,,Simon Thorup Kjær,,,,,,2,From Throw In,Thomas Delaney,5527.0,Left Center Midfield,125,Denmark,776,"['2458c224-1ef0-497d-8a2a-7604e4205339', 'd7530e36-dfda-48c4-a218-b0ded4b44ee6']",48,,,,,,,,,,,,,,Denmark,00:16:48.923,Pass,True,85.6,4.6,65.7,23.9,,,
,,,,,,,,,,,,,,,2.336004,,,,,,,,,,,,,,1105552b-9345-4723-879d-69c61baf38e1,2358,,,"[65.7, 25.9]",3788742,61,,,,1.4980772,,Left Foot,,,"[67.9, 56.1]",,Ground Pass,,30.280025,,,,Pierre-Emile Højbjerg,,,,,,2,From Throw In,Simon Thorup Kjær,5534.0,Right Center Back,125,Denmark,776,['72f314e7-ae3f-4b15-9ddb-bd39b908ae73'],52,,,,,,,,,,,,,,Denmark,00:16:52.085,Pass,,65.7,25.9,67.9,56.1,,,
,,,,,,,,,,,,,,,2.378665,,,,,,,,,,,,,,654e8e05-8438-443e-8190-fae1816d53fc,2360,,,"[67.9, 56.1]",3788742,61,,,,0.8217458,,Right Foot,,,"[83.8, 73.2]",,Ground Pass,,23.349947,,,,Daniel Wass,,,,,,2,From Throw In,Pierre-Emile Højbjerg,3570.0,Center Defensive Midfield,125,Denmark,776,['a7ecedbc-719a-4958-a0a6-4c48c486109d'],54,,,,,,,,,,,,,,Denmark,00:16:54.421,Pass,,67.9,56.1,83.8,73.2,,,
,,,,,,,,,,,,,,,0.938278,,,,,,,,,,,,,,3abfe31b-18bb-4911-bb48-d05ca779dc77,2364,,,"[82.9, 76.6]",3788742,61,,,,-0.015998635,,Right Foot,,,"[95.4, 76.4]",,Ground Pass,,12.5016,,Incomplete,,Yussuf Yurary Poulsen,,,,,,2,From Throw In,Daniel Wass,6797.0,Right Back,125,Denmark,776,"['22d3f23e-3dad-4b56-8fa6-2d5e63b32f67', '430cbd45-017e-4780-948b-1dd7794039ec', 'a3770595-a75a-4e86-a71c-b140e25e5299']",59,,,,,,,,,,,,,,Denmark,00:16:59.734,Pass,True,82.9,76.6,95.4,76.4,,,
,,,,,,,,,True,,,,,,0.336294,,,,,,,,,,,,,,22d3f23e-3dad-4b56-8fa6-2d5e63b32f67,2367,,,"[24.7, 3.7]",3788742,62,,,,0.096088715,,Left Foot,,,"[33.0, 4.5]",,Ground Pass,,8.338465,,,,Robin Lod,,,,,Interception,2,From Counter,Jere Juhani Uronen,16550.0,Left Wing Back,126,Finland,1835,"['240fd3b9-3ab3-43b3-a9d8-e682842e98e1', '3abfe31b-18bb-4911-bb48-d05ca779dc77', '456db827-f1c3-4c13-8cdd-4364d8fe4d86']",0,,,,,,,,,,,,,,Finland,00:17:00.672,Pass,True,24.7,3.7,33.0,4.5,,,
,,,,,,,,,,,,,,,5.286519,,,,,,,,,,,,,,63bc0156-164b-40b5-86f0-76e2b0b476ec,2381,,,"[52.0, 12.4]",3788742,63,,,,0.082529984,,Left Foot,,,"[119.7, 18.0]",,High Pass,,67.93121,,Out,,Teemu Pukki,,,,,Free Kick,2,From Free Kick,"Daniel O""Shaughnessy",38196.0,Left Center Back,127,Finland,1835,['0dd5dbf8-af6a-4ed0-96e7-df9707b808ff'],9,,,,,,,,,,,,,,Finland,00:18:09.121,Pass,,52.0,12.4,119.7,18.0,,,
,,,,,,,,,,,,,,,4.644515,,,,,,,,,,,,,,2c5e061a-9daa-4c1f-abfe-1573dd4d86a7,2383,,,"[7.0, 44.1]",3788742,63,True,,,-0.4501541,,Right Foot,,,"[63.7, 16.7]",,High Pass,,62.973408,,,,Martin Braithwaite Christensen,,,,,Goal Kick,2,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,128,Denmark,776,['59de3c35-ff7e-46c9-b316-50d7377927e7'],27,,,,,,,,,,,,,,Denmark,00:18:27.756,Pass,,7.0,44.1,63.7,16.7,,,
,,,,,,,,,,,,,,,1.603192,,,,,,,,,,,,,,a3922025-5e4d-4152-bf23-401305071ebf,2386,,,"[50.1, 60.6]",3788742,63,,,,-0.04674954,,Right Foot,,,"[67.2, 59.8]",,High Pass,,17.118704,,Incomplete,,Jere Juhani Uronen,,,,,Recovery,2,From Goal Kick,Joona Toivio,26939.0,Right Center Back,128,Denmark,776,"['dd0c0622-4d14-4d24-9899-6a83f5c560cd', 'ec79699d-4516-454f-84bc-96df8de55aa8']",33,,,,,,,,,,,,,,Finland,00:18:33.560,Pass,,50.1,60.6,67.2,59.8,,,
,,,,,,,,,,,,,,,1.300741,,,,,,,,,,,,,,ec79699d-4516-454f-84bc-96df8de55aa8,2388,,,"[52.9, 20.3]",3788742,63,,,,-1.4155344,,Other,,,"[54.7, 8.8]",,Low Pass,,11.6400175,,,,Joakim Mæhle,,,,,Recovery,2,From Goal Kick,Thomas Delaney,5527.0,Left Center Midfield,128,Denmark,776,"['59b0e9b5-b4fa-4be4-a267-caa804009a14', 'a3922025-5e4d-4152-bf23-401305071ebf']",35,,,,,,,,,,,,,,Denmark,00:18:35.163,Pass,,52.9,20.3,54.7,8.8,,,
,,,,,,,,,,,,,,,1.656587,,,,,,,,,,,,,,235f9ed9-ff55-4068-a000-fa27003079f1,2392,,,"[49.0, 12.2]",3788742,63,,,,2.589644,,Right Foot,,,"[30.0, 23.9]",,Ground Pass,,22.313448,,,,Jannik Vestergaard,,,,,,2,From Goal Kick,Joakim Mæhle,16554.0,Left Back,128,Denmark,776,"['de7c9994-fffb-47e0-9d1e-d1b519dc58e0', 'fd640d6d-a869-422f-9955-00f7fda76bfc']",38,,,,,,,,,,,,,,Denmark,00:18:38.036,Pass,True,49.0,12.2,30.0,23.9,,,
,,,,,,,,,,,,,,,1.661624,,,,,,,,,,,,,,e40c1839-4207-4254-af2b-d6c3c52b613f,2395,,,"[34.2, 23.9]",3788742,63,,,,1.5286864,,Left Foot,,,"[35.7, 59.5]",,Ground Pass,,35.631588,,,,Andreas Christensen,,,,,,2,From Goal Kick,Jannik Vestergaard,8815.0,Right Center Back,128,Denmark,776,['5b13164b-ccee-40de-b8da-dd45a6ed4edc'],41,,,,,,,,,,,,,,Denmark,00:18:41.295,Pass,,34.2,23.9,35.7,59.5,,,
,,,,,,,,,,,,,,,1.278074,,,,,,,,,,,,,,cb1f8795-a231-41bd-84d1-419a5359bfd4,2398,,,"[39.7, 59.1]",3788742,63,,,,0.8890256,,Right Foot,,,"[50.9, 72.9]",,Ground Pass,,17.773014,,,,Daniel Wass,,,,,,2,From Goal Kick,Andreas Christensen,3959.0,Left Center Back,128,Denmark,776,['1feb43a2-31f8-49f7-8e6d-483b127c0140'],44,,,,,,,,,,,,,,Denmark,00:18:44.092,Pass,,39.7,59.1,50.9,72.9,,,
,,,,,,,,,,,,,,,1.419499,,,,,,,,,,,,,,3faaaf95-d25a-4c21-ac4a-a3244bb55a98,2401,,,"[49.8, 72.8]",3788742,63,,,,-0.16570207,,Right Foot,,,"[79.1, 67.9]",,High Pass,,29.706902,,Incomplete,,Yussuf Yurary Poulsen,,,,,,2,From Goal Kick,Daniel Wass,6797.0,Right Back,128,Denmark,776,"['845b0343-5568-4330-bf52-c3d4c9ee0a7c', 'dac15949-4493-44a6-bfff-b9af2dbd0f7a']",47,,,,,,,,,,,,,,Denmark,00:18:47.022,Pass,,49.8,72.8,79.1,67.9,,,
,,,,,,,,,,,,,,,2.30962,,,,,,,,,,,,,,f1052db7-1b03-450c-9029-af99bc8dbe61,2406,,,"[40.8, 6.2]",3788742,63,,,,1.3510996,,Left Foot,,,"[45.4, 26.8]",,High Pass,,21.107346,,Incomplete,,Glen Kamara,,,,,,2,Regular Play,"Daniel O""Shaughnessy",38196.0,Left Center Back,129,Finland,1835,"['005fc341-dd53-4d0d-a4fb-3f9cfe22bd81', 'c1d0e6fe-524b-47b8-9bf4-232865907d01', 'cc96d79f-6792-4387-8d35-5a49885cda38']",50,,,,,,,,,,,,,,Finland,00:18:50.379,Pass,True,40.8,6.2,45.4,26.8,,,
,,,,,,,,,,,,,,,2.291425,,,,,,,,,,,,,,fee607a6-241a-4421-a9e7-50396f1604ea,2412,,,"[50.6, 10.4]",3788742,63,,,,1.3745773,,Left Foot,,,"[57.1, 43.1]",,Ground Pass,,33.339767,,Incomplete,,Glen Kamara,,,,,,2,Regular Play,Jere Juhani Uronen,16550.0,Left Wing Back,129,Finland,1835,"['307ce20e-3e46-485e-9bf5-676769615b6c', 'b9024743-c8e4-4b54-a507-f0392365955e']",56,,,,,,,,,,,,,,Finland,00:18:56.207,Pass,,50.6,10.4,57.1,43.1,,,
