50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,1.125869,,,,,,,,,,,,,0a932a32-5935-4aa5-a4db-a490f38a64ea,2529,,"[101.0, 30.6]",3788753,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleksandr Golovin,5177.0,Left Attacking Midfield,148,Russia,796,['dbf13b08-f0a8-437f-8d66-20b54544cbd9'],45,,Right Foot,"[120.0, 43.7, 4.9]",,"[{'location': [100.6, 39.1], 'player': {'id': 5195, 'name': 'Artem Dzyuba'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.8, 35.2], 'player': {'id': 5179, 'name': 'Daler Kuzyaev'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [104.6, 50.1], 'player': {'id': 15545, 'name': 'Vyacheslav Karavaev'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [108.1, 38.8], 'player': {'id': 6299, 'name': 'Aleksey Miranchuk'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [97.2, 46.1], 'player': {'id': 18734, 'name': 'Rifat Zhemaletdinov'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.7, 36.2], 'player': {'id': 15416, 'name': 'Jukka Raitala'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.6, 32.6], 'player': {'id': 24455, 'name': 'Paulus Arajuuri'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.2, 36.1], 'player': {'id': 26939, 'name': 'Joona Toivio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.5, 42.0], 'player': {'id': 38196, 'name': 'Daniel O""Shaughnessy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 34.0], 'player': {'id': 12807, 'name': 'Rasmus Schüller'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.8, 30.6], 'player': {'id': 24321, 'name': 'Robin Lod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.3, 44.4], 'player': {'id': 16550, 'name': 'Jere Juhani Uronen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.0, 38.3], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Off T,0.02748941,Normal,Open Play,,,,Russia,00:15:45.994,Shot,,101.0,30.6,,,120.0,43.7,4.9
,,,,,,,,,,,,,,,,1.368485,,,,,,,,,,,,,7c46d1c7-eba4-4bb9-a1b8-e3acd78c6c7a,2796,,"[106.1, 30.8]",3788753,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rifat Zhemaletdinov,18734.0,Right Defensive Midfield,156,Russia,796,"['451d2aec-4d5e-4134-8394-07897a0897e8', 'eccfd7d5-3fac-4553-98a5-0c5d8875970b']",29,,Left Foot,"[120.0, 44.9, 0.2]",,"[{'location': [87.2, 40.1], 'player': {'id': 12807, 'name': 'Rasmus Schüller'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.0, 58.4], 'player': {'id': 16550, 'name': 'Jere Juhani Uronen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [96.7, 40.0], 'player': {'id': 24455, 'name': 'Paulus Arajuuri'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.5, 35.6], 'player': {'id': 26939, 'name': 'Joona Toivio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.0, 26.7], 'player': {'id': 15416, 'name': 'Jukka Raitala'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [106.7, 33.7], 'player': {'id': 38196, 'name': 'Daniel O""Shaughnessy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.5, 37.6], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.3, 60.8], 'player': {'id': 15545, 'name': 'Vyacheslav Karavaev'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [90.9, 39.1], 'player': {'id': 6299, 'name': 'Aleksey Miranchuk'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [96.9, 47.6], 'player': {'id': 5195, 'name': 'Artem Dzyuba'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [85.4, 16.1], 'player': {'id': 5179, 'name': 'Daler Kuzyaev'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [93.9, 28.4], 'player': {'id': 5177, 'name': 'Aleksandr Golovin'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}]",bbe94801-14b2-4564-b93d-2c34dcd6856e,Off T,0.31388927,Normal,Open Play,,,,Russia,00:20:29.549,Shot,True,106.1,30.8,,,120.0,44.9,0.2
,,,,,,,,,,,,,,,,1.292843,,,,,,,,,,,,,f71625b0-1371-4e2c-9b5c-7c728607a71d,2853,,"[95.4, 42.6]",3788753,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joni Ensio Kauko,24303.0,Center Defensive Midfield,160,Finland,1835,['f74c2164-404b-4db3-a766-07ec2d3f48a6'],32,,Left Foot,"[120.0, 30.6, 4.9]",,"[{'location': [86.8, 35.7], 'player': {'id': 18734, 'name': 'Rifat Zhemaletdinov'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.5, 39.9], 'player': {'id': 21298, 'name': 'Matvey Safonov'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.1, 42.9], 'player': {'id': 16583, 'name': 'Georgiy Dzhikiya'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.4, 53.0], 'player': {'id': 5179, 'name': 'Daler Kuzyaev'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [105.0, 39.2], 'player': {'id': 15545, 'name': 'Vyacheslav Karavaev'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.0, 41.1], 'player': {'id': 31917, 'name': 'Igor Diveev'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.2, 42.6], 'player': {'id': 18735, 'name': 'Dmitriy Barinov'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.0, 46.2], 'player': {'id': 5171, 'name': 'Roman Zobnin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 54.1], 'player': {'id': 24321, 'name': 'Robin Lod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.1, 44.4], 'player': {'id': 9725, 'name': 'Joel Pohjanpalo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.2, 42.3], 'player': {'id': 9476, 'name': 'Teemu Pukki'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",9e6e15d5-25c6-4e33-a38e-17f948810497,Off T,0.02492982,Normal,Open Play,,,,Finland,00:22:32.307,Shot,,95.4,42.6,,,120.0,30.6,4.9
,,,,,,,,,,,,,,,,0.642983,,,,,,,,,,,,,4c6170d0-f7ca-45a8-bcff-6402c161be6e,3000,,"[103.1, 32.5]",3788753,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daler Kuzyaev,5179.0,Left Wing Back,163,Russia,796,['76638222-90bf-4502-b5c5-3bbaa4ba0715'],26,,Right Foot,"[117.2, 41.3, 0.5]",,"[{'location': [110.3, 50.2], 'player': {'id': 5177, 'name': 'Aleksandr Golovin'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [103.1, 38.3], 'player': {'id': 18734, 'name': 'Rifat Zhemaletdinov'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.4, 56.9], 'player': {'id': 5195, 'name': 'Artem Dzyuba'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.0, 46.4], 'player': {'id': 26939, 'name': 'Joona Toivio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.8, 36.9], 'player': {'id': 15416, 'name': 'Jukka Raitala'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.2, 39.2], 'player': {'id': 24455, 'name': 'Paulus Arajuuri'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.0, 53.0], 'player': {'id': 38196, 'name': 'Daniel O""Shaughnessy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.1, 40.0], 'player': {'id': 24321, 'name': 'Robin Lod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.5, 38.6], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",51cb5ff4-6c75-44e1-bfcd-9adc4149acff,Saved,0.1295799,Normal,Open Play,,,,Russia,00:26:26.756,Shot,,103.1,32.5,,,117.2,41.3,0.5
,,,,,,,,,,,,,,,,0.046302,,,,,,,,,,,,,23b34b9a-6646-4fe1-82a0-7e1b615f671e,3039,,"[89.9, 37.4]",3788753,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joni Ensio Kauko,24303.0,Center Defensive Midfield,166,Finland,1835,"['00f81935-114b-4d41-9282-8b126f49d900', 'c606af4d-033c-4050-be18-a06152ab1b0a']",0,,Right Foot,"[92.0, 37.6]",,"[{'location': [81.8, 63.8], 'player': {'id': 15416, 'name': 'Jukka Raitala'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [100.6, 25.3], 'player': {'id': 9476, 'name': 'Teemu Pukki'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.9, 47.3], 'player': {'id': 9725, 'name': 'Joel Pohjanpalo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [81.4, 27.2], 'player': {'id': 13215, 'name': 'Glen Kamara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [86.8, 8.0], 'player': {'id': 38196, 'name': 'Daniel O""Shaughnessy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [94.3, 1.4], 'player': {'id': 16550, 'name': 'Jere Juhani Uronen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [86.5, 47.5], 'player': {'id': 24321, 'name': 'Robin Lod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.3, 38.9], 'player': {'id': 21298, 'name': 'Matvey Safonov'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.9, 31.7], 'player': {'id': 6299, 'name': 'Aleksey Miranchuk'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [92.0, 37.5], 'player': {'id': 5171, 'name': 'Roman Zobnin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.8, 25.4], 'player': {'id': 18734, 'name': 'Rifat Zhemaletdinov'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.9, 44.3], 'player': {'id': 5177, 'name': 'Aleksandr Golovin'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [102.9, 20.8], 'player': {'id': 15545, 'name': 'Vyacheslav Karavaev'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.5, 30.5], 'player': {'id': 18735, 'name': 'Dmitriy Barinov'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.9, 37.7], 'player': {'id': 31917, 'name': 'Igor Diveev'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.2, 42.2], 'player': {'id': 16583, 'name': 'Georgiy Dzhikiya'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.7, 48.0], 'player': {'id': 5179, 'name': 'Daler Kuzyaev'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",ee66ec8b-2948-4697-81ba-13eb065e5c1d,Blocked,0.016946873,Normal,Open Play,,,,Finland,00:28:00.561,Shot,,89.9,37.4,,,92.0,37.6,
,,,,,,,,,,,,,,,,0.845395,,,,,,,,,,,,,0fe4de47-bc5f-478e-a27d-8acb600c0d0a,3568,,"[105.1, 51.7]",3788753,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Zobnin,5171.0,Left Defensive Midfield,192,Russia,796,['7bf6b86e-37fb-43d5-8421-72a7231197b2'],45,,Right Foot,"[120.0, 47.5, 6.3]",True,"[{'location': [99.4, 44.0], 'player': {'id': 24303, 'name': 'Joni Ensio Kauko'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.6, 20.2], 'player': {'id': 28332, 'name': 'Lassi Lappalainen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [94.1, 32.7], 'player': {'id': 24321, 'name': 'Robin Lod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.9, 55.3], 'player': {'id': 8056, 'name': 'Fredrik Jensen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.4, 55.5], 'player': {'id': 16550, 'name': 'Jere Juhani Uronen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.4, 48.8], 'player': {'id': 38196, 'name': 'Daniel O""Shaughnessy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.4, 31.5], 'player': {'id': 13215, 'name': 'Glen Kamara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.3, 40.9], 'player': {'id': 24455, 'name': 'Paulus Arajuuri'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.8, 36.4], 'player': {'id': 10832, 'name': 'Pyry Henri Hidipo Soiri'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.7, 42.3], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.4, 56.0], 'player': {'id': 18735, 'name': 'Dmitriy Barinov'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [105.8, 59.0], 'player': {'id': 15545, 'name': 'Vyacheslav Karavaev'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [108.1, 52.7], 'player': {'id': 38178, 'name': 'Aleksandr Sobolev'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.4, 41.0], 'player': {'id': 5179, 'name': 'Daler Kuzyaev'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [103.6, 36.6], 'player': {'id': 18734, 'name': 'Rifat Zhemaletdinov'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [94.4, 18.8], 'player': {'id': 5177, 'name': 'Aleksandr Golovin'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [81.7, 27.8], 'player': {'id': 39273, 'name': 'Maksim Mukhin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",8701369a-a9ec-4178-b66f-4dce0073e212,Off T,0.060389403,Half Volley,Open Play,,,,Russia,00:41:45.423,Shot,,105.1,51.7,,,120.0,47.5,6.3
,,,,,,,,,,,,,,,,1.24928,,,,,,,,,,,,,8995a9e6-8d64-4642-adb7-d29e3907e051,3603,,"[114.1, 40.8]",3788753,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paulus Arajuuri,24455.0,Center Back,194,Finland,1835,"['2f321cd4-f892-4b71-b3ec-5de0a2fffb28', 'e4adfea2-29cc-487a-a015-398095df8ca9']",13,True,Head,"[120.0, 38.2, 3.4]",,"[{'location': [115.3, 40.3], 'player': {'id': 31917, 'name': 'Igor Diveev'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.8, 44.4], 'player': {'id': 5171, 'name': 'Roman Zobnin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.1, 41.9], 'player': {'id': 16583, 'name': 'Georgiy Dzhikiya'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.7, 58.3], 'player': {'id': 5179, 'name': 'Daler Kuzyaev'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [109.4, 39.5], 'player': {'id': 39273, 'name': 'Maksim Mukhin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 35.9], 'player': {'id': 18734, 'name': 'Rifat Zhemaletdinov'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [111.5, 32.3], 'player': {'id': 15545, 'name': 'Vyacheslav Karavaev'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.9, 41.8], 'player': {'id': 38178, 'name': 'Aleksandr Sobolev'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.4, 35.5], 'player': {'id': 18735, 'name': 'Dmitriy Barinov'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.7, 44.7], 'player': {'id': 5177, 'name': 'Aleksandr Golovin'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [118.9, 39.1], 'player': {'id': 21298, 'name': 'Matvey Safonov'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.6, 27.3], 'player': {'id': 24303, 'name': 'Joni Ensio Kauko'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [109.3, 30.1], 'player': {'id': 38196, 'name': 'Daniel O""Shaughnessy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.5, 33.3], 'player': {'id': 9725, 'name': 'Joel Pohjanpalo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.9, 31.2], 'player': {'id': 13215, 'name': 'Glen Kamara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [92.0, 46.7], 'player': {'id': 10832, 'name': 'Pyry Henri Hidipo Soiri'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [93.6, 64.9], 'player': {'id': 24321, 'name': 'Robin Lod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.7, 45.7], 'player': {'id': 28332, 'name': 'Lassi Lappalainen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.5, 45.8], 'player': {'id': 8056, 'name': 'Fredrik Jensen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",75f53f46-bb70-4762-9b5a-1612a828e1c8,Off T,0.08108647,Normal,Open Play,,,,Finland,00:43:13.385,Shot,True,114.1,40.8,,,120.0,38.2,3.4
,,,,,,,,,,,,,,,,0.873909,,,,,,,,,,,,,8ffd9fae-4d9a-4182-8a94-26998f204643,3689,,"[107.7, 32.0]",3788753,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rifat Zhemaletdinov,18734.0,Right Attacking Midfield,199,Russia,796,"['17fc9717-5de6-41f8-85fb-dd1f2c39f95f', 'ba746ee9-0167-404a-b842-b7ac268426de']",37,,Right Foot,"[120.0, 41.8, 4.9]",,"[{'location': [101.0, 42.4], 'player': {'id': 15545, 'name': 'Vyacheslav Karavaev'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [88.7, 21.8], 'player': {'id': 39273, 'name': 'Maksim Mukhin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [91.5, 29.5], 'player': {'id': 5171, 'name': 'Roman Zobnin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.6, 19.3], 'player': {'id': 5177, 'name': 'Aleksandr Golovin'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [99.4, 16.3], 'player': {'id': 38178, 'name': 'Aleksandr Sobolev'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.0, 8.8], 'player': {'id': 5179, 'name': 'Daler Kuzyaev'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [110.4, 18.7], 'player': {'id': 13215, 'name': 'Glen Kamara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.9, 18.7], 'player': {'id': 10832, 'name': 'Pyry Henri Hidipo Soiri'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.0, 12.8], 'player': {'id': 24321, 'name': 'Robin Lod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.9, 28.8], 'player': {'id': 24303, 'name': 'Joni Ensio Kauko'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.6, 32.6], 'player': {'id': 38196, 'name': 'Daniel O""Shaughnessy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 34.5], 'player': {'id': 16550, 'name': 'Jere Juhani Uronen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.3, 35.1], 'player': {'id': 8056, 'name': 'Fredrik Jensen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.1, 15.8], 'player': {'id': 28332, 'name': 'Lassi Lappalainen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [117.3, 37.8], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",91c60ee6-aec1-4ab6-bbbb-2a0c92247605,Off T,0.10275047,Normal,Open Play,,,,Russia,00:47:37.442,Shot,True,107.7,32.0,,,120.0,41.8,4.9
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[4.0, 38.1]",,Set,,Shot Faced,4e5ffb57-b5c8-44f0-b33f-8d21dfab5a77,51,,"[4.0, 38.1]",3788753,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,4,Russia,796,['91f2f8aa-4ee8-4593-97a6-1a7862a7cca5'],29,,,,,,,,,,,,,,Finland,00:00:29.398,Goal Keeper,,4.0,38.1,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.6, 39.2]",,Set,,Shot Faced,defbd524-173b-49cd-aaa3-f2c279e2f4db,432,,"[2.6, 39.2]",3788753,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,16,Russia,796,['0bb2daca-ab0b-497c-ac59-3cc559be6fb7'],42,,,,,,,,,,,,,,Finland,00:09:42.587,Goal Keeper,,2.6,39.2,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,Head,,Clear,,,Keeper Sweeper,dcd88480-2136-4b1f-abff-67a5e351907c,754,,"[19.3, 40.7]",3788753,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matvey Safonov,21298.0,Goalkeeper,33,Finland,1835,['631e53b0-ecfd-4b73-b6c1-51c2d63e4015'],39,,,,,,,,,,,,,,Russia,00:17:39.559,Goal Keeper,,19.3,40.7,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[6.0, 37.9]",,Set,,Shot Faced,609291e4-de5e-421f-b4b7-33564421beff,858,,"[6.0, 37.9]",3788753,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Matvey Safonov,21298.0,Goalkeeper,37,Finland,1835,['1215b0dc-81fb-4416-b9a6-0faf150a4e8d'],54,,,,,,,,,,,,,,Russia,00:19:54.061,Goal Keeper,,6.0,37.9,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.0, 42.0]",,Set,,Shot Faced,7f642e88-7ab3-4eb3-bcd4-386010e0a6dd,866,,"[2.0, 42.0]",3788753,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Matvey Safonov,21298.0,Goalkeeper,38,Finland,1835,['1ce72d1b-a7c5-4eb3-965f-61621b798f35'],40,,,,,,,,,,,,,,Russia,00:20:40.055,Goal Keeper,,2.0,42.0,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.1, 39.8]",,Set,,Shot Faced,31eeda30-c69b-441f-a48d-916af213f3de,1084,,"[1.1, 39.8]",3788753,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,48,Russia,796,['7aa54ce6-106a-4e26-9fb1-77aa0d76f793'],1,,,,,,,,,,,,,,Finland,00:29:01.339,Goal Keeper,,1.1,39.8,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.3, 40.1]",,Set,,Shot Faced,4129c81f-7b1e-40a2-9896-1b604f3c9ae5,1116,,"[1.3, 40.1]",3788753,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lukáš Hrádecký,8667.0,Goalkeeper,51,Russia,796,['1a61eaa4-1273-4707-897c-860255ce1792'],4,,,,,,,,,,,,,,Finland,00:30:04.316,Goal Keeper,,1.3,40.1,,,,,
