bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,2.042557,,,,,,,,,,,,f4c7dbb8-9fb8-413c-9ebc-5a06f4e3e5c1,124,,"[52.9, 8.7]",3788770,2,,,,0.3356955,,Left Foot,,,,"[89.3, 21.4]",,High Pass,,38.551914,,,Incomplete,,Memphis Depay,,,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Wing Back,5,Netherlands,941,"['3ede21c7-e963-42be-8684-230be9843786', '557649fe-caa9-4f8e-a65e-c8a601b0438a']",23,,,,,,,,,,,,,,Netherlands,00:02:23.176,Pass,,52.9,8.7,89.3,21.4,,,
,,,,,,,,,,,,True,,,,,,1.493212,,,,,,,,,,,,557649fe-caa9-4f8e-a65e-c8a601b0438a,126,,"[30.8, 58.7]",3788770,2,,,,1.204402,,Head,,,,"[34.1, 67.3]",,Low Pass,,9.211406,,,,,Stefan Ristovski,,,,,,Interception,1,Regular Play,Darko Velkovski,30644.0,Right Center Back,6,North Macedonia,2358,"['64675541-5af8-4b2e-8c36-c983f2b47c4c', 'f4c7dbb8-9fb8-413c-9ebc-5a06f4e3e5c1']",25,,,,,,,,,,,,,,North Macedonia,00:02:25.218,Pass,,30.8,58.7,34.1,67.3,,,
,,,,,,,,,,,,,,,,,,1.050449,,,,,,,,,,,,8e4e3540-9d53-4bb7-9b67-532e0194df37,130,,"[34.8, 69.0]",3788770,2,,,,0.13863973,,Right Foot,,,,"[47.7, 70.8]",,Ground Pass,,13.024976,,,,,Ivan Trichkovski,,,,,,,1,Regular Play,Stefan Ristovski,10592.0,Right Back,6,North Macedonia,2358,"['0422ba9d-0f54-4d72-acd0-a19c8b58d4bf', '8ec6c8f2-975a-4a92-8b11-5e43fa2ad582']",27,,,,,,,,,,,,,,North Macedonia,00:02:27.642,Pass,True,34.8,69.0,47.7,70.8,,,
,,,,,,,,,,,,,,,,,,0.97212,,,,,,,,,,,,1f9fdd69-5421-486b-9df7-4a0693170191,134,,"[41.0, 72.7]",3788770,2,,,,-2.2794225,,Left Foot,,,,"[30.8, 60.8]",,Ground Pass,,15.673225,,,,,Darko Velkovski,,,,,,,1,Regular Play,Ivan Trichkovski,16629.0,Right Wing,6,North Macedonia,2358,"['408bfd0c-d769-4f58-9e36-d53567e743e1', '735dbd58-2a31-4cb0-bdcf-66499ab0de1c']",30,,,,,,,,,,,,,,North Macedonia,00:02:30.151,Pass,True,41.0,72.7,30.8,60.8,,,
,,,,,,,,,,,,,,,,,,1.724056,,,,,,,,,,,,14bec277-4c71-4ad4-916a-fc44895bb874,137,,"[31.8, 61.1]",3788770,2,,,,-0.697542,,Right Foot,,,,"[52.8, 43.5]",,High Pass,,27.4,,,,,Aleksandar Trajkovski,,,,,,,1,Regular Play,Darko Velkovski,30644.0,Right Center Back,6,North Macedonia,2358,['4a6bce76-a9b7-4f94-b222-ad15463d73bd'],31,,,,,,,,,,,,,,North Macedonia,00:02:31.203,Pass,,31.8,61.1,52.8,43.5,,,
,,,,,,,,,,,,,,,,,,1.142112,,,,,,,,,,,,873be7dd-a052-4840-86f8-7732d8cecf98,141,,"[44.2, 38.9]",3788770,2,,,,2.55359,,Right Foot,,,,"[28.0, 49.7]",,Ground Pass,,19.469976,,,,,Darko Velkovski,,,,,,,1,Regular Play,Aleksandar Trajkovski,30512.0,Left Wing,6,North Macedonia,2358,['d7adc30e-e71d-4e82-9a57-4a71ae9e7ad7'],36,,,,,,,,,,,,,,North Macedonia,00:02:36.157,Pass,,44.2,38.9,28.0,49.7,,,
,,,,,,,,,,,,,,,,,,2.583421,,,,,,,,,,,,93a949df-3744-4ae9-a330-4615dee18fd4,145,,"[30.0, 46.7]",3788770,2,,,,-1.0711361,,Right Foot,,,,"[54.4, 2.0]",,High Pass,,50.925926,,,,,Ezgjan Alioski,,,True,,,,1,Regular Play,Darko Velkovski,30644.0,Right Center Back,6,North Macedonia,2358,"['518ba27f-8529-470c-9806-db11a84d39fb', 'e473f195-e595-48a1-b77f-e9db65c9f821']",38,,,,,,,,,,,,,,North Macedonia,00:02:38.350,Pass,True,30.0,46.7,54.4,2.0,,,
,,,,,,,,,,,,,,,,,,1.89595,,,,,,,,,,,,e7346b77-24d8-4439-9054-9e9e5c282102,147,,"[54.4, 2.0]",3788770,2,,,,0.4654238,,Head,,,,"[76.9, 13.3]",,High Pass,,25.178165,,,,,Enis Bardhi,,,,,,,1,Regular Play,Ezgjan Alioski,4713.0,Left Back,6,North Macedonia,2358,['eab9c948-e1b8-4cc0-a728-73bb791f03ff'],40,,,,,,,,,,,,,,North Macedonia,00:02:40.974,Pass,,54.4,2.0,76.9,13.3,,,
,,,,,,,,,,,,,,,,,,3.316177,,,,,,,,,,,,552fc47d-6977-4c7d-b326-8ba64a36e687,151,,"[38.9, 66.6]",3788770,2,,,,0.6346518,,Right Foot,,,,"[57.1, 80.0]",,Ground Pass,,22.600885,,,Out,,Denzel Dumfries,,,,,,Recovery,1,Regular Play,Matthijs de Ligt,8069.0,Center Back,6,North Macedonia,2358,['f55459a3-e75a-4bea-9bc7-4e35482596fc'],43,,,,,,,,,,,,,,Netherlands,00:02:43.648,Pass,,38.9,66.6,57.1,80.0,,,
,,,,,,,,,,,,,,,,,,1.030399,,,,,,,,,,,,b37a7e3c-e4c4-4247-9ad7-c0653cb9bf64,153,,"[62.1, 0.1]",3788770,2,,,,1.6604431,,,,,,"[61.3, 9.0]",,Low Pass,,8.935883,,,,,Eljif Elmas,,,,,,Throw-in,1,From Throw In,Aleksandar Trajkovski,30512.0,Left Wing,7,North Macedonia,2358,['3104aa70-e39f-480e-8e13-dc24de9aca5d'],48,,,,,,,,,,,,,,North Macedonia,00:02:48.433,Pass,,62.1,0.1,61.3,9.0,,,
,,,,,,,,,,,,,,,,,,0.707143,,,,,,,,,,,,73cc87a1-4aba-461d-ba37-9ac70d22b402,161,,"[57.9, 3.8]",3788770,2,,,,0.6456893,,Left Foot,,,,"[65.2, 9.3]",,Ground Pass,,9.140022,,,,,Enis Bardhi,,,,,,,1,From Throw In,Ezgjan Alioski,4713.0,Left Back,7,North Macedonia,2358,['3010d2ea-d737-4783-b59d-b96b8121daf9'],53,,,,,,,,,,,,,,North Macedonia,00:02:53.490,Pass,,57.9,3.8,65.2,9.3,,,
,,,,,,,,,,,,,,,,,,1.410407,,,,,,,,,,,,e9c89863-a81e-4c03-ba92-596a372a7237,164,,"[99.2, 19.9]",3788770,3,,,,-1.003588,,Right Foot,,,,"[107.8, 6.4]",,Ground Pass,,16.006561,,,,,Aleksandar Trajkovski,,,,,,,1,From Throw In,Enis Bardhi,6782.0,Left Defensive Midfield,7,North Macedonia,2358,['ea627a2e-86b5-4acd-acf6-e1756067946c'],0,,,,,,,,,,,,,,North Macedonia,00:03:00.192,Pass,,99.2,19.9,107.8,6.4,,,
,,,,,,,,,,,,,,,,,,0.502054,,,,,,,,,,,,0be71e38-0c35-43aa-b0c5-3205819d3c75,167,,"[115.2, 22.7]",3788770,3,,,,1.6271881,,Left Foot,True,,,"[114.5, 35.1]",,Ground Pass,,12.419743,,,Incomplete,,Goran Pandev,,,,,,,1,From Throw In,Aleksandar Trajkovski,30512.0,Left Wing,7,North Macedonia,2358,"['3d5cf38b-3777-4787-bea5-c3db17864612', '3fff6d8e-7ee0-4420-a02f-6ddf8b4bba62']",4,,,,,,,,,,,,,,North Macedonia,00:03:04.590,Pass,,115.2,22.7,114.5,35.1,,,
,,,,,,,,,,,,,,,,,,0.753535,,,,,,,,,,,,fb7e70fb-89d7-4ea1-8254-c87e9ea54d7d,170,,"[87.4, 0.1]",3788770,3,,,,0.9691427,,,,,,"[92.0, 6.8]",,Low Pass,,8.127115,,,,,Enis Bardhi,,,,,,Throw-in,1,From Throw In,Ezgjan Alioski,4713.0,Left Back,8,North Macedonia,2358,['dee28367-31ed-4809-9b4e-ecac34d19a22'],24,,,,,,,,,,,,,,North Macedonia,00:03:24.040,Pass,,87.4,0.1,92.0,6.8,,,
,,,,,,,,,,,,,,,,,,1.408011,,,,,,,,,,,,58e3a075-f7c8-43d1-a3d5-5befd103d6d5,176,,"[83.0, 0.1]",3788770,3,,,,0.10639285,,,,,,"[103.6, 2.3]",,Low Pass,,20.717142,,,,,Goran Pandev,,,,,,Throw-in,1,From Throw In,Ezgjan Alioski,4713.0,Left Back,9,North Macedonia,2358,['31bf3757-ebd8-4da0-8e68-f98fa516c76f'],37,,,,,,,,,,,,,,North Macedonia,00:03:37.923,Pass,,83.0,0.1,103.6,2.3,,,
,,,,,,,,,,,,,,,,,,0.870274,,,,,,,,,,,,61475b46-ce62-4c3b-a802-a8358c7e8eaa,182,,"[26.2, 73.0]",3788770,3,,,,1.4494443,,Right Foot,,,,"[26.7, 77.1]",,Ground Pass,,4.1303754,,,,,Denzel Dumfries,,,,,,Recovery,1,From Throw In,Ryan Gravenberch,23230.0,Left Defensive Midfield,9,North Macedonia,2358,['974eb07f-4ef7-4725-8bc3-e05b7191deed'],43,,,,,,,,,,,,,,Netherlands,00:03:43.170,Pass,,26.2,73.0,26.7,77.1,,,
,,,,,,,,,,,,,,,,,,0.793895,,,,,,,,,,,,1e4a141b-80c9-4b4f-9090-aa6f5329b42c,186,,"[92.0, 0.1]",3788770,3,True,,,1.5902114,,,,,,"[91.8, 10.4]",,Low Pass,,10.301942,,,,,Goran Pandev,,,,,,Throw-in,1,From Throw In,Ezgjan Alioski,4713.0,Left Back,10,North Macedonia,2358,['0938e1af-3ada-4c84-b53e-bdb7fb0e5e39'],48,,,,,,,,,,,,,,North Macedonia,00:03:48.406,Pass,,92.0,0.1,91.8,10.4,,,
,,,,,,,,,,,,,,,,,,2.193857,,,,,,,,,,,,8c24abe7-92a5-4009-84ca-7fe759c435d1,188,,"[90.9, 9.9]",3788770,3,True,,,-0.6422786,,Left Foot,,,,"[104.0, 0.1]",,Ground Pass,,16.360012,,,Out,,Ezgjan Alioski,,,,,,,1,From Throw In,Goran Pandev,7146.0,Center Forward,10,North Macedonia,2358,['3b534d9b-0e11-4866-b915-b1d2d7db8fb4'],50,,,,,,,,,,,,,,North Macedonia,00:03:50.087,Pass,,90.9,9.9,104.0,0.1,,,
,,,,,,,,,,,,,,,,,,4.241161,,,,,,,,,,,,d5aceb0b-7e09-4641-822a-da0b8d16ff9d,192,,"[24.4, 80.0]",3788770,4,,,,-0.5938814,,,,,,"[63.5, 53.6]",,High Pass,,47.178066,,,Incomplete,,Frenkie de Jong,,,,,,Throw-in,1,From Throw In,Denzel Dumfries,8125.0,Right Wing Back,11,Netherlands,941,"['08ec0255-2f93-4794-8ad6-8444769be91a', '0aeb6fc7-1b02-431a-bc78-bdde4c801989']",7,,,,,,,,,,,,,,Netherlands,00:04:07.496,Pass,,24.4,80.0,63.5,53.6,,,
,,,,,,,,,,,,,,,,,,1.734099,,,,,,,,,,,,08ec0255-2f93-4794-8ad6-8444769be91a,194,,"[56.6, 26.5]",3788770,4,,,,-1.7801198,,Right Foot,,,,"[52.5, 7.2]",,Ground Pass,,19.730686,,,,,Visar Musliu,,,,,,Recovery,1,Regular Play,Stefan Ristovski,10592.0,Right Back,12,North Macedonia,2358,"['4e61e19a-2574-41ae-996d-3d66e35026c3', 'd5aceb0b-7e09-4641-822a-da0b8d16ff9d']",11,,,,,,,,,,,,,,North Macedonia,00:04:11.737,Pass,,56.6,26.5,52.5,7.2,,,
,,,,,,,,,,,,,,,,,,2.818375,,,,,,,,,,,,6ce97a79-a0ae-41eb-8aad-1ed443a48c4c,197,,"[47.7, 9.3]",3788770,4,,,,2.5141275,,Right Foot,,,,"[16.4, 32.0]",,Ground Pass,,38.66497,,,,,Stole Dimitrievski,,,,,,,1,Regular Play,Visar Musliu,46906.0,Left Center Back,12,North Macedonia,2358,['3e792ede-acc3-41dd-aaa3-6decd0a08743'],13,,,,,,,,,,,,,,North Macedonia,00:04:13.511,Pass,,47.7,9.3,16.4,32.0,,,
,,,,,,,,,,,,,,,,,,1.547308,,,,,,,,,,,,b7893a60-9c46-4ad5-8d66-d0fd93e53f26,200,,"[16.4, 32.0]",3788770,4,,,,-0.7578362,,Right Foot,,,,"[36.9, 12.6]",,Ground Pass,,28.22428,,,,,Eljif Elmas,,,,,,,1,Regular Play,Stole Dimitrievski,21397.0,Goalkeeper,12,North Macedonia,2358,['701af0b5-70d0-4841-9191-02bc78b13018'],18,,,,,,,,,,,,,,North Macedonia,00:04:18.224,Pass,,16.4,32.0,36.9,12.6,,,
,,,,,,,,,,,,,,,,,,1.051469,,,,,,,,,,,,667c9fbb-750d-4ce4-a60e-4ed683663333,203,,"[34.5, 5.6]",3788770,4,,,,-0.16941305,,Right Foot,,,,"[49.7, 3.0]",,Ground Pass,,15.420765,,,,,Aleksandar Trajkovski,,,,,,,1,Regular Play,Eljif Elmas,16535.0,Center Attacking Midfield,12,North Macedonia,2358,['4cac28ec-9ee6-4b4a-91fe-536494ec11fb'],21,,,,,,,,,,,,,,North Macedonia,00:04:21.824,Pass,,34.5,5.6,49.7,3.0,,,
,,,,,,,,,,,,,,,,,,0.914665,,,,,,,,,,,,20173ebb-1faa-47c9-9e4d-1ec5a4bc9ccc,206,,"[54.4, 3.1]",3788770,4,,,,2.9610407,,Right Foot,,,,"[41.8, 5.4]",,Ground Pass,,12.808201,,,,,Eljif Elmas,,,,,,,1,Regular Play,Aleksandar Trajkovski,30512.0,Left Wing,12,North Macedonia,2358,['208539d7-bdbe-463c-ba1d-c92099abd980'],26,,,,,,,,,,,,,,North Macedonia,00:04:26.816,Pass,,54.4,3.1,41.8,5.4,,,
,,,,,,,,,,,,,,,,,,1.200981,,,,,,,,,,,,44e13d5f-b0a7-47f9-98e3-3e850eaef178,209,,"[52.0, 2.1]",3788770,4,,,,0.9119903,,Right Foot,,,,"[61.6, 14.5]",,Ground Pass,,15.681837,,,,,Goran Pandev,,,,,,,1,Regular Play,Eljif Elmas,16535.0,Center Attacking Midfield,12,North Macedonia,2358,['362b80e2-e951-4f0e-9d3f-030c1beac15e'],33,,,,,,,,,,,,,,North Macedonia,00:04:33.588,Pass,,52.0,2.1,61.6,14.5,,,
,,,,,,,,,,,,,,,,,,0.956453,,,,,,,,,,,,4f232222-9350-4beb-b1a5-2eae1061c519,213,,"[54.7, 9.0]",3788770,4,,,,-1.2621455,,Left Foot,,,,"[56.9, 2.1]",,Ground Pass,,7.242237,,,,,Eljif Elmas,,,,,,,1,Regular Play,Goran Pandev,7146.0,Center Forward,12,North Macedonia,2358,['3bba34b9-e2b9-49f2-a20b-1ffb95dd7569'],36,,,,,,,,,,,,,,North Macedonia,00:04:36.699,Pass,,54.7,9.0,56.9,2.1,,,
,,,,,,,,,,,,,,,,,,3.2215,,,,,,,,,,,,c5f28a84-705f-4546-be28-f245fa3540ca,216,,"[52.0, 7.1]",3788770,4,,,,1.6774081,,Right Foot,,,,"[45.9, 64.1]",,High Pass,,57.325474,,,,,Stefan Ristovski,,,True,,,,1,Regular Play,Eljif Elmas,16535.0,Center Attacking Midfield,12,North Macedonia,2358,['c2286739-551c-4c77-8578-51d26f56c3b8'],40,,,,,,,,,,,,,,North Macedonia,00:04:40.200,Pass,,52.0,7.1,45.9,64.1,,,
,,,,,,,,,,,,,,,,,,0.67396,,,,,,,,,,,,6c4217f6-aab8-4dc7-9c99-ad5e44805f8b,220,,"[38.0, 58.4]",3788770,4,,,,-1.8960311,,Right Foot,,,,"[32.2, 41.2]",,Ground Pass,,18.151585,,,,,Darko Velkovski,,,,,,,1,Regular Play,Stefan Ristovski,10592.0,Right Back,12,North Macedonia,2358,"['8efd4968-624b-4c13-b950-d79dcbaf3f2a', 'b94ac388-3ad1-4452-aece-3b32123aea25']",44,,,,,,,,,,,,,,North Macedonia,00:04:44.954,Pass,True,38.0,58.4,32.2,41.2,,,
,,,,,,,,,,,,,,,,,,1.178502,,,,,,,,,,,,4563bc19-45e8-4ef9-87b6-1c252d0174e2,223,,"[32.2, 41.2]",3788770,4,,,,0.02619488,,Right Foot,,,,"[55.1, 41.8]",,Ground Pass,,22.90786,,,Incomplete,,Eljif Elmas,,,,,,,1,Regular Play,Darko Velkovski,30644.0,Right Center Back,12,North Macedonia,2358,"['26238905-6411-4abd-a5aa-47d55cb9fe48', 'bbf609a9-8f75-4886-9657-2782b598c6fd']",45,,,,,,,,,,,,,,North Macedonia,00:04:45.708,Pass,,32.2,41.2,55.1,41.8,,,
,,,,,,,,,,,,,,,,,,1.18321,,,,,,,,,,,,4289fa56-9f6d-47c3-805e-cefe1416e0c4,227,,"[66.9, 40.3]",3788770,4,,,,0.20121963,,Right Foot,,,,"[87.0, 44.4]",,Ground Pass,,20.513897,,,,,Memphis Depay,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,12,North Macedonia,2358,['32e01ad4-de7b-477a-8704-20103a4295da'],47,,,,,,,,,,,,,,Netherlands,00:04:47.539,Pass,,66.9,40.3,87.0,44.4,,,
,,,,,,,,,,,,,,,,,,1.191014,,,,,,,,,,,,69744823-bb77-46c0-9004-337ac9ff4ae4,229,,"[87.0, 44.4]",3788770,4,,,,-0.09065989,,No Touch,,,,"[95.8, 43.6]",,Ground Pass,,8.836288,,True,Incomplete,,Donyell Malen,,,,,,,1,Regular Play,Memphis Depay,2988.0,Right Center Forward,12,North Macedonia,2358,"['0e54f852-6342-4c8a-a520-1cc288eb0b45', '286bab58-e191-4b42-9eee-6e012aff29a7']",48,,,,,,,,,,,,,,Netherlands,00:04:48.722,Pass,,87.0,44.4,95.8,43.6,,,
,,,,,,,,,,,,,,,,,,0.613981,,,,,,,,,,,,e1ceb792-fb7c-415e-b071-f066f315453a,234,,"[19.4, 13.1]",3788770,4,,,,-0.7551044,,Left Foot,,,,"[31.3, 1.9]",,Low Pass,,16.341665,,,,,Ezgjan Alioski,,,,,,,1,Regular Play,Visar Musliu,46906.0,Left Center Back,12,North Macedonia,2358,['a05fe457-5e70-433b-ac5a-6dc5cb8b4daa'],55,,,,,,,,,,,,,,North Macedonia,00:04:55.219,Pass,,19.4,13.1,31.3,1.9,,,
,,,,,,,,,,,,,,,,,,0.738459,,,,,,,,,,,,2382e0c1-73d6-47a6-b27e-6a9ca1d8e66b,241,,"[25.0, 0.1]",3788770,5,True,,,2.2810674,,,,,,"[20.7, 5.1]",,Low Pass,,6.5946946,,,,,Eljif Elmas,,,,,,Throw-in,1,From Throw In,Ezgjan Alioski,4713.0,Left Back,13,North Macedonia,2358,['2abc46aa-6a37-437e-9f87-3994d060dbd3'],11,,,,,,,,,,,,,,North Macedonia,00:05:11.568,Pass,,25.0,0.1,20.7,5.1,,,
,,,,,,,,,,,,,,,,,,0.728632,,,,,,,,,,,,05f373eb-bb90-48bf-a728-45ef0b456caa,245,,"[105.0, 64.3]",3788770,5,,,,-1.1751068,,Right Foot,,,,"[108.3, 56.4]",,Low Pass,,8.561542,,,Incomplete,,Memphis Depay,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,14,Netherlands,941,"['7266b1c1-9703-4104-8c78-fa5999c434fb', 'e81f1083-4508-46a0-9c22-a14d8c443ef9']",15,,,,,,,,,,,,,,Netherlands,00:05:15.709,Pass,,105.0,64.3,108.3,56.4,,,
,,,,,,,,,,,,,,,,,,0.817564,,,,,,,,,,,,0eca799b-5415-449f-9709-6190cbbdf262,248,,"[107.9, 63.3]",3788770,5,,,,2.6981444,,Right Foot,,,,"[95.9, 69.0]",,Ground Pass,,13.284954,,,,,Denzel Dumfries,,,,,,Recovery,1,Regular Play,Donyell Malen,15582.0,Left Center Forward,14,Netherlands,941,['2b95112f-3348-4f94-b517-f7272fcca20e'],17,,,,,,,,,,,,,,Netherlands,00:05:17.795,Pass,,107.9,63.3,95.9,69.0,,,
,,,,,,,,,,,,,,,,,,0.733611,,,,,,,,,,,,e23e4bc4-68af-4aa7-b53c-51f87d066426,251,,"[95.9, 69.0]",3788770,5,,,,-1.127554,,Right Foot,,,,"[100.6, 59.1]",,Ground Pass,,10.959015,,,Incomplete,,Georginio Wijnaldum,,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,14,Netherlands,941,"['4376dff4-209b-4663-b9f8-2821128441f4', '51e071bf-fe79-4d27-8519-7c479e2846be']",19,,,,,,,,,,,,,,Netherlands,00:05:19.048,Pass,,95.9,69.0,100.6,59.1,,,
,,,,,,,,,,,,,,,,,,0.985433,,,,,,,,,,,,8beb84ee-88ac-486e-9e41-40131087c3ae,256,,"[44.9, 1.6]",3788770,5,,,,0.43984258,,Left Foot,,,,"[55.1, 6.4]",,Ground Pass,,11.272977,,,,,Goran Pandev,,,,,,,1,Regular Play,Arijan Ademi,18879.0,Right Defensive Midfield,14,Netherlands,941,['e802dfd8-78d2-4d7d-9eb4-12861da1844a'],25,,,,,,,,,,,,,,North Macedonia,00:05:25.361,Pass,,44.9,1.6,55.1,6.4,,,
,,,,,,,,,,,,,,,,,,3.111716,,,,,,,,,,,,d76ecf8e-53bf-4e4c-9665-3dbb8cdc9c41,268,,"[62.4, 71.5]",3788770,5,,,,-2.7362123,,Right Foot,,,,"[37.7, 60.9]",,Low Pass,,26.87843,,,,,Matthijs de Ligt,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,14,Netherlands,941,['46366740-5319-4d54-a2a9-c9d1c524ea8d'],29,,,,,,,,,,,,,,Netherlands,00:05:29.454,Pass,,62.4,71.5,37.7,60.9,,,
,,,,,,,,,,,,,,,,,,3.137222,,,,,,,,,,,,d1bb29cb-9188-4264-8253-da9f46fce5bb,271,,"[33.4, 59.2]",3788770,5,,,,-1.5160565,,Left Foot,,,,"[35.8, 15.4]",,Ground Pass,,43.865704,,,,,Patrick van Aanholt,,,True,,,,1,Regular Play,Matthijs de Ligt,8069.0,Center Back,14,Netherlands,941,['965a5c21-0946-4204-985a-041f9217bc25'],32,,,,,,,,,,,,,,Netherlands,00:05:32.574,Pass,,33.4,59.2,35.8,15.4,,,
,,,,,,,,,,,,,,,,,,1.627233,,,,,,,,,,,,94a111bb-d01a-439a-a9d0-2dbde0ed2e5c,274,,"[37.8, 5.5]",3788770,5,,,,0.21621947,,Left Foot,,,,"[55.1, 9.3]",,Ground Pass,,17.712425,,,Incomplete,,Memphis Depay,,,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Wing Back,14,Netherlands,941,"['e74ba1a3-99cc-4046-9d7c-87c6ae268f1d', 'fea6603c-6aab-4802-8e26-13941e1af2dd']",37,,,,,,,,,,,,,,Netherlands,00:05:37.073,Pass,,37.8,5.5,55.1,9.3,,,
,,,,,,,,,,,,,,,,,,1.076121,,,,,,,,,,,,d2fd47ae-3d72-4802-b7c2-3caf49e2ca21,279,,"[72.4, 59.4]",3788770,5,,,,-2.0806296,,Right Foot,,,,"[67.2, 50.1]",,Ground Pass,,10.6550455,,,,,Arijan Ademi,,,,,,,1,Regular Play,Ivan Trichkovski,16629.0,Right Wing,15,North Macedonia,2358,['9be0c23d-0b82-4b10-a271-a8634356831d'],41,,,,,,,,,,,,,,North Macedonia,00:05:41.413,Pass,,72.4,59.4,67.2,50.1,,,
,,,,,,,,,,,,,,,,,,2.65093,,,,,,,,,,,,16574ab3-fc79-4501-97b0-407e2d5473be,282,,"[70.0, 49.7]",3788770,5,,,,-0.6524964,,Right Foot,,,,"[80.6, 41.6]",,Ground Pass,,13.34054,,,,,Aleksandar Trajkovski,,,,,,,1,Regular Play,Arijan Ademi,18879.0,Right Defensive Midfield,15,North Macedonia,2358,['e8700a2c-2b3d-4aeb-8f0b-6b1665498fa8'],43,,,,,,,,,,,,,,North Macedonia,00:05:43.501,Pass,,70.0,49.7,80.6,41.6,,,
,,,,,,,,,,,,,,,,,,3.225976,,,,,,,,,,,,98155429-fc4c-415f-a924-da2eb965ac3d,290,,"[61.1, 26.8]",3788770,5,,,,0.9272952,,Right Foot,,,,"[76.7, 47.6]",,Ground Pass,,26.0,True,,Incomplete,,Donyell Malen,,,,,,,1,Regular Play,Memphis Depay,2988.0,Right Center Forward,15,North Macedonia,2358,"['1be0aed7-8136-4e82-887c-f2d73e72e974', '3ac75da6-71fc-4f8b-b225-75a0da8e8635', 'b24fdfc7-0bf0-44d1-92f3-db4f9144870b']",46,,,,,,,,,,,,,,Netherlands,00:05:46.871,Pass,True,61.1,26.8,76.7,47.6,,,
,,,,,,,,,,,,,,,,,,1.267528,,,,,,,,,,,,4d6b646a-1f9b-4492-be5b-c549ac6e2622,294,,"[32.6, 24.3]",3788770,5,,,,-0.14444157,,Left Foot,,,,"[49.1, 21.9]",,Ground Pass,,16.673632,,,,,Eljif Elmas,,,,,,,1,Regular Play,Visar Musliu,46906.0,Left Center Back,15,North Macedonia,2358,['41fbd99f-fe2e-4019-865e-1fc0508d7714'],52,,,,,,,,,,,,,,North Macedonia,00:05:52.129,Pass,,32.6,24.3,49.1,21.9,,,
,,,,,,,,,,,,,,,,,,0.834301,,,,,,,,,,,,4a6fc68d-16b5-4bf1-a682-f377b75ed021,297,,"[56.5, 35.8]",3788770,5,,,,0.3733019,,Right Foot,,,,"[68.5, 40.5]",,Ground Pass,,12.887591,,,,,Aleksandar Trajkovski,,,,,,,1,Regular Play,Eljif Elmas,16535.0,Center Attacking Midfield,15,North Macedonia,2358,['93782c61-2307-42dd-9b2a-63fc0df4fb7a'],56,,,,,,,,,,,,,,North Macedonia,00:05:56.834,Pass,,56.5,35.8,68.5,40.5,,,
,,,,,,,,,,,,,,,,,,1.213828,,,,,,,,,,,,1ea0daaa-3b57-4729-bcb3-80a1a3a894b1,302,,"[45.0, 33.3]",3788770,6,,,,-1.9840136,,Left Foot,,,,"[39.3, 20.3]",,Ground Pass,,14.194717,,,,,Patrick van Aanholt,,,,,,Recovery,1,Regular Play,Daley Blind,3311.0,Left Center Back,16,Netherlands,941,"['78c4c646-1ff7-4e61-9827-db617b6d63ed', 'a9bcfbb8-8a33-4c7d-a354-284188237011']",0,,,,,,,,,,,,,,Netherlands,00:06:00.076,Pass,True,45.0,33.3,39.3,20.3,,,
