ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,1.486387,,,,,,,,,,,,4cb01d8d-ff0b-42d4-9972-d49bd67ac35c,74,,,"[83.6, 75.6]",3788776,1,,,,,-1.3852626,,Right Foot,,,,"[89.7, 43.1]",,High Pass,,33.067505,,,Alexander Isak,,,,,,1,From Throw In,Mikael Lustig,5612.0,Right Back,6,Sweden,790,['40cef263-659b-40dc-af24-5dba99c6661e'],15,,,,,,,,,,,,,,Sweden,00:01:15.083,Pass,,83.6,75.6,89.7,43.1,,,
,,,,,,,,,,,,,,1.250353,,,,,,,,,,,,ebd53a50-4f38-4a17-9036-08a9c373e30c,77,,,"[89.7, 43.1]",3788776,1,,,,,0.5585993,,Other,,,,"[93.7, 45.6]",,High Pass,,4.7169905,,,Emil Peter Forsberg,,,,,,1,From Throw In,Alexander Isak,8819.0,Left Center Forward,6,Sweden,790,['49d5e3b9-e603-46a8-ad64-a475966ae726'],16,,,,,,,,,,,,,,Sweden,00:01:16.577,Pass,,89.7,43.1,93.7,45.6,,,
,,,,,,,,,,,,,,1.057182,,,,,,,,,,,,110676cf-8b05-4f26-9a8a-fad634f980f1,81,,,"[92.8, 46.1]",3788776,1,,,,,-0.80078155,,Other,,,,"[99.2, 39.5]",,Low Pass,,9.193476,,,Alexander Isak,,,,,,1,From Throw In,Emil Peter Forsberg,5625.0,Left Midfield,6,Sweden,790,"['2ee5758f-f6ed-4aeb-82e5-63fa03f5e518', '4aa3a7cc-f30d-43bb-98ec-dfcdcc3aaff3']",17,,,,,,,,,,,,,,Sweden,00:01:17.830,Pass,True,92.8,46.1,99.2,39.5,,,
,,,,,,,,,,,,,,0.541606,,,,,,,,,,,,918b9f60-0174-4a93-89dc-29dd5b16c06a,87,,,"[98.9, 38.8]",3788776,1,,,,,-0.7551044,,Left Foot,,,,"[100.6, 37.2]",,Ground Pass,,2.3345234,,,Alexander Isak,,,,,Recovery,1,From Throw In,Emil Peter Forsberg,5625.0,Left Midfield,6,Sweden,790,['8a096620-9e90-47a3-b2fb-3d28302f3557'],19,,,,,,,,,,,,,,Sweden,00:01:19.483,Pass,,98.9,38.8,100.6,37.2,,,
,,,,,,,,,,,,,,1.009984,,,,,,,,,,,,673ef9c1-d961-401a-a1bc-e04c429847bc,89,,,"[100.6, 37.2]",3788776,1,,,,,-0.66104317,a739f7c1-4c62-46f9-b52e-186ee816a314,Right Foot,,,,"[104.2, 34.4]",True,Ground Pass,,4.560702,,,Emil Peter Forsberg,,,,,,1,From Throw In,Alexander Isak,8819.0,Left Center Forward,6,Sweden,790,['caf3783a-819e-4368-bfed-a232457b4274'],20,,,,,,,,,,,,,,Sweden,00:01:20.025,Pass,,100.6,37.2,104.2,34.4,,,
,,,,,,,,,,,,,,1.654009,,,,,,,,,,,,34247b86-0a71-4d22-88c3-394a87a5f4c4,94,,,"[61.0, 40.1]",3788776,2,,True,,,2.5921528,,Right Foot,,,,"[38.3, 54.0]",,Ground Pass,,26.617662,,,Kamil Glik,,,,,Kick Off,1,From Kick Off,Robert Lewandowski,5668.0,Left Center Forward,7,Poland,789,['c92c7086-8938-43e4-8768-74a127985206'],17,,,,,,,,,,,,,,Poland,00:02:17.362,Pass,,61.0,40.1,38.3,54.0,,,
,,,,,,,,,,,,,,1.306522,,,,,,,,,,,,06db40f6-6164-46d2-a85b-05c063784f74,96,,,"[42.2, 53.4]",3788776,2,,,,,-1.5707964,,Right Foot,,,,"[42.2, 28.7]",,Ground Pass,,24.7,,,Jan Bednarek,,,,,,1,From Kick Off,Kamil Glik,3034.0,Center Back,7,Poland,789,['8e94e167-b112-4c73-8455-852589237909'],21,,,,,,,,,,,,,,Poland,00:02:21.722,Pass,,42.2,53.4,42.2,28.7,,,
,,,,,,,,,,,,,,1.502918,,,,,,,,,,,,b88d2c0a-e147-46d7-acef-fc0887423f88,100,,,"[43.1, 29.3]",3788776,2,,,,,1.9570129,,Right Foot,,,,"[33.3, 53.4]",,Ground Pass,,26.01634,,,Kamil Glik,,,,,,1,From Kick Off,Jan Bednarek,4626.0,Left Center Back,7,Poland,789,['d8a0df64-5557-4bf1-965f-5fede0bf2731'],25,,,,,,,,,,,,,,Poland,00:02:25.583,Pass,,43.1,29.3,33.3,53.4,,,
,,,,,,,,,,,,,,1.929893,,,,,,,,,,,,f874f7b5-bd62-4d67-aeab-b75de32a3913,103,,,"[41.7, 56.0]",3788776,2,,,,,-1.5369631,,Right Foot,,,,"[42.8, 23.5]",,Ground Pass,,32.518612,,,Jan Bednarek,,,,,,1,From Kick Off,Kamil Glik,3034.0,Center Back,7,Poland,789,['5cb294ee-8b0b-4ea3-9503-11c4547d0cd2'],30,,,,,,,,,,,,,,Poland,00:02:30.217,Pass,,41.7,56.0,42.8,23.5,,,
,,,,,,,,,,,,,,2.718288,,,,,,,,,,,,6f6e1dc4-e871-4052-b8dc-73d5836b7a34,106,,,"[46.9, 22.9]",3788776,2,,,,,0.14247912,,Right Foot,,,,"[95.0, 29.8]",,High Pass,,48.592384,Incomplete,,Robert Lewandowski,,,,,,1,From Kick Off,Jan Bednarek,4626.0,Left Center Back,7,Poland,789,"['7407c468-d3bd-4f0e-b4a0-e380f24e9d7c', 'ff56c1e1-5698-46ca-8295-24ddecb1a9d0']",33,,,,,,,,,,,,,,Poland,00:02:33.891,Pass,,46.9,22.9,95.0,29.8,,,
,,,,,,,,,,,,,,1.997519,,,,,,,,,,,,7407c468-d3bd-4f0e-b4a0-e380f24e9d7c,108,,,"[25.1, 50.3]",3788776,2,,,,,2.0886893,,Head,,,,"[15.3, 67.5]",,High Pass,,19.79596,,,Mikael Lustig,,,,,Recovery,1,Regular Play,Victor Nilsson Lindelöf,3702.0,Right Center Back,8,Sweden,790,"['52aa3430-81ce-4104-9a28-7c61be815d23', '6f6e1dc4-e871-4052-b8dc-73d5836b7a34']",36,,,,,,,,,,,,,,Sweden,00:02:36.609,Pass,,25.1,50.3,15.3,67.5,,,
,,,,,,,,,,,,,,2.367089,,,,,,,,,,,,d03ef37b-d5b9-45ed-9869-57af22db8da5,111,,,"[15.7, 73.6]",3788776,2,,,,,-0.24848743,,Right Foot,,,,"[62.6, 61.7]",,High Pass,,48.386154,Incomplete,,Alexander Isak,,,,,,1,Regular Play,Mikael Lustig,5612.0,Right Back,8,Sweden,790,"['6e7283ff-9239-4ec1-95fa-7038bbe83699', '744857fa-622e-4c8c-b069-e04fa149e8d3']",40,,,,,,,,,,,,,,Sweden,00:02:40.897,Pass,,15.7,73.6,62.6,61.7,,,
,,,,,,,,,,,,,,2.183846,,,,,,,,,,,,6e7283ff-9239-4ec1-95fa-7038bbe83699,114,,,"[57.5, 18.4]",3788776,2,,,,True,-0.70747066,,,,,,"[78.9, 0.1]",,High Pass,,28.157593,Out,,,,,,,Recovery,1,Regular Play,Kamil Glik,3034.0,Center Back,8,Sweden,790,"['9739c8e6-f70f-4779-a1b3-812bfe39226c', 'd03ef37b-d5b9-45ed-9869-57af22db8da5']",43,,,,,,,,,,,,,,Poland,00:02:43.264,Pass,True,57.5,18.4,78.9,0.1,,,
,,,,,,,,,,,,,,1.294485,,,,,,,,,,,,6eaee6e3-7981-4c9b-bdd8-49b668c7921e,115,,,"[41.2, 80.0]",3788776,2,,,,,-0.8419416,,,,,,"[48.7, 71.6]",,Low Pass,,11.260995,,,Sebastian Larsson,,,,,Throw-in,1,From Throw In,Mikael Lustig,5612.0,Right Back,9,Sweden,790,['5e272720-df31-494d-8bf7-69f512bef4a9'],58,,,,,,,,,,,,,,Sweden,00:02:58.958,Pass,,41.2,80.0,48.7,71.6,,,
,,,,,,,,,,,,,,0.878457,,,,,,,,,,,,5bba4862-10bb-4fcc-95a3-97840fe4399f,119,,,"[47.9, 73.0]",3788776,3,,,,,1.8993495,,Right Foot,,,,"[46.4, 77.4]",,Low Pass,,4.648656,,,Mikael Lustig,,,,,,1,From Throw In,Sebastian Larsson,5617.0,Right Midfield,9,Sweden,790,"['2c25d0b6-b294-4019-9e68-a7fe177bc606', '7f1ee4b4-5e83-428a-9dd7-3d48917fc701']",0,,,,,,,,,,,,,,Sweden,00:03:00.268,Pass,True,47.9,73.0,46.4,77.4,,,
,,,,,,,,,,,,,,0.147167,,,,,,,,,,,,c40878bc-34b8-4ad2-9d63-35210c5458a5,122,,,"[46.1, 76.7]",3788776,3,,,,,-0.33929262,,Right Foot,,,,"[47.8, 76.1]",,Low Pass,,1.8027756,Incomplete,,Sebastian Larsson,,,,,,1,From Throw In,Mikael Lustig,5612.0,Right Back,9,Sweden,790,"['3108960e-9edc-4c8a-8886-0fb4d75114ff', '58242a76-0f91-4cf9-b3a2-e86ef5caa681', 'dbd8f1a0-bbc0-49fd-aa80-8af850ff5f32']",1,,,,,,,,,,,,,,Sweden,00:03:01.146,Pass,True,46.1,76.7,47.8,76.1,,,
,,,,,,,,,,,,,,0.878645,,,,,,,,,,,,4a373f2a-dece-4ae3-9180-c2368dbd7421,125,,,"[49.7, 80.0]",3788776,3,,,,,-1.4489539,,,,,,"[50.9, 70.2]",,Low Pass,,9.873196,,,Kristoffer Olsson,,,,,Throw-in,1,From Throw In,Mikael Lustig,5612.0,Right Back,10,Sweden,790,['5c9f07ca-5702-40a0-a3cf-9aa3fe02ce77'],11,,,,,,,,,,,,,,Sweden,00:03:11.677,Pass,,49.7,80.0,50.9,70.2,,,
,,,,,,,,,,,,,,0.935747,,,,,,,,,,,,1b40ba69-1cce-4ef9-8294-507fe57f2250,127,,,"[50.9, 70.2]",3788776,3,,,,,1.9108934,,Right Foot,,,,"[48.6, 76.7]",,Low Pass,,6.8949256,,,Mikael Lustig,,,,,,1,From Throw In,Kristoffer Olsson,23444.0,Right Defensive Midfield,10,Sweden,790,['4e643eaf-cfaa-428c-be43-14b27f2b7a94'],12,,,,,,,,,,,,,,Sweden,00:03:12.556,Pass,,50.9,70.2,48.6,76.7,,,
,,,,,,,,,,,,,,3.011638,,,,,,,,,,,,c72c718b-0a91-4507-9b2e-3f6bd86f9b05,129,,,"[48.6, 76.7]",3788776,3,,,,,-0.76418924,,Right Foot,,,,"[82.3, 44.4]",,High Pass,,46.679546,Incomplete,,Robin Quaison,,,,,,1,From Throw In,Mikael Lustig,5612.0,Right Back,10,Sweden,790,"['85cd9593-fcdc-49dc-b06e-e9f41fa1724e', '8ddf9921-0854-439b-9bfd-990d7d0e8f5e']",13,,,,,,,,,,,,,,Sweden,00:03:13.491,Pass,,48.6,76.7,82.3,44.4,,,
,,,,,,,,,,,,,,1.631238,,,,,,,,,,,,8ddf9921-0854-439b-9bfd-990d7d0e8f5e,131,,,"[37.8, 35.7]",3788776,3,,,,,-1.1695676,,Other,,,,"[47.6, 12.6]",,High Pass,,25.092827,,,Tymoteusz Puchacz,,,,,Recovery,1,From Throw In,Kamil Glik,3034.0,Center Back,10,Sweden,790,"['c72c718b-0a91-4507-9b2e-3f6bd86f9b05', 'cd40302b-0acc-4692-9e40-10373d0a2446']",16,,,,,,,,,,,,,,Poland,00:03:16.503,Pass,,37.8,35.7,47.6,12.6,,,
,,,,,,,,,,,,,,3.910457,,,,,,,,,,,,b7b36851-02e5-4ff3-bd3d-a1b13dcce9f0,135,,,"[48.9, 3.7]",3788776,3,,,,,0.5344316,,Left Foot,,,,"[90.8, 28.5]",,High Pass,,48.68932,Incomplete,,,,,,,,1,From Throw In,Tymoteusz Puchacz,8737.0,Left Wing Back,10,Sweden,790,['064bf386-1db1-4e78-880e-a0132b68e123'],19,,,,,,,,,,,,,,Poland,00:03:19.771,Pass,,48.9,3.7,90.8,28.5,,,
,,,,,,,,,,,,,,2.3824,,,,,,,,,,,,064bf386-1db1-4e78-880e-a0132b68e123,136,,,"[29.3, 51.6]",3788776,3,,,,,0.15716304,,Right Foot,,,,"[65.9, 57.4]",,High Pass,,37.056713,,,Robin Quaison,,,,,Recovery,1,From Throw In,Marcus Andreas Danielsson,26875.0,Left Center Back,10,Sweden,790,"['9a8ede0b-6b93-47bc-ab91-deb02e5774a3', 'b7b36851-02e5-4ff3-bd3d-a1b13dcce9f0']",23,,,,,,,,,,,,,,Sweden,00:03:23.681,Pass,,29.3,51.6,65.9,57.4,,,
,,,,,,,,,,,,,,0.929918,,,,,,,,,,,,87e84acd-cf8b-4fa4-9072-7ae6120cbe07,139,,,"[65.9, 57.4]",3788776,3,,,,True,-2.2487664,,,,,,"[56.8, 46.1]",,Low Pass,,14.508618,,,Emil Peter Forsberg,,,,,,1,From Throw In,Robin Quaison,8552.0,Right Center Forward,10,Sweden,790,"['588fb3c6-f563-48d2-8f1d-13c6cbb48a3d', 'aa0ec6ea-e73e-417a-825e-57a614d331d3']",26,,,,,,,,,,,,,,Sweden,00:03:26.064,Pass,True,65.9,57.4,56.8,46.1,,,
,,,,,,,,,,,,,,4.803254,,,,,,,,,,,,ed479c16-0976-4962-b03d-0773d2042997,142,,,"[56.8, 46.1]",3788776,3,,,,,-1.1227582,,Right Foot,,,,"[77.9, 2.2]",,Ground Pass,,48.707493,,,Ludwig Augustinsson,,True,,,,1,From Throw In,Emil Peter Forsberg,5625.0,Left Midfield,10,Sweden,790,['c64b7f9c-847c-4daf-824c-8f28491eb4c3'],28,,,,,,,,,,,,,,Sweden,00:03:28.076,Pass,,56.8,46.1,77.9,2.2,,,
,,,,,,,,,,,,,,1.605459,,,,,,,,,,,,caea28bd-252b-417d-9238-288d3781be44,145,,,"[79.0, 2.2]",3788776,3,,,,,3.001668,,Left Foot,,,,"[64.8, 4.2]",,Ground Pass,,14.340154,,,Albin Ekdal,,,,,,1,From Throw In,Ludwig Augustinsson,5621.0,Left Back,10,Sweden,790,['4a9ddf59-7e69-4910-8b8e-b2f7ee666049'],34,,,,,,,,,,,,,,Sweden,00:03:34.011,Pass,,79.0,2.2,64.8,4.2,,,
,,,,,,,,,,,,,,1.442013,,,,,,,,,,,,5ea51d3d-dc3d-4d9d-b091-5f7c2ece8d9e,148,,,"[61.7, 6.6]",3788776,3,,,,,2.5395942,,Right Foot,,,,"[47.0, 16.7]",,Ground Pass,,17.835358,,,Marcus Andreas Danielsson,,,,,,1,From Throw In,Albin Ekdal,5624.0,Left Defensive Midfield,10,Sweden,790,['db20da11-f081-4407-93e0-0cfd1b51bbfc'],37,,,,,,,,,,,,,,Sweden,00:03:37.139,Pass,,61.7,6.6,47.0,16.7,,,
,,,,,,,,,,,,,,2.49792,,,,,,,,,,,,d119b536-a7d1-4a71-9d44-db06e1e8da4b,151,,,"[43.2, 16.7]",3788776,3,,,,,2.413523,,Left Foot,,,,"[12.8, 43.8]",,Ground Pass,,40.725544,,,Robin Olsen,,,,,,1,From Throw In,Marcus Andreas Danielsson,26875.0,Left Center Back,10,Sweden,790,['c88c51a4-5520-43d5-b550-1d4ffc7699c8'],39,,,,,,,,,,,,,,Sweden,00:03:39.673,Pass,,43.2,16.7,12.8,43.8,,,
,,,,,,,,,,,,,,2.519572,,,,,,,,,,,,7ed242ec-c7e2-4af9-8f63-bb6aaed049c7,154,,,"[12.5, 44.4]",3788776,3,,,,,0.6529518,,Right Foot,,,,"[47.8, 71.4]",,High Pass,,44.441986,,,Mikael Lustig,,,,,,1,From Throw In,Robin Olsen,5622.0,Goalkeeper,10,Sweden,790,['a4433ea7-6c74-4404-9bbc-b1ad81f86df9'],46,,,,,,,,,,,,,,Sweden,00:03:46.274,Pass,,12.5,44.4,47.8,71.4,,,
,,,,,,,,,,,,,,3.637052,,,,,,,,,,,,f8a2d95f-d3eb-43be-b203-b09b5ba0d058,157,,,"[47.8, 71.4]",3788776,3,,,,,-0.1644013,,Right Foot,,,,"[69.5, 67.8]",,High Pass,,21.996592,Incomplete,,,,,,,,1,From Throw In,Mikael Lustig,5612.0,Right Back,10,Sweden,790,['d5614bba-3262-40be-8e1d-311c6d9ad8e4'],49,,,,,,,,,,,,,,Sweden,00:03:49.721,Pass,,47.8,71.4,69.5,67.8,,,
,,,,,,,,,,,,,,0.666282,,,,,,,,,,,,d5614bba-3262-40be-8e1d-311c6d9ad8e4,158,,,"[50.6, 12.3]",3788776,3,,,,,0.27094686,,Left Foot,,,,"[57.8, 14.3]",,Ground Pass,,7.4726167,,,Mateusz Andrzej Klich,,,,,Recovery,1,Regular Play,Jan Bednarek,4626.0,Left Center Back,11,Poland,789,"['70a4752b-adca-4ec1-93fc-2e959b1150d0', 'f8a2d95f-d3eb-43be-b203-b09b5ba0d058']",53,,,,,,,,,,,,,,Poland,00:03:53.358,Pass,,50.6,12.3,57.8,14.3,,,
,,,,,,,,,,,,,,0.956583,,,,,,,,,,,,376d8a30-3188-47b9-9c89-7201c5eee01e,162,,,"[57.2, 14.9]",3788776,3,,,,,2.449936,,Right Foot,,,,"[50.8, 20.2]",,High Pass,,8.309633,,,Grzegorz Krychowiak,,,,,,1,Regular Play,Mateusz Andrzej Klich,9622.0,Left Defensive Midfield,11,Poland,789,['691143f5-3170-4d0a-8d09-00125a24742e'],54,,,,,,,,,,,,,,Poland,00:03:54.063,Pass,,57.2,14.9,50.8,20.2,,,
,,,,,,,,,,,,,,2.045337,,,,,,,,,,,,8dbe97a4-79d7-49f2-b5db-83a8156fa3e8,164,,,"[50.8, 20.2]",3788776,3,,,,,0.9541483,,Head,,,,"[56.4, 28.1]",,High Pass,,9.683491,Incomplete,,,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,11,Poland,789,['576265f7-b9d0-49b7-8db8-ff9abafd880b'],55,,,,,,,,,,,,,,Poland,00:03:55.019,Pass,,50.8,20.2,56.4,28.1,,,
,,,,,,,,,,,,,,1.046072,,,,,,,,,,,,576265f7-b9d0-49b7-8db8-ff9abafd880b,166,,,"[63.7, 52.0]",3788776,3,,,,,-1.1407182,,Head,,,,"[68.7, 41.1]",,Low Pass,,11.992081,,,Emil Peter Forsberg,,,,,Recovery,1,Regular Play,Kristoffer Olsson,23444.0,Right Defensive Midfield,12,Sweden,790,"['8dbe97a4-79d7-49f2-b5db-83a8156fa3e8', 'a84da319-dbea-4e9e-a026-3769fd7cf8fb', 'a9d7423c-1b13-467a-bc94-0e0ab9f63600']",57,,,,,,,,,,,,,,Sweden,00:03:57.065,Pass,True,63.7,52.0,68.7,41.1,,,
,,,,,,,,,,,,,,1.559871,,,,,,,,,,,,49c43f5b-c22b-4cb0-88c6-ba71a66e76d8,170,,,"[62.3, 45.6]",3788776,4,,,,,-1.5309402,,Right Foot,,,,"[63.6, 13.0]",,Ground Pass,,32.62591,,,Ludwig Augustinsson,,,,,,1,Regular Play,Emil Peter Forsberg,5625.0,Left Midfield,12,Sweden,790,"['4b8bc035-defb-44fc-8f30-94e6516607f0', 'd905f11b-88fc-4511-9d42-955bd665af65']",1,,,,,,,,,,,,,,Sweden,00:04:01.108,Pass,True,62.3,45.6,63.6,13.0,,,
,,,,,,,,,,,,,,0.77985,,,,,,,,,,,,0f59f3db-36d9-4570-a62b-c5fb24ba2fa5,173,,,"[82.3, 7.0]",3788776,4,,,,,0.90082484,,Left Foot,,,,"[88.4, 14.7]",,Ground Pass,,9.8234415,,,Kristoffer Olsson,,,,,,1,Regular Play,Ludwig Augustinsson,5621.0,Left Back,12,Sweden,790,['57082b55-fa52-447d-bd41-0f25b7c882ef'],6,,,,,,,,,,,,,,Sweden,00:04:06.061,Pass,,82.3,7.0,88.4,14.7,,,
,,,,,,,,,,,,,,1.486643,,,,,,,,,,,,8f44fd41-6a38-413c-88ef-164602b9da9e,180,,,"[79.0, 12.0]",3788776,4,,,,,-2.5412195,,Right Foot,,,,"[67.9, 4.4]",,Ground Pass,,13.452509,,,Albin Ekdal,,,,,Recovery,1,Regular Play,Kristoffer Olsson,23444.0,Right Defensive Midfield,12,Sweden,790,['f2a562f5-07a3-4ccc-8e49-8735cff2321c'],8,,,,,,,,,,,,,,Sweden,00:04:08.905,Pass,,79.0,12.0,67.9,4.4,,,
,,,,,,,,,,,,,,1.313007,,,,,,,,,,,,ec7c1c8f-e6a0-4b61-a2be-a71c44f600c2,182,,,"[67.9, 4.4]",3788776,4,,,,,-0.24811345,,Right Foot,,,,"[82.9, 0.6]",,Ground Pass,,15.473849,,,Ludwig Augustinsson,,,,,,1,Regular Play,Albin Ekdal,5624.0,Left Defensive Midfield,12,Sweden,790,['0d1b25ec-f81b-44fd-9642-e79047de8c21'],10,,,,,,,,,,,,,,Sweden,00:04:10.392,Pass,,67.9,4.4,82.9,0.6,,,
,,,,,,,,,,,,,,0.688603,,,,,,,,,,,,f0073a10-4c8c-4789-bfb5-15c6f38a2162,185,,,"[76.4, 3.3]",3788776,4,,,,,0.9772536,,Right Foot,,,,"[82.0, 11.6]",,Ground Pass,,10.012492,,,Emil Peter Forsberg,,,,,,1,Regular Play,Ludwig Augustinsson,5621.0,Left Back,12,Sweden,790,['40a0b172-4def-4c95-b768-f4adc87ccbbe'],13,,,,,,,,,,,,,,Sweden,00:04:13.227,Pass,,76.4,3.3,82.0,11.6,,,
,,,,,,,,,,,,,,1.351306,,,,,,,,,,,,d0c6f50f-93b5-4749-b204-eb608e10752a,194,,,"[79.2, 18.3]",3788776,4,,,,,1.6322076,,Right Foot,,,,"[77.3, 49.2]",,Ground Pass,,30.958359,,,Sebastian Larsson,,,,,,1,Regular Play,Emil Peter Forsberg,5625.0,Left Midfield,12,Sweden,790,['81dfb4f8-47c3-46f5-bd47-a3cf6e95d4c7'],17,,,,,,,,,,,,,,Sweden,00:04:17.273,Pass,,79.2,18.3,77.3,49.2,,,
,,,,,,,,,,,,,,1.878423,,,,,,,,,,,,5e730a12-9a4a-4add-9037-5d56bc5e123b,197,,,"[83.2, 49.4]",3788776,4,,,,,1.2625585,,Right Foot,,,,"[90.3, 71.7]",,Ground Pass,,23.40299,,,Mikael Lustig,,,,,,1,Regular Play,Sebastian Larsson,5617.0,Right Midfield,12,Sweden,790,['a47f8313-f122-419d-831e-fbbc843de835'],20,,,,,,,,,,,,,,Sweden,00:04:20.406,Pass,,83.2,49.4,90.3,71.7,,,
,,,,,,,,,,,,,,1.211396,,,,,,,,,,,,383ffdc6-0b63-49b4-a63c-ee149d114ae2,199,,,"[92.2, 72.4]",3788776,4,,,,,-1.246164,,Right Foot,,,,"[99.2, 51.6]",,Ground Pass,,21.946299,Incomplete,,Robin Quaison,,,,,,1,Regular Play,Mikael Lustig,5612.0,Right Back,12,Sweden,790,"['390bb6df-1b53-4da0-bf9c-adc930f8cfea', 'ff563df5-fb87-474c-ac9b-7594acc79e1d']",22,,,,,,,,,,,,,,Sweden,00:04:22.285,Pass,,92.2,72.4,99.2,51.6,,,
,,,,,,,,,,,,,,0.692878,,,,,,,,,,,,ff563df5-fb87-474c-ac9b-7594acc79e1d,201,,,"[20.9, 28.5]",3788776,4,,,,,-0.4241944,,Left Foot,,,,"[33.3, 22.9]",,Ground Pass,,13.605881,,,Mateusz Andrzej Klich,,,,,Interception,1,Regular Play,Jan Bednarek,4626.0,Left Center Back,12,Sweden,790,"['383ffdc6-0b63-49b4-a63c-ee149d114ae2', 'b3d1e21a-4e95-4eee-89d9-82f9c02aff0a']",23,,,,,,,,,,,,,,Poland,00:04:23.496,Pass,,20.9,28.5,33.3,22.9,,,
,,,,,,,,,,,,,,1.716733,,,,,,,,,,,,fbde8415-23e7-4be7-b0dd-76d07278641e,206,,,"[37.8, 40.4]",3788776,4,,,,,1.0001421,,Right Foot,,,,"[47.3, 55.2]",,Ground Pass,,17.586643,Incomplete,,Piotr Zieliński,,,,,,1,Regular Play,Mateusz Andrzej Klich,9622.0,Left Defensive Midfield,12,Sweden,790,"['bdb7a884-f061-4433-b26c-d9027d731265', 'deb75e1d-d73e-412c-a837-df35e9d25028', 'f803776e-2502-4009-b3be-3411979455be']",27,,,,,,,,,,,,,,Poland,00:04:27.899,Pass,True,37.8,40.4,47.3,55.2,,,
,,,,,,,,,,,,,,0.82968,,,,,,,,,,,,a1e9f673-1861-479a-bb53-607be7ab8df9,211,,,"[82.9, 24.9]",3788776,4,,,,,0.39787436,,Right Foot,,,,"[89.8, 27.8]",,Ground Pass,,7.484651,Incomplete,,Emil Peter Forsberg,,,,,,1,Regular Play,Albin Ekdal,5624.0,Left Defensive Midfield,12,Sweden,790,"['543e3478-effe-401b-9cf6-bdbb3d0a4f5c', '79826f44-0297-4f26-a132-e49126e082f7']",33,,,,,,,,,,,,,,Sweden,00:04:33.217,Pass,,82.9,24.9,89.8,27.8,,,
,,,,,,,,,,,,,,1.223738,,,,,,,,,,,,d2bacc1e-3b37-40c9-81b0-9e8b91e440ff,216,,,"[30.9, 57.3]",3788776,4,,,,,0.22751828,,Right Foot,,,,"[51.2, 62.0]",,Ground Pass,,20.836987,,,Karol Świderski,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,13,Poland,789,"['c51af7d8-81ef-45b7-8323-ad04271e9a3f', 'd49d617b-a237-4451-b5bd-bbd6044b5e44']",35,,,,,,,,,,,,,,Poland,00:04:35.567,Pass,True,30.9,57.3,51.2,62.0,,,
,,,,,,,,,,,,,,0.768899,,,,,,,,,,,,9490ecb4-eaff-47da-a549-a57c6c8475cc,220,,,"[48.1, 62.1]",3788776,4,,,,,-2.0439978,,Left Foot,,,,"[41.7, 49.6]",,Ground Pass,,14.043148,,,Piotr Zieliński,,,,,,1,Regular Play,Karol Świderski,8836.0,Right Center Forward,13,Poland,789,['3f814b31-b9c6-435d-b04f-0f8d7723195b'],37,,,,,,,,,,,,,,Poland,00:04:37.520,Pass,,48.1,62.1,41.7,49.6,,,
,,,,,,,,,,,,,,3.657831,,,,,,,,,,,,1c06db1a-68a4-40bf-a194-38278bcb1554,223,,,"[42.9, 50.1]",3788776,4,,,,,0.7584686,,Right Foot,,,,"[73.4, 79.0]",,High Pass,,42.017376,,,Kamil Jóźwiak,,,,,,1,Regular Play,Piotr Zieliński,5660.0,Center Attacking Midfield,13,Poland,789,['eeea0d20-d2f0-4f0b-abe0-8d0978f07397'],39,,,,,,,,,,,,,,Poland,00:04:39.143,Pass,,42.9,50.1,73.4,79.0,,,
,,,,,,,,,,,,,,1.258565,,,,,,,,,,,,e9e81772-2918-40a0-9eac-2a802179168f,226,,,"[49.8, 0.1]",3788776,5,,,,,0.24935819,,,,,,"[65.9, 4.2]",,High Pass,,16.61385,Incomplete,,Alexander Isak,,,,,Throw-in,1,From Throw In,Ludwig Augustinsson,5621.0,Left Back,14,Sweden,790,"['c86212a9-c9c2-44a9-8802-3cc0611efaef', 'e84afd51-8627-4869-b717-f93060c06380']",11,,,,,,,,,,,,,,Sweden,00:05:11.130,Pass,,49.8,0.1,65.9,4.2,,,
