50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,0.8725,,,,,,,,,,,,ce57234e-8eb5-4ca2-9d4b-554883fdebe0,956,,,"[92.7, 30.3]",3788747,21,,,,-1.541393,,Other,,,,"[92.9, 23.5]",,Ground Pass,,6.8029404,,,Andreas Ulmer,,,,,,1,From Free Kick,Sasa Kalajdzic,18762.0,Right Center Forward,53,Austria,915,['4078bf5c-abf2-46c6-ba3d-3b8ece31a30a'],30,,,,,,,,,,,,,,Austria,00:21:30.919,Pass,,92.7,30.3,92.9,23.5,,,
,,,,,,,,,,,,,,,,1.351272,,,,,,,,,,,,343b3fe4-7096-47aa-a1b1-9bdfe0b8eb65,960,,,"[94.0, 22.4]",3788747,21,,,,-1.2105253,,Left Foot,,,,"[99.5, 7.8]",,Ground Pass,,15.601603,,,Marcel Sabitzer,,,,,,1,From Free Kick,Andreas Ulmer,8777.0,Left Wing Back,53,Austria,915,"['3f515e59-98bf-43fe-8870-d6bb89946719', '7c227bec-e8b5-42e9-a489-3568be9647a1']",31,,,,,,,,,,,,,,Austria,00:21:31.982,Pass,True,94.0,22.4,99.5,7.8,,,
,,,,,,,,,,,,,,,,1.185576,,,,,,,,,,,,1492ebbd-2efd-4630-83a9-18a11d7dfbce,963,,,"[97.4, 10.8]",3788747,21,,,,1.0273187,99a4e178-552b-49c2-8273-7b1e5abf6e19,Right Foot,True,,,"[111.9, 34.8]",,High Pass,,28.04015,,,Sasa Kalajdzic,True,,,,,1,From Free Kick,Marcel Sabitzer,8518.0,Left Center Midfield,53,Austria,915,['db2956d5-4beb-4aba-a20a-746def7eabb7'],34,,,,,,,,,,,,,,Austria,00:21:34.693,Pass,,97.4,10.8,111.9,34.8,,,
,,,,,,,,,,,,,,,,1.372405,,,,,,,,,,,,7be78b7b-ea33-46cd-be96-e370d23455e6,967,,,"[7.1, 41.5]",3788747,21,True,,,1.075186,,Keeper Arm,,,,"[26.4, 77.2]",,Ground Pass,,40.583,,,Stefan Ristovski,,,,,,1,From Keeper,Stole Dimitrievski,21397.0,Goalkeeper,55,North Macedonia,2358,['3f2e7f4e-fca8-4005-970d-624d50ec9268'],52,,,,,,,,,,,,,,North Macedonia,00:21:52.308,Pass,,7.1,41.5,26.4,77.2,,,
,,,,,,,,,,,,,,,,3.12258,,,,,,,,,,,,6af10e02-f283-4121-8a05-22e6747f59e2,972,,,"[43.5, 64.1]",3788747,22,,,,-1.5090194,,Right Foot,,,,"[47.1, 5.9]",,High Pass,,58.311234,,,Ezgjan Alioski,,True,,,Free Kick,1,From Free Kick,Darko Velkovski,30644.0,Center Back,56,North Macedonia,2358,['8cc74307-7f37-41a8-a5d3-9a14363d40b5'],18,,,,,,,,,,,,,,North Macedonia,00:22:18.987,Pass,,43.5,64.1,47.1,5.9,,,
,,,,,,,,,,,,,,,,1.345033,,,,,,,,,,,,7e054fd9-0051-4332-8cdd-2b925188e039,975,,,"[56.5, 10.2]",3788747,22,,,,2.6308885,,Left Foot,,,,"[42.4, 18.1]",,Ground Pass,,16.162302,,,Visar Musliu,,,,,,1,From Free Kick,Ezgjan Alioski,4713.0,Left Wing Back,56,North Macedonia,2358,['35d208d0-cfcf-406d-a7a2-94302d403063'],26,,,,,,,,,,,,,,North Macedonia,00:22:26.919,Pass,,56.5,10.2,42.4,18.1,,,
,,,,,,,,,,,,,,,,1.433651,,,,,,,,,,,,4db5468d-834e-4e94-8324-d9b51e58be42,978,,,"[40.9, 22.0]",3788747,22,,,,1.7851394,,Right Foot,,,,"[37.7, 36.7]",,Ground Pass,,15.044268,,,Darko Velkovski,,,,,,1,From Free Kick,Visar Musliu,46906.0,Left Center Back,56,North Macedonia,2358,['bca0cbed-5bd1-4d6b-b3b3-79d8cdbda349'],29,,,,,,,,,,,,,,North Macedonia,00:22:29.445,Pass,,40.9,22.0,37.7,36.7,,,
,,,,,,,,,,,,,,,,2.739654,,,,,,,,,,,,a33c911c-c60b-42f8-9726-89f2f840f9c3,982,,,"[47.1, 42.7]",3788747,22,,,,-1.0928639,,Right Foot,,,,"[68.7, 1.0]",,High Pass,,46.96222,Out,,Ezgjan Alioski,,True,,,,1,From Free Kick,Darko Velkovski,30644.0,Center Back,56,North Macedonia,2358,"['9a0cd19e-3703-4fa3-90d7-625ccfa62b9b', 'd2332baa-75b2-4570-9767-3b17b302e3d0']",33,,,,,,,,,,,,,,North Macedonia,00:22:33.905,Pass,True,47.1,42.7,68.7,1.0,,,
,,,,,,,,,,,,,,,,2.413556,,,,,,,,,,,,37db81d5-0e0d-4a52-be7a-7f19f917fedf,984,,,"[54.2, 80.0]",3788747,22,,,,-0.25052902,,,,,,"[79.6, 73.5]",,Low Pass,,26.218506,,,Konrad Laimer,,,,,Throw-in,1,From Throw In,Stefan Lainer,8779.0,Right Wing Back,57,Austria,915,['5d618cef-4a84-4ccc-bb58-9c08eef6da88'],48,,,,,,,,,,,,,,Austria,00:22:48.046,Pass,,54.2,80.0,79.6,73.5,,,
,,,,,,,,,,,,,,,,1.266157,,,,,,,,,,,,7e111b35-c240-4252-ace2-13ac6f04d001,992,,,"[8.4, 3.8]",3788747,22,,,,0.27690884,,Left Foot,,,,"[27.4, 9.2]",,Low Pass,,19.752468,,,Arijan Ademi,,,,,,1,From Throw In,Darko Velkovski,30644.0,Center Back,57,Austria,915,['af7ca13c-a118-4611-9199-9392988b9471'],56,,,,,,,,,,,,,,North Macedonia,00:22:56.559,Pass,,8.4,3.8,27.4,9.2,,,
,,,,,,,,,,,,,,,,1.229279,,,,,,,,,,,,fbb8aaa6-1f18-4e57-b1f0-4c32afaeaa2e,997,,,"[23.4, 7.0]",3788747,23,,,,-0.43833655,,Right Foot,,,,"[29.8, 4.0]",,Ground Pass,,7.0682387,Incomplete,,Darko Velkovski,,,,,,1,From Throw In,Arijan Ademi,18879.0,Center Defensive Midfield,57,Austria,915,"['085045dd-a838-4b77-81da-4cf2e60f62c2', '9aab26a3-5af7-49a1-b98c-e81d24be8791', 'b6790027-e688-4551-b2c5-539842af9908']",0,,,,,,,,,,,,,,North Macedonia,00:23:00.151,Pass,True,23.4,7.0,29.8,4.0,,,
,,,,,,,,,,,,,,,,1.649773,,,,,,,,,,,,3e8d58c9-e592-497d-8c42-5bdd47e42230,1001,,,"[39.2, 0.1]",3788747,23,,,,0.29743925,,,,,,"[59.1, 6.2]",,High Pass,,20.813938,Incomplete,,Aleksandar Trajkovski,,,,,Throw-in,1,From Throw In,Ezgjan Alioski,4713.0,Left Wing Back,58,North Macedonia,2358,"['dd076da4-5310-4cde-a149-4d2177cd0483', 'ecfff532-0b46-4c83-b9b1-e80ecfed35b1']",22,,,,,,,,,,,,,,North Macedonia,00:23:22.219,Pass,,39.2,0.1,59.1,6.2,,,
,,,,,,,,,,,,,,,,2.375379,,,,,,,,,,,,ecfff532-0b46-4c83-b9b1-e80ecfed35b1,1004,,,"[61.0, 73.9]",3788747,23,,,True,0.17162807,,,,,,"[76.0, 76.5]",,High Pass,,15.223666,Incomplete,,,,,,,Recovery,1,From Throw In,Aleksandar Dragović,3969.0,Right Center Back,58,North Macedonia,2358,"['3e43d25a-af27-4aab-8864-ad662f467b6b', '3e8d58c9-e592-497d-8c42-5bdd47e42230', 'e3abbbb8-7373-4b26-b9ec-d85ab9de9511']",23,,,,,,,,,,,,,,Austria,00:23:23.869,Pass,True,61.0,73.9,76.0,76.5,,,
,,,,,,,,,,,,,,,,1.116844,,,,,,,,,,,,e1b946bf-c617-4517-ae03-cbe1cec60955,1006,,,"[76.4, 80.0]",3788747,23,,,,-0.90975314,,,,,,"[84.1, 70.1]",,High Pass,,12.541929,,,Christoph Baumgartner,,,,,Throw-in,1,From Throw In,Stefan Lainer,8779.0,Right Wing Back,59,Austria,915,['8e6f2bfe-8c0a-4e57-8faa-579e15218542'],40,,,,,,,,,,,,,,Austria,00:23:40.831,Pass,,76.4,80.0,84.1,70.1,,,
,,,,,,,,,,,,,,,,2.19918,,,,,,,,,,,,6672d338-00e4-4b16-9f04-e6ab80d659e1,1009,,,"[84.1, 70.1]",3788747,23,,,,2.7683413,,Right Foot,,,,"[69.8, 75.7]",,High Pass,,15.357409,,,Stefan Lainer,,,,,,1,From Throw In,Christoph Baumgartner,24977.0,Left Center Forward,59,Austria,915,['7d34ee6f-3160-4eca-b3f2-ecf6eb260970'],42,,,,,,,,,,,,,,Austria,00:23:42.617,Pass,,84.1,70.1,69.8,75.7,,,
,,,,,,,,,,,,,,,,2.133801,,,,,,,,,,,,8784addd-6b5c-422a-a578-23fae016378f,1013,,,"[70.2, 73.9]",3788747,23,,,,-0.22018105,,Left Foot,,,,"[91.2, 69.2]",,High Pass,,21.519526,Incomplete,,,,,,,,1,From Throw In,Stefan Lainer,8779.0,Right Wing Back,59,Austria,915,['f94f1e07-8782-44c6-8955-4b67918e3022'],44,,,,,,,,,,,,,,Austria,00:23:44.826,Pass,,70.2,73.9,91.2,69.2,,,
,,,,,,,,,,,,,,,,2.488857,,,,,,,,,,,,969654f3-40a4-4939-a384-a3d05921720e,1022,,,"[48.2, 4.7]",3788747,23,,,,1.859672,,Left Foot,,,,"[33.4, 54.5]",,High Pass,,51.95267,,,Stefan Ristovski,,True,,,Free Kick,1,From Free Kick,Ezgjan Alioski,4713.0,Left Wing Back,61,North Macedonia,2358,['b7dfd4ff-a1df-4fc0-b054-454804437337'],59,,,,,,,,,,,,,,North Macedonia,00:23:59.883,Pass,,48.2,4.7,33.4,54.5,,,
,,,,,,,,,,,,,,,,1.364351,,,,,,,,,,,,540f1c3f-60ee-4119-9ab8-89919ff9dbd9,1025,,,"[31.7, 55.8]",3788747,24,,,,-1.7636089,,Right Foot,,,,"[27.6, 34.8]",,Ground Pass,,21.396496,,,Darko Velkovski,,,,,,1,From Free Kick,Stefan Ristovski,10592.0,Right Center Back,61,North Macedonia,2358,['d5e1076e-3448-4f80-b2ca-0b3b4ad744ba'],3,,,,,,,,,,,,,,North Macedonia,00:24:03.920,Pass,,31.7,55.8,27.6,34.8,,,
,,,,,,,,,,,,,,,,2.461688,,,,,,,,,,,,00d6befa-77c1-4498-be10-c0b13299a98b,1028,,,"[28.5, 34.8]",3788747,24,,,,-1.0877606,,Right Foot,,,,"[43.5, 6.2]",,Ground Pass,,32.29489,,,Ezgjan Alioski,,,,,,1,From Free Kick,Darko Velkovski,30644.0,Center Back,61,North Macedonia,2358,['e5bf8a78-b0ee-4821-a197-2b003fd1b835'],6,,,,,,,,,,,,,,North Macedonia,00:24:06.017,Pass,,28.5,34.8,43.5,6.2,,,
,,,,,,,,,,,,,,,,0.957299,,,,,,,,,,,,5911768f-03aa-4628-8d29-5a146a722e6b,1031,,,"[50.4, 10.6]",3788747,24,,,,0.87605804,,Left Foot,,,,"[58.9, 20.8]",,Ground Pass,,13.277425,,,Eljif Elmas,,,,,,1,From Free Kick,Ezgjan Alioski,4713.0,Left Wing Back,61,North Macedonia,2358,['141ad533-7b86-4093-8bcb-2805ebf4c359'],10,,,,,,,,,,,,,,North Macedonia,00:24:10.430,Pass,,50.4,10.6,58.9,20.8,,,
,,,,,,,,,,,,,,,,1.48368,,,,,,,,,,,,26f4ed99-ab8f-493c-b25b-17fc7a9214b7,1035,,,"[58.1, 21.4]",3788747,24,,,,-1.1041458,,Right Foot,,,,"[64.8, 8.1]",,Ground Pass,,14.89228,,,Ezgjan Alioski,,,,,,1,From Free Kick,Eljif Elmas,16535.0,Left Center Midfield,61,North Macedonia,2358,"['8050ba40-082a-4b55-9fdf-95036939f7a5', 'e4a9974b-bb79-4ee9-bc00-c3f1e58fdd4b']",13,,,,,,,,,,,,,,North Macedonia,00:24:13.315,Pass,True,58.1,21.4,64.8,8.1,,,
,,,,,,,,,,,,,,,,0.270888,,,,,,,,,,,,11b6f9a9-277b-4cfe-999e-9ac7c1d9dc80,1038,,,"[64.8, 8.1]",3788747,24,,,,0.35877067,,Left Foot,,,,"[72.0, 10.8]",,Ground Pass,,7.6896033,Incomplete,,Goran Pandev,,,,,,1,From Free Kick,Ezgjan Alioski,4713.0,Left Wing Back,61,North Macedonia,2358,"['62fa559f-9f8a-4c54-8b81-5b6e0a78f7c1', 'cccd8217-7da0-402b-b73f-6cface456b45']",14,,,,,,,,,,,,,,North Macedonia,00:24:14.998,Pass,,64.8,8.1,72.0,10.8,,,
,,,,,,,,,,,,,,,,1.239378,,,,,,,,,,,,1956528b-d522-4e32-b9b2-cdff007c411a,1041,,,"[74.3, 0.1]",3788747,24,,,,0.8312376,,,,,,"[84.7, 11.5]",,Low Pass,,15.431137,,,Goran Pandev,,,,,Throw-in,1,From Throw In,Ezgjan Alioski,4713.0,Left Wing Back,62,North Macedonia,2358,['e991b2f3-f7a0-4c19-b05d-1ca9f35c2782'],22,,,,,,,,,,,,,,North Macedonia,00:24:22.649,Pass,,74.3,0.1,84.7,11.5,,,
,,,,,,,,,,,,,,,,1.084072,,,,,,,,,,,,76c1ff9e-6f51-4601-a17a-5b90b09102dd,1044,,,"[84.7, 11.5]",3788747,24,,,,-2.8418167,,Left Foot,,,,"[73.7, 8.1]",,Ground Pass,,11.513471,,,Ezgjan Alioski,,,,,,1,From Throw In,Goran Pandev,7146.0,Right Center Forward,62,North Macedonia,2358,['6cfb06cf-a651-4118-9e79-e292d24fdad8'],24,,,,,,,,,,,,,,North Macedonia,00:24:24.369,Pass,,84.7,11.5,73.7,8.1,,,
,,,,,,,,,,,,,,,,0.844494,,,,,,,,,,,,197340c0-56f5-4cf8-befd-7b19cf6dfdbb,1048,,,"[73.7, 9.4]",3788747,24,,,,0.8685394,,Left Foot,,,,"[78.1, 14.6]",,Ground Pass,,6.8117547,,,Goran Pandev,,,,,,1,From Throw In,Ezgjan Alioski,4713.0,Left Wing Back,62,North Macedonia,2358,"['0a27a726-4c18-4c5a-984d-f277fbbee492', 'b8445c3a-3728-47ce-8c6f-22617ca2b0f3']",26,,,,,,,,,,,,,,North Macedonia,00:24:26.499,Pass,True,73.7,9.4,78.1,14.6,,,
,,,,,,,,,,,,,,,,2.626605,,,,,,,,,,,,3f071854-d698-47e8-8529-c6bce0f5480e,1052,,,"[77.2, 15.4]",3788747,24,,,,1.8239093,,Right Foot,,,,"[66.0, 58.7]",,Low Pass,,44.725048,,,Stefan Ristovski,,True,,,,1,From Throw In,Goran Pandev,7146.0,Right Center Forward,62,North Macedonia,2358,['72aefe26-9dd8-4546-962a-3465035649c9'],29,,,,,,,,,,,,,,North Macedonia,00:24:29.344,Pass,,77.2,15.4,66.0,58.7,,,
,,,,,,,,,,,,,,,,1.363855,,,,,,,,,,,,f7bec287-909e-410c-a987-9ad670c2d325,1055,,,"[78.7, 65.2]",3788747,24,,,,-0.14601226,,Right Foot,,,,"[88.9, 63.7]",,Ground Pass,,10.309704,,,Enis Bardhi,,,,,,1,From Throw In,Stefan Ristovski,10592.0,Right Center Back,62,North Macedonia,2358,['19b0ec61-8785-4d34-969d-01a23829d953'],35,,,,,,,,,,,,,,North Macedonia,00:24:35.782,Pass,,78.7,65.2,88.9,63.7,,,
,,,,,,,,,,,,,,,,1.796355,,,,,,,,,,,,b5607b50-cc22-4271-b6f2-f586d5750ce1,1061,,,"[92.5, 75.1]",3788747,25,,,,-1.1205066,,Left Foot,True,,,"[112.9, 32.9]",,High Pass,,46.872166,Unknown,,Visar Musliu,,True,,,Free Kick,1,From Free Kick,Ezgjan Alioski,4713.0,Left Wing Back,63,North Macedonia,2358,['8f64f9c7-bd69-4f87-b515-70677bd0e27a'],25,,,,,,,,,,,,,,North Macedonia,00:25:25.311,Pass,,92.5,75.1,112.9,32.9,,,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,0158570b-5020-445a-9587-d89898b27dd8,1066,,,"[11.2, 42.0]",3788747,25,True,,,-1.3969952,,Right Foot,,,,"[13.5, 28.9]",,Ground Pass,,13.300376,,,David Olatukunbo Alaba,,,,,Free Kick,1,From Free Kick,Daniel Bachmann,21532.0,Goalkeeper,64,Austria,915,['e1d0eb5d-31fa-4a5f-b0b4-839b20916cfd'],44,,,,,,,,,,,,,,Austria,00:25:44.524,Pass,,11.2,42.0,13.5,28.9,,,
,,,,,,,,,,,,,,,,1.677579,,,,,,,,,,,,6e72431e-e4e2-47fd-beda-8993c34b7ffd,1068,,,"[13.5, 28.9]",3788747,25,True,,,1.65999,,Left Foot,,,,"[12.4, 41.2]",,Ground Pass,,12.349089,,,Daniel Bachmann,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Center Back,64,Austria,915,['c75aa541-4a6a-46ff-99bf-16ed4c74fe66'],46,,,,,,,,,,,,,,Austria,00:25:46.763,Pass,,13.5,28.9,12.4,41.2,,,
,,,,,,,,,,,,,,,,1.433844,,,,,,,,,,,,b2ed4f0a-f835-4e5f-8d69-e2c89e5d91ef,1070,,,"[12.4, 41.2]",3788747,25,,,,0.45747486,,Right Foot,,,,"[44.9, 57.2]",,Ground Pass,,36.22499,,,Konrad Laimer,,,,,,1,From Free Kick,Daniel Bachmann,21532.0,Goalkeeper,64,Austria,915,['a33cf34a-b60c-4562-8666-a1a1885a249f'],49,,,,,,,,,,,,,,Austria,00:25:49.430,Pass,,12.4,41.2,44.9,57.2,,,
,,,,,,,,,,,,,,,,0.408349,,,,,,,,,,,,f1678978-98ec-42d3-8d7e-0c8048c7fb0e,1073,,,"[55.6, 52.2]",3788747,25,,,,-0.9652517,,Right Foot,,,,"[62.8, 41.8]",,Low Pass,,12.649111,Incomplete,,,,,,,,1,From Free Kick,Konrad Laimer,8506.0,Right Center Midfield,64,Austria,915,['8fc63ac6-754e-4be5-b12a-1eef6392a73c'],53,,,,,,,,,,,,,,Austria,00:25:53.317,Pass,,55.6,52.2,62.8,41.8,,,
,,,,,,,,,,,,,,,,4.924755,,,,,,,,,,,,1d3efa16-c30d-4ce2-b4cf-ba377c5fb3b6,1075,,,"[49.7, 43.4]",3788747,25,,,,0.68900573,,Left Foot,,,,"[92.8, 78.9]",,High Pass,,55.8378,Out,,Stefan Lainer,,,,,Recovery,1,From Free Kick,Xaver Schlager,8769.0,Center Defensive Midfield,64,Austria,915,['7b62c942-2a99-48de-8b6a-c545aa218b6e'],54,,,,,,,,,,,,,,Austria,00:25:54.932,Pass,,49.7,43.4,92.8,78.9,,,
,,,,,,,,,,,,,,,,1.788905,,,,,,,,,,,,6772148b-8e21-4295-81b6-cf8e4d26e55b,1077,,,"[29.1, 0.1]",3788747,26,,,,0.31204212,,,,,,"[53.9, 8.1]",,Low Pass,,26.058395,,,Aleksandar Trajkovski,,,,,Throw-in,1,From Throw In,Ezgjan Alioski,4713.0,Left Wing Back,65,North Macedonia,2358,['0d1c66ce-19a4-441f-b5c9-2a3f0c4e8422'],4,,,,,,,,,,,,,,North Macedonia,00:26:04.282,Pass,,29.1,0.1,53.9,8.1,,,
,,,,,,,,,,,,,,,,2.282545,,,,,,,,,,,,4c61c12c-21d5-4580-ac84-b17b2d7ad718,1082,,,"[70.3, 72.2]",3788747,26,,,,-0.37298772,,Right Foot,,,,"[84.1, 66.8]",,High Pass,,14.818907,,,Sasa Kalajdzic,,,,,Recovery,1,From Counter,Stefan Lainer,8779.0,Right Wing Back,66,Austria,915,['cc4de728-34f6-4426-ab23-7753ceaf5a9d'],7,,,,,,,,,,,,,,Austria,00:26:07.115,Pass,,70.3,72.2,84.1,66.8,,,
,,,,,,,,,,,,,,,,1.635326,,,,,,,,,,,,e90bffa6-6449-4e5c-be27-be5be21d6901,1085,,,"[84.1, 66.8]",3788747,26,,,True,-1.1510395,,,,,,"[89.5, 54.7]",,High Pass,,13.250283,,,Christoph Baumgartner,,,,,,1,From Counter,Sasa Kalajdzic,18762.0,Right Center Forward,66,Austria,915,"['4a03469c-6013-422b-98f2-73f2807875a2', 'b2c46b4c-5401-41a5-b8cf-bd7f93e98819']",9,,,,,,,,,,,,,,Austria,00:26:09.478,Pass,True,84.1,66.8,89.5,54.7,,,
,,,,,,,,,,,,,,,,0.441584,,,,,,,,,,,,e80927fe-51e5-4ffa-bf98-b4b4294da750,1089,,,"[115.3, 57.4]",3788747,26,,,,2.6642473,,Right Foot,,True,,"[112.4, 58.9]",,Ground Pass,,3.2649655,Incomplete,,Sasa Kalajdzic,,,,,,1,From Counter,Christoph Baumgartner,24977.0,Left Center Forward,66,Austria,915,"['40e97fe3-ccbf-46b8-a817-592415ddce43', '4633ecbe-7c69-4b6f-abc0-abfc8bff8e06']",14,,,,,,,,,,,,,,Austria,00:26:14.251,Pass,,115.3,57.4,112.4,58.9,,,
,,,,,,,,,,,,,,,,0.997026,,,,,,,,,,,,c7d7b2dc-0647-4f31-85d4-fe409d4daa1a,1094,,,"[9.8, 12.3]",3788747,26,,,,-0.7460484,,Right Foot,,,,"[16.4, 6.2]",,Ground Pass,,8.987213,,,Ezgjan Alioski,,,,,,1,Regular Play,Visar Musliu,46906.0,Left Center Back,67,North Macedonia,2358,['44ac2219-9090-41c9-bef1-3495693e265b'],18,,,,,,,,,,,,,,North Macedonia,00:26:18.018,Pass,,9.8,12.3,16.4,6.2,,,
,,,,,,,,,,,,,,,,1.26613,,,,,,,,,,,,5d284d4e-c815-42f8-98dc-9ca477458e30,1100,,,"[22.7, 0.1]",3788747,26,,,,0.64715517,,,,,,"[35.8, 10.0]",,Low Pass,,16.420109,,,Aleksandar Trajkovski,,,,,Throw-in,1,From Throw In,Ezgjan Alioski,4713.0,Left Wing Back,68,North Macedonia,2358,['5594d7f2-9abb-45e5-8dc2-c2e40ce3f053'],40,,,,,,,,,,,,,,North Macedonia,00:26:40.677,Pass,,22.7,0.1,35.8,10.0,,,
,,,,,,,,,,,,,,,,2.59956,,,,,,,,,,,,21cb9894-cc49-4a95-8574-0d0ac34fd819,1104,,,"[34.5, 12.5]",3788747,26,,,,1.7132511,,Right Foot,,,,"[27.3, 62.7]",,High Pass,,50.713707,,,Stefan Ristovski,,True,,,,1,From Throw In,Aleksandar Trajkovski,30512.0,Left Center Forward,68,North Macedonia,2358,['31283eb9-53e2-42d7-b3ed-d57e43a35dd3'],44,,,,,,,,,,,,,,North Macedonia,00:26:44.628,Pass,,34.5,12.5,27.3,62.7,,,
,,,,,,,,,,,,,,,,1.741444,,,,,,,,,,,,39408b9f-d60b-4dbc-bdb0-13a1501bf6c6,1108,,,"[29.3, 65.4]",3788747,26,,,,0.8797121,,Right Foot,,,,"[36.0, 73.5]",,Ground Pass,,10.511898,,,Boban Nikolov,,,,,,1,From Throw In,Stefan Ristovski,10592.0,Right Center Back,68,North Macedonia,2358,"['11f2d0c5-6c4f-4591-9140-23333409925b', 'c1c979e7-ce22-4c56-8044-dff6b86c3802']",47,,,,,,,,,,,,,,North Macedonia,00:26:47.872,Pass,True,29.3,65.4,36.0,73.5,,,
,,,,,,,,,,,,,,,,1.729897,,,,,,,,,,,,c65f93ba-670e-4246-88c3-bd3d79d0e178,1112,,,"[28.7, 72.1]",3788747,26,,,,-2.564153,,Left Foot,,,,"[8.9, 59.2]",,Ground Pass,,23.631546,,,Stole Dimitrievski,,,,,,1,From Throw In,Boban Nikolov,16740.0,Right Wing Back,68,North Macedonia,2358,['86cd85e6-06ba-473f-857e-c2b80f7e7f09'],50,,,,,,,,,,,,,,North Macedonia,00:26:50.978,Pass,,28.7,72.1,8.9,59.2,,,
,,,,,,,,,,,,,,,,3.548235,,,,,,,,,,,,856ccbe1-38b1-4b30-9ca2-ae8c4416f765,1115,,,"[8.9, 59.2]",3788747,26,,,,0.15530486,,Right Foot,,,,"[48.5, 65.4]",,High Pass,,40.082417,Incomplete,,,,,,,,1,From Throw In,Stole Dimitrievski,21397.0,Goalkeeper,68,North Macedonia,2358,['3274c7ae-501c-4c47-9f8d-8cf20e085703'],52,,,,,,,,,,,,,,North Macedonia,00:26:52.828,Pass,,8.9,59.2,48.5,65.4,,,
,,,,,,,,,,,,,,,,1.751967,,,,,,,,,,,,23987235-d828-4823-8b73-753b0769b81f,1120,,,"[51.6, 53.1]",3788747,27,,,,-1.4718058,,Left Foot,,,,"[54.5, 23.9]",,Ground Pass,,29.343653,,,Eljif Elmas,,,,,,1,From Throw In,Enis Bardhi,6782.0,Right Center Midfield,68,North Macedonia,2358,['27083e18-3984-4634-b0de-c2463d9e85e4'],1,,,,,,,,,,,,,,North Macedonia,00:27:01.936,Pass,,51.6,53.1,54.5,23.9,,,
,,,,,,,,,,,,,,,,1.323554,,,,,,,,,,,,77456690-06b3-4862-b45d-7f835b8dd71a,1123,,,"[57.7, 22.7]",3788747,27,,,,-0.64922,,Right Foot,,,,"[77.2, 7.9]",,Ground Pass,,24.4804,,,Ezgjan Alioski,,,,,,1,From Throw In,Eljif Elmas,16535.0,Left Center Midfield,68,North Macedonia,2358,['c86cd33e-d8f8-400a-b74c-7a034fb234be'],5,,,,,,,,,,,,,,North Macedonia,00:27:05.053,Pass,,57.7,22.7,77.2,7.9,,,
,,,,,,,,,,,,,,,,1.514607,,,,,,,,,,,,cc8f3d9a-78a8-4e81-9b55-49b1b26b4cef,1126,,,"[84.1, 12.9]",3788747,27,,,,1.4092335,,Left Foot,,,,"[90.0, 49.1]",,Ground Pass,,36.67765,Incomplete,,Arijan Ademi,,,,,,1,From Throw In,Ezgjan Alioski,4713.0,Left Wing Back,68,North Macedonia,2358,"['b74634a5-4d09-469c-8280-6500331bf6b0', 'd546d78c-ecbf-4697-a53c-d67126640ce6']",7,,,,,,,,,,,,,,North Macedonia,00:27:07.698,Pass,,84.1,12.9,90.0,49.1,,,
,,,,,,,,,,,,,,,,1.452072,,,,,,,,,,,,6a44b4ae-12f4-49eb-9099-ba58c750971b,1138,,,"[60.0, 40.0]",3788747,28,True,,,2.9841757,,Right Foot,,,,"[47.4, 42.0]",,Ground Pass,,12.757743,,,David Olatukunbo Alaba,,,,,Kick Off,1,From Kick Off,Sasa Kalajdzic,18762.0,Right Center Forward,69,Austria,915,['6f19155b-86b5-4e90-93c5-f928e042b7a8'],24,,,,,,,,,,,,,,Austria,00:28:24.350,Pass,,60.0,40.0,47.4,42.0,,,
,,,,,,,,,,,,,,,,1.341702,,,,,,,,,,,,681a0ecc-cee9-4de9-bd26-53a93f5bf5e1,1140,,,"[45.2, 23.5]",3788747,28,,,,-1.2830462,,Left Foot,,,,"[51.8, 1.2]",,Ground Pass,,23.256182,,,Martin Hinteregger,,,,,,1,From Kick Off,David Olatukunbo Alaba,8220.0,Center Back,69,Austria,915,['4f3d797d-72fd-4d74-ad48-d0ed402466ad'],31,,,,,,,,,,,,,,Austria,00:28:31.823,Pass,,45.2,23.5,51.8,1.2,,,
