50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,1.701057,,,,,,,,,,,,,534add7d-57c5-441a-9cbb-01dc8f9fc48b,100,,,"[76.0, 9.1]",3794690,1,,,,-2.6868734,,Left Foot,,,"[71.5, 6.9]",,Ground Pass,,5.0089917,,,,Tomáš Souček,,,,,,1,Regular Play,Patrik Schick,7044.0,Center Forward,6,Czech Republic,912,"['77b05d18-ea53-41cc-8b83-012a40d04da0', '7faa223a-bc07-4fd1-8247-7bf558378b40']",55,,,,,,,,,,,,,,,,,Czech Republic,00:01:55.340,Pass,True,76.0,9.1,71.5,6.9,,,
,,,,,,,,,,,,,,,,,1.359725,,,,,,,,,,,,,2b9ec719-f37c-4ee0-b90d-96c8bd86c037,104,,,"[71.8, 6.8]",3794690,1,,,,-0.7316864,,Right Foot,,,"[76.7, 2.4]",,Ground Pass,,6.5855904,,,,Petr Ševčík,,,,,,1,Regular Play,Tomáš Souček,4870.0,Right Center Midfield,6,Czech Republic,912,['a063f2ed-ab08-4448-8610-6fd02b95ae86'],57,,,,,,,,,,,,,,,,,Czech Republic,00:01:57.081,Pass,,71.8,6.8,76.7,2.4,,,
,,,,,,,,,,,,,,,,,3.20252,,,,,,,,,,,,,87780283-37d8-425a-9a22-0b4711857cf7,108,,,"[77.2, 2.7]",3794690,1,,,,0.41058207,,Right Foot,,,"[117.4, 20.2]",,High Pass,,43.84393,,Incomplete,,Lukáš Masopust,,,Through Ball,True,,1,Regular Play,Petr Ševčík,23454.0,Left Midfield,6,Czech Republic,912,"['0a0360ff-f017-4037-a28a-8d2f713d396f', '2a0eab3e-fc11-4df1-b62c-c34760868ed7', '7d310ecb-9c09-4246-9880-db2440000fdd']",58,,,,,,,,,,,,,,,,,Czech Republic,00:01:58.526,Pass,True,77.2,2.7,117.4,20.2,,,
,,,,,,,,,,,,,,,,,6.460458,,,,,,,,,,,,,a6c00653-4ac8-4e54-ba73-752b9f3da649,112,,,"[12.9, 46.5]",3794690,2,,,,-0.3083658,,Drop Kick,,,"[105.2, 17.1]",,High Pass,,96.86924,,Incomplete,,Memphis Depay,,,,,,1,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,6,Czech Republic,912,"['2be8bd9e-fbbb-4a74-a418-afec1a5b6bc8', 'b03588de-abe2-4e95-bb18-884fdecc7335']",17,,,,,,,,,,,,,,,,,Netherlands,00:02:17.064,Pass,,12.9,46.5,105.2,17.1,,,
,,,,,,,,,,,,,,,,,1.439182,,,,,,,,,,,,,b03588de-abe2-4e95-bb18-884fdecc7335,115,,,"[14.9, 63.0]",3794690,2,,,,-2.2861984,,Left Foot,,,"[2.3, 48.5]",,Ground Pass,,19.209633,,,,Tomáš Vaclík,,,,,Recovery,1,Regular Play,Ondrej Celustka,30328.0,Right Center Back,6,Czech Republic,912,"['73e9ad58-8be4-492e-ad49-3de7abe0c4c4', 'a6c00653-4ac8-4e54-ba73-752b9f3da649']",23,,,,,,,,,,,,,,,,,Czech Republic,00:02:23.525,Pass,,14.9,63.0,2.3,48.5,,,
,,,,,,,,,,,,,,,,,1.395171,,,,,,,,,,,,,03752dd4-6bba-453a-a3f3-9c884399d2b0,118,,,"[2.3, 48.5]",3794690,2,,,,1.2008228,,Right Foot,,,"[12.5, 74.8]",,High Pass,,28.208687,,,,Vladimír Coufal,,,,,,1,Regular Play,Tomáš Vaclík,11541.0,Goalkeeper,6,Czech Republic,912,['29e505f8-5ade-4b4b-a673-49b4d31347b9'],25,,,,,,,,,,,,,,,,,Czech Republic,00:02:25.004,Pass,,2.3,48.5,12.5,74.8,,,
,,,,,,,,,,,,,,,,,1.340997,,,,,,,,,,,,,30fd084f-7e60-43f3-9231-8ad22f28ca2a,121,,,"[5.6, 73.7]",3794690,2,,,,-0.013985102,,Right Foot,,,"[34.2, 73.3]",,Ground Pass,,28.602797,,,,Lukáš Masopust,,,,,,1,Regular Play,Vladimír Coufal,16570.0,Right Back,6,Czech Republic,912,['349a542a-c929-4f42-8d3f-4252d4a8f4d2'],30,,,,,,,,,,,,,,,,,Czech Republic,00:02:30.006,Pass,,5.6,73.7,34.2,73.3,,,
,,,,,,,,,,,,,,,,,0.555709,,,,,,,,,,,,,e1c78cc7-851d-4fcd-8c0e-082ed37935d5,125,,,"[32.1, 73.3]",3794690,2,,,,-2.0174,,Left Foot,,,"[28.7, 66.2]",,Ground Pass,,7.8721027,,,,Tomáš Holeš,,,,,,1,Regular Play,Lukáš Masopust,16472.0,Right Midfield,6,Czech Republic,912,"['92a3d2ed-466f-42cf-9ba4-a5ae3d64d432', 'bfc7d4ca-4c4b-49d5-8008-70b3f4328397']",31,,,,,,,,,,,,,,,,,Czech Republic,00:02:31.387,Pass,True,32.1,73.3,28.7,66.2,,,
,,,,,,,,,,,,,,,,,1.596488,,,,,,,,,,,,,e131cb03-e99e-49ce-beb1-16bd5a99043a,128,,,"[28.7, 66.2]",3794690,2,,,,0.10553861,,Right Foot,,,"[52.3, 68.7]",,High Pass,,23.732046,,,,Patrik Schick,,,,,,1,Regular Play,Tomáš Holeš,16469.0,Center Defensive Midfield,6,Czech Republic,912,['5de1a747-a0d0-41df-bfd1-27f7df4fab7c'],31,,,,,,,,,,,,,,,,,Czech Republic,00:02:31.982,Pass,,28.7,66.2,52.3,68.7,,,
,,,,,,,,,,,,,,,,,0.877791,,,,,,,,,,,,,e8d0532d-6bfc-42da-8ee3-58a383042a38,130,,,"[52.3, 68.7]",3794690,2,,,,-2.7969453,,Head,,,"[44.5, 65.9]",,Low Pass,,8.28734,,Incomplete,,,,,,,,1,Regular Play,Patrik Schick,7044.0,Center Forward,6,Czech Republic,912,['0a5d1162-da52-4473-803d-b6a677147259'],33,,,,,,,,,,,,,,,,,Czech Republic,00:02:33.619,Pass,,52.3,68.7,44.5,65.9,,,
,,,,,,,,,,,,,,,,,0.724302,,,,,,,,,,,,,0a5d1162-da52-4473-803d-b6a677147259,131,,,"[75.6, 14.2]",3794690,2,,,,-0.27365932,,Right Foot,,,"[81.3, 12.6]",,Low Pass,,5.920304,,,,Georginio Wijnaldum,,,,,Recovery,1,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,6,Czech Republic,912,"['33f74731-2c8b-4fb3-ab8b-c00f479379f9', 'e8d0532d-6bfc-42da-8ee3-58a383042a38']",34,,,,,,,,,,,,,,,,,Netherlands,00:02:34.497,Pass,,75.6,14.2,81.3,12.6,,,
,,,,,,,,,,,,,,,,,2.119246,,,,,,,,,,,,,26addf84-d13c-4fe8-9f80-60fe58a14b85,133,,,"[82.6, 13.8]",3794690,2,,,,1.0318943,,Right Foot,,,"[94.2, 33.2]",,Ground Pass,,22.60354,,Incomplete,,Donyell Malen,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,6,Czech Republic,912,"['ddd1d8a4-5ae8-469c-af97-c1392c2f9623', 'ebfaff51-e365-42a7-b62c-e85e56761672']",35,,,,,,,,,,,,,,,,,Netherlands,00:02:35.221,Pass,,82.6,13.8,94.2,33.2,,,
,,,,,,,,,,,,,,,,,0.564191,,,,,,,,,,,,,ddd1d8a4-5ae8-469c-af97-c1392c2f9623,135,,,"[25.9, 46.9]",3794690,2,,,,0.6991926,,Right Foot,,,"[34.7, 54.3]",,Ground Pass,,11.497826,,,,Tomáš Holeš,,,,,Recovery,1,Regular Play,Tomáš Kalas,13197.0,Left Center Back,6,Czech Republic,912,"['26addf84-d13c-4fe8-9f80-60fe58a14b85', 'ebeca326-39c5-421e-b4c7-3642cbf98ed4']",37,,,,,,,,,,,,,,,,,Czech Republic,00:02:37.340,Pass,,25.9,46.9,34.7,54.3,,,
,,,,,,,,,,,,,,,,,2.184103,,,,,,,,,,,,,208dcb30-2a93-4912-8988-1f097f94ebd7,138,,,"[29.3, 52.3]",3794690,2,,,,1.160669,,Right Foot,,,"[41.3, 79.9]",,Ground Pass,,30.095846,,Out,,Vladimír Coufal,,,,,,1,Regular Play,Tomáš Holeš,16469.0,Center Defensive Midfield,6,Czech Republic,912,['0406b920-8ad6-4827-a6f5-5cab1ccb9c43'],42,,,,,,,,,,,,,,,,,Czech Republic,00:02:42.278,Pass,,29.3,52.3,41.3,79.9,,,
,,,,,,,,,,,,,,,,,1.195217,,,,,,,,,,,,,c3f9ce15-a4f0-43f7-be0a-d991249b8abe,141,,,"[81.8, 0.1]",3794690,2,True,,,1.1097327,,,,,"[89.5, 15.6]",,Low Pass,,17.307224,,Incomplete,,Memphis Depay,,,,,Throw-in,1,From Throw In,Patrick van Aanholt,3321.0,Left Wing Back,7,Netherlands,941,"['57f1b1c8-ee9d-421b-ab20-a9239cc7a9e4', '5808087c-b7f2-478e-95ce-c464362f8023']",52,,,,,,,,,,,,,,,,,Netherlands,00:02:52.210,Pass,,81.8,0.1,89.5,15.6,,,
,,,,,,,,,,,,,,,,,1.597165,,,,,,,,,,,,,882f661d-e92c-4e4e-ac3f-14f488306f0a,147,,,"[69.0, 23.0]",3794690,2,,,,-0.90280443,,Head,,,"[77.6, 12.1]",,High Pass,,13.884164,,Incomplete,,Daley Blind,,,,,Recovery,1,From Throw In,Marten de Roon,6994.0,Right Defensive Midfield,7,Netherlands,941,"['1af5e21c-d087-4c0d-b4f2-3f9c4f6be17d', '3a284605-b79f-41d6-88eb-a21c8e50db3e']",55,,,,,,,,,,,,,,,,,Netherlands,00:02:55.957,Pass,,69.0,23.0,77.6,12.1,,,
,,,,,,,,,,,,,,,,,0.896512,,,,,,,,,,,,,60b16755-6cf9-45ba-90a1-04480c7cf2ea,151,,,"[45.4, 76.0]",3794690,2,,,,-3.0143764,,Left Foot,,,"[36.8, 74.9]",,Ground Pass,,8.670063,,,,Vladimír Coufal,,,,,,1,Regular Play,Lukáš Masopust,16472.0,Right Midfield,8,Czech Republic,912,['5acadd3f-e4bf-4ff2-8cd2-f2fe4ce55ef6'],59,,,,,,,,,,,,,,,,,Czech Republic,00:02:59.439,Pass,,45.4,76.0,36.8,74.9,,,
,,,,,,,,,,,,,,,,,1.161309,,,,,,,,,,,,,df9cac8b-6ff8-4b22-bd6c-62d36ad22eda,154,,,"[39.7, 71.1]",3794690,3,,,,-0.6597832,,Left Foot,,,"[56.2, 58.3]",,Ground Pass,,20.882769,,,,Petr Ševčík,,,,,,1,Regular Play,Vladimír Coufal,16570.0,Right Back,8,Czech Republic,912,['fd1e8a98-bfe2-45f9-821c-95f65a28ad80'],1,,,,,,,,,,,,,,,,,Czech Republic,00:03:01.846,Pass,,39.7,71.1,56.2,58.3,,,
,,,,,,,,,,,,,,,,,1.103065,,,,,,,,,,,,,56d05104-091e-4bc6-9d0e-c7e1e45c2b15,158,,,"[77.5, 73.3]",3794690,3,,,,-2.7651024,,Right Foot,,,"[68.9, 69.9]",,Ground Pass,,9.247703,,,,Tomáš Holeš,,,,,,1,Regular Play,Petr Ševčík,23454.0,Left Midfield,8,Czech Republic,912,['204eceb2-5fc1-440d-814b-32a48349e2b2'],9,,,,,,,,,,,,,,,,,Czech Republic,00:03:09.313,Pass,,77.5,73.3,68.9,69.9,,,
,,,,,,,,,,,,,,,,,1.125106,,,,,,,,,,,,,6fbbc137-f8b2-4a1e-948a-773953e1922c,161,,,"[71.3, 68.7]",3794690,3,,,,0.51419973,,Right Foot,,,"[84.4, 76.1]",,Ground Pass,,15.045597,,,,Vladimír Coufal,,,,,,1,Regular Play,Tomáš Holeš,16469.0,Center Defensive Midfield,8,Czech Republic,912,['4868e4c5-ceeb-4b27-b3ef-37e325beaeb5'],11,,,,,,,,,,,,,,,,,Czech Republic,00:03:11.825,Pass,,71.3,68.7,84.4,76.1,,,
,,,,,,,,,,,,,,,,,0.724497,,,,,,,,,,,,,da7f1e3c-c3ed-465e-a3e3-766968f26a53,164,,,"[88.9, 73.7]",3794690,3,,,,-0.8076167,,Right Foot,,,"[97.7, 64.5]",,Ground Pass,,12.731065,,,,Tomáš Souček,,,,,,1,Regular Play,Vladimír Coufal,16570.0,Right Back,8,Czech Republic,912,['f4377d5b-f759-4867-993d-10e5266da568'],16,,,,,,,,,,,,,,,,,Czech Republic,00:03:16.942,Pass,,88.9,73.7,97.7,64.5,,,
,,,,,,,,,,,,,,,,,2.649418,,,,,,,,,,,,,6327e963-b38b-4b8e-b688-9eb46a349a21,170,,,"[98.4, 72.0]",3794690,3,True,,,-0.11773258,,Right Foot,,,"[117.0, 69.8]",,Ground Pass,,18.729656,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Lukáš Masopust,16472.0,Right Midfield,9,Czech Republic,912,['4526762e-f328-464e-baa3-50569c59bf6d'],27,,,,,,,,,,,,,,,,,Czech Republic,00:03:27.222,Pass,,98.4,72.0,117.0,69.8,,,
,,,,,,,,,,,,,,,,,1.36329,,,,,,,,,,,,,4526762e-f328-464e-baa3-50569c59bf6d,172,,,"[3.1, 10.3]",3794690,3,,,,-0.027020449,,Left Foot,,,"[25.3, 9.7]",,Ground Pass,,22.208107,,Incomplete,,Memphis Depay,,,,,Recovery,1,From Free Kick,Daley Blind,3311.0,Left Center Back,9,Czech Republic,912,"['378c5400-ec99-4170-b53b-c9d98d89102c', '530b302d-a713-486f-b8cf-401554a77bcb', '6327e963-b38b-4b8e-b688-9eb46a349a21', 'b89f0652-e8ff-4a2d-bfdb-a00aea3d47c4']",29,,,,,,,,,,,,,,,,,Netherlands,00:03:29.872,Pass,True,3.1,10.3,25.3,9.7,,,
,,,,,,,,,,,,,,,,,0.707227,,,,,,,,,,,,,530b302d-a713-486f-b8cf-401554a77bcb,174,,,"[94.8, 70.4]",3794690,3,,,,-0.75092906,,Right Foot,,,"[99.3, 66.2]",,Ground Pass,,6.155485,,Incomplete,,Antonín Barák,,,,,Recovery,1,From Free Kick,Vladimír Coufal,16570.0,Right Back,9,Czech Republic,912,"['4526762e-f328-464e-baa3-50569c59bf6d', 'c466d08a-e306-4764-b59f-f68ff3e93abe', 'dbb7716c-317c-44ba-8023-701084369086']",31,,,,,,,,,,,,,,,,,Czech Republic,00:03:31.235,Pass,,94.8,70.4,99.3,66.2,,,
,,,,,,,,,,,,,,,,,0.700493,,,,,,,,,,,,,7a7ad5b4-334f-4fb2-b70b-03df5c70f930,179,,,"[105.1, 75.7]",3794690,3,,,,-1.9853032,,Left Foot,,,"[100.7, 65.7]",,Ground Pass,,10.9252,,,,Lukáš Masopust,,,,,,1,From Free Kick,Antonín Barák,7801.0,Left Center Midfield,9,Czech Republic,912,['aa976dc7-6776-4e37-a0a6-6fb445ab2a5a'],35,,,,,,,,,,,,,,,,,Czech Republic,00:03:35.898,Pass,,105.1,75.7,100.7,65.7,,,
,,,,,,,,,,,,,,,,,0.98297,,,,,,,,,,,,,1a939c2a-d67d-4916-858a-d82652189a6f,188,,,"[98.1, 62.4]",3794690,3,,,,2.587285,,Right Foot,,,"[91.8, 66.3]",,Ground Pass,,7.4094534,,,,Petr Ševčík,,,,,Recovery,1,From Free Kick,Lukáš Masopust,16472.0,Right Midfield,9,Czech Republic,912,['706e0926-1910-4947-bd15-6b184af60916'],39,,,,,,,,,,,,,,,,,Czech Republic,00:03:39.542,Pass,,98.1,62.4,91.8,66.3,,,
,,,,,,,,,,,,,,,,,0.322639,,,,,,,,,,,,,53b92cc4-088e-4106-bad1-006ef3b2f7aa,192,,,"[94.5, 64.7]",3794690,3,,,,-1.2924967,,Right Foot,,,"[95.1, 62.6]",,Ground Pass,,2.184033,,,,Ondrej Celustka,,,,,,1,From Free Kick,Petr Ševčík,23454.0,Left Midfield,9,Czech Republic,912,"['4b35b711-e53a-476d-998b-19834d3b8efe', 'dcf6987a-1251-4ba6-a1af-0e56f4f80ca4']",40,,,,,,,,,,,,,,,,,Czech Republic,00:03:40.632,Pass,True,94.5,64.7,95.1,62.6,,,
,,,,,,,,,,,,,,,,,0.705736,,,,,,,,,,,,,243f9094-9eff-4b8e-8470-c53e33d66b99,195,,,"[94.5, 63.0]",3794690,3,,,,1.1978086,,Right Foot,,,"[99.0, 74.5]",,Ground Pass,,12.349089,,,,Vladimír Coufal,,,,,,1,From Free Kick,Ondrej Celustka,30328.0,Right Center Back,9,Czech Republic,912,['e36cc9a5-caef-4ebe-8669-e6a5cd39c06e'],42,,,,,,,,,,,,,,,,,Czech Republic,00:03:42.389,Pass,,94.5,63.0,99.0,74.5,,,
,,,,,,,,,,,,,,,,,1.813216,,,,,,,,,,,,,aa9c9b64-fe2d-4504-aa3d-a6f24127ca97,198,,,"[89.1, 65.0]",3794690,3,,,,-1.9500749,,Right Foot,,,"[77.9, 36.9]",,Ground Pass,,30.249794,,,,Pavel Kadeřábek,,,,,,1,From Free Kick,Vladimír Coufal,16570.0,Right Back,9,Czech Republic,912,['0164fc52-aa10-4360-9d49-0fb331956a37'],46,,,,,,,,,,,,,,,,,Czech Republic,00:03:46.839,Pass,,89.1,65.0,77.9,36.9,,,
,,,,,,,,,,,,,,,,,0.695982,,,,,,,,,,,,,3d547802-a3f2-43d8-bed4-320617a1059c,201,,,"[80.5, 27.0]",3794690,3,,,,1.7700403,,Right Foot,,,"[78.4, 37.4]",,Ground Pass,,10.609901,,,,Tomáš Souček,,,,,,1,From Free Kick,Pavel Kadeřábek,9397.0,Left Back,9,Czech Republic,912,['14dd942f-7016-4173-b80c-eb182183240b'],51,,,,,,,,,,,,,,,,,Czech Republic,00:03:51.770,Pass,,80.5,27.0,78.4,37.4,,,
,,,,,,,,,,,,,,,,,1.194128,,,,,,,,,,,,,ade54161-573f-404c-b2da-b4dbf337cb07,204,,,"[72.2, 33.8]",3794690,3,,,,2.8119683,,Right Foot,,,"[57.0, 39.0]",,Ground Pass,,16.064869,,,,Tomáš Kalas,,,,,,1,From Free Kick,Tomáš Souček,4870.0,Right Center Midfield,9,Czech Republic,912,['a4371098-8383-4669-9a6b-e4516579114e'],53,,,,,,,,,,,,,,,,,Czech Republic,00:03:53.635,Pass,,72.2,33.8,57.0,39.0,,,
,,,,,,,,,,,,,,,,,0.890869,,,,,,,,,,,,,0af9fcea-9ff4-4129-8e09-ec0fbf4602da,207,,,"[48.2, 40.7]",3794690,3,,,,-1.0568767,,Right Foot,,,"[55.2, 28.3]",,Ground Pass,,14.239382,,,,Tomáš Souček,,,,,,1,From Free Kick,Tomáš Kalas,13197.0,Left Center Back,9,Czech Republic,912,['1effa5a7-ca5f-4081-8ef6-a7702687ba7a'],57,,,,,,,,,,,,,,,,,Czech Republic,00:03:57.533,Pass,,48.2,40.7,55.2,28.3,,,
,,,,,,,,,,,,,,,,,0.898601,,,,,,,,,,,,,d605b573-80f3-49c0-832f-a2d1d21b0073,210,,,"[71.8, 13.6]",3794690,4,,,,-1.930572,,Right Foot,,,"[67.7, 2.7]",,Ground Pass,,11.6456,,,,Pavel Kadeřábek,,,,,,1,From Free Kick,Tomáš Souček,4870.0,Right Center Midfield,9,Czech Republic,912,['4ec0ba65-9c6b-416d-ba04-aaabebd4b682'],3,,,,,,,,,,,,,,,,,Czech Republic,00:04:03.742,Pass,,71.8,13.6,67.7,2.7,,,
,,,,,,,,,,,,,,,,,3.079929,,,,,,,,,,,,,6ec738a9-966d-45b8-88f7-ae0c9add6bb4,213,,,"[57.4, 2.4]",3794690,4,,,,2.6680176,,Right Foot,,,"[13.3, 25.0]",,Ground Pass,,49.553707,,,,Tomáš Vaclík,,,,,,1,From Free Kick,Pavel Kadeřábek,9397.0,Left Back,9,Czech Republic,912,['d9466f0b-199f-4aff-96e6-9caf80b2f147'],6,,,,,,,,,,,,,,,,,Czech Republic,00:04:06.902,Pass,,57.4,2.4,13.3,25.0,,,
,,,,,,,,,,,,,,,,,1.608282,,,,,,,,,,,,,5c7c0292-a58b-4453-a875-01dbb3a4ffb9,216,,,"[14.9, 34.1]",3794690,4,,,,1.2109411,,Left Foot,,,"[22.5, 54.3]",,Ground Pass,,21.5824,,,,Ondrej Celustka,,,,,,1,From Free Kick,Tomáš Vaclík,11541.0,Goalkeeper,9,Czech Republic,912,['715b1aad-67d2-4220-9702-c3eb51635249'],12,,,,,,,,,,,,,,,,,Czech Republic,00:04:12.328,Pass,,14.9,34.1,22.5,54.3,,,
,,,,,,,,,,,,,,,,,1.930138,,,,,,,,,,,,,17a3894e-833d-46b9-9718-da995039fe2f,219,,,"[25.3, 55.6]",3794690,4,,,,-1.5340482,,Right Foot,,,"[26.8, 14.8]",,Ground Pass,,40.827564,,,,Tomáš Kalas,,True,,,,1,From Free Kick,Ondrej Celustka,30328.0,Right Center Back,9,Czech Republic,912,['f49d8ec0-a468-412d-b9c9-df8d959b935b'],15,,,,,,,,,,,,,,,,,Czech Republic,00:04:15.977,Pass,,25.3,55.6,26.8,14.8,,,
,,,,,,,,,,,,,,,,,1.746033,,,,,,,,,,,,,a7bd441d-e163-4ff7-9994-86655186f10c,222,,,"[28.5, 13.1]",3794690,4,,,,-0.8170618,,Right Foot,,,"[39.2, 1.7]",,Ground Pass,,15.634897,,,,Pavel Kadeřábek,,,,,,1,From Free Kick,Tomáš Kalas,13197.0,Left Center Back,9,Czech Republic,912,['899cad00-68fe-4e21-9f2f-4cd6d90768e9'],19,,,,,,,,,,,,,,,,,Czech Republic,00:04:19.393,Pass,,28.5,13.1,39.2,1.7,,,
,,,,,,,,,,,,,,,,,0.707163,,,,,,,,,,,,,39991386-2c8a-496c-b868-4e8415fb4e50,225,,,"[43.0, 2.0]",3794690,4,,,,1.0014831,,Right Foot,,,"[47.8, 9.5]",,Ground Pass,,8.904493,,,,Antonín Barák,,,,,,1,From Free Kick,Pavel Kadeřábek,9397.0,Left Back,9,Czech Republic,912,['cb67344f-a3f4-477f-8981-e9df1dc5f79c'],23,,,,,,,,,,,,,,,,,Czech Republic,00:04:23.335,Pass,,43.0,2.0,47.8,9.5,,,
,,,,,,,,,,,,,,,,,1.247706,,,,,,,,,,,,,c99cfd96-5f11-4483-98ec-2d8dc23b7bfb,228,,,"[47.5, 9.5]",3794690,4,,,,-0.8800054,,Left Foot,,,"[53.7, 2.0]",,Ground Pass,,9.730879,,,,Pavel Kadeřábek,,,,,,1,From Free Kick,Antonín Barák,7801.0,Left Center Midfield,9,Czech Republic,912,['7a9718a7-d057-4b46-a101-aa441d5a5b6e'],24,,,,,,,,,,,,,,,,,Czech Republic,00:04:24.122,Pass,,47.5,9.5,53.7,2.0,,,
,,,,,,,,,,,,,,,,,1.002669,,,,,,,,,,,,,5a29575c-16ce-4350-9d98-986d5b345705,231,,,"[70.6, 5.6]",3794690,4,,,,-0.33762223,,Right Foot,,,"[80.0, 2.3]",,Ground Pass,,9.962429,,,,Petr Ševčík,,,,,,1,From Free Kick,Pavel Kadeřábek,9397.0,Left Back,9,Czech Republic,912,['e9c7a85a-2231-42fa-8314-d98f99f9ec4a'],28,,,,,,,,,,,,,,,,,Czech Republic,00:04:28.321,Pass,,70.6,5.6,80.0,2.3,,,
,,,,,,,,,,,,,,,,,0.546554,,,,,,,,,,,,,4fff24ff-8c83-42f7-91a9-7146562ade80,235,,,"[79.6, 2.3]",3794690,4,,,,3.0971775,,Right Foot,,,"[70.6, 2.7]",,Ground Pass,,9.008884,,,,Antonín Barák,,,,,,1,From Free Kick,Petr Ševčík,23454.0,Left Midfield,9,Czech Republic,912,['23d61de9-645d-4d0d-9fec-6992268a67b0'],30,,,,,,,,,,,,,,,,,Czech Republic,00:04:30.748,Pass,,79.6,2.3,70.6,2.7,,,
,,,,,,,,,,,,,,,,,1.161772,,,,,,,,,,,,,b4cf1dd6-8481-4e15-b8cd-a0322e610490,238,,,"[70.6, 2.7]",3794690,4,,,,0.02438541,,Left Foot,,,"[91.1, 3.2]",,High Pass,,20.506096,,,,Pavel Kadeřábek,,,,,,1,From Free Kick,Antonín Barák,7801.0,Left Center Midfield,9,Czech Republic,912,['4abc8e67-a2be-4442-bfae-b6a09ea6f8a9'],33,,,,,,,,,,,,,,,,,Czech Republic,00:04:33.531,Pass,,70.6,2.7,91.1,3.2,,,
,,,,,,,,,,,,,,,,,1.492484,,,,,,,,,,,,,8768c01e-d91e-440c-980a-6f5e08d6d8e4,240,,,"[91.1, 3.2]",3794690,4,,,,1.4801364,,Head,,,"[92.7, 20.8]",,High Pass,,17.672577,,Incomplete,,Patrik Schick,,,,,,1,From Free Kick,Pavel Kadeřábek,9397.0,Left Back,9,Czech Republic,912,"['f4a45b21-2ad9-4d7a-b293-db8f03d87c14', 'fdf8dd91-12c7-4506-ab74-c8a8aa87d15e']",34,,,,,,,,,,,,,,,,,Czech Republic,00:04:34.733,Pass,,91.1,3.2,92.7,20.8,,,
,,,,,,,,,,,,,,,,,0.907427,,,,,,,,,,,,,d4d0dec0-edc4-4811-a353-77dd8a39624a,244,,,"[33.6, 57.2]",3794690,4,,,,-0.9344672,,Right Foot,,,"[45.2, 41.5]",,Low Pass,,19.520502,,,,Frenkie de Jong,,,,,,1,Regular Play,Matthijs de Ligt,8069.0,Center Back,10,Netherlands,941,['8dea571f-018d-4c34-ad4c-9036510f1160'],37,,,,,,,,,,,,,,,,,Netherlands,00:04:37.608,Pass,,33.6,57.2,45.2,41.5,,,
,,,,,,,,,,,,,,,,,1.153667,,,,,,,,,,,,,08d88e2b-df80-44f1-bc83-0fa706c8a041,248,,,"[53.3, 32.9]",3794690,4,,,,-1.9992335,,Right Foot,,,"[43.8, 12.1]",,Low Pass,,22.866789,,,,Patrick van Aanholt,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,10,Netherlands,941,"['f6baa7fd-ce27-48e3-8515-7da7a0c91416', 'ff09f8d0-d4d0-4541-bea1-6a6373b3c6e0']",40,,,,,,,,,,,,,,,,,Netherlands,00:04:40.104,Pass,True,53.3,32.9,43.8,12.1,,,
,,,,,,,,,,,,,,,,,0.888549,,,,,,,,,,,,,941f503e-18c9-4432-a8b0-e5722e5422ce,251,,,"[55.9, 9.9]",3794690,4,,,,1.0024672,,Left Foot,,,"[68.8, 30.1]",,Ground Pass,,23.967686,,,,Memphis Depay,,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Wing Back,10,Netherlands,941,['0d2aee22-aec6-496c-9890-2c302e29b39a'],44,,,,,,,,,,,,,,,,,Netherlands,00:04:44.823,Pass,,55.9,9.9,68.8,30.1,,,
