50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f3c6f8d-ab38-4723-b5da-84039ff471ca,568,,,"[55.9, 19.6]",3788765,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,İrfan Can Kahveci,30311.0,Left Center Midfield,29,Turkey,909,['79bcd8a6-f0f2-4e7e-b15a-a5c33b6ae8b3'],55,,,,,,,,,,,,,,,Turkey,00:13:55.286,Ball Receipt*,,55.9,19.6,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c6d32d33-f83b-464e-903a-8dde0387c366,571,,,"[81.1, 2.1]",3788765,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mert Müldür,10826.0,Left Back,29,Turkey,909,['fabebcc1-77cf-4d9c-9001-6a5e19402089'],59,,,,,,,,,,,,,,,Turkey,00:13:59.734,Ball Receipt*,,81.1,2.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0e1ad6a-1fc7-417c-840d-d46c291b376e,574,,,"[56.3, 77.6]",3788765,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Breel-Donald Embolo,5545.0,Left Center Forward,30,Switzerland,773,"['3b11e93e-a5c6-4993-87e5-e7b57aa65e15', '43c80961-0df7-440d-abde-d2d037bade63']",16,,,,,,,,,,,,,,,Switzerland,00:14:16.223,Ball Receipt*,True,56.3,77.6,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c7823a8b-ba5f-4d4e-9116-16926fde1f72,580,,,"[69.2, 4.2]",3788765,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İrfan Can Kahveci,30311.0,Left Center Midfield,31,Turkey,909,['973bb781-527a-466c-a41e-25dd5cacd0d4'],17,,,,,,,,,,,,,,,Turkey,00:14:17.384,Ball Receipt*,,69.2,4.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,007bce3b-e9b0-4d59-9ab3-2d8fc6bb7476,583,,,"[48.8, 1.9]",3788765,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caglar Söyüncü,8963.0,Left Center Back,32,Turkey,909,['10a974b8-1ef6-4745-9b4c-3fb554823903'],25,,,,,,,,,,,,,,,Turkey,00:14:25.521,Ball Receipt*,,48.8,1.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0540a1d8-6184-47a4-aeb8-2370aba201fa,585,,,"[57.8, 16.2]",3788765,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,İrfan Can Kahveci,30311.0,Left Center Midfield,32,Turkey,909,['84280438-39eb-414d-a0be-3d82d4b3ace3'],29,,,,,,,,,,,,,,,Turkey,00:14:29.485,Ball Receipt*,,57.8,16.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5797be80-acfc-4f89-abab-9b4e91a39f0e,588,,,"[48.6, 3.4]",3788765,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caglar Söyüncü,8963.0,Left Center Back,32,Turkey,909,['a4752672-7ce9-4a6d-8e6a-83d818232c5e'],31,,,,,,,,,,,,,,,Turkey,00:14:31.052,Ball Receipt*,,48.6,3.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,82ecd780-8c17-48f6-ae1e-460590430114,591,,,"[59.5, 19.0]",3788765,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,İrfan Can Kahveci,30311.0,Left Center Midfield,32,Turkey,909,['c06bc88a-82fd-4789-a6d0-616088d26416'],33,,,,,,,,,,,,,,,Turkey,00:14:33.536,Ball Receipt*,,59.5,19.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e814857c-e7f0-44d1-bf9f-ff7b38475d58,595,,,"[43.9, 47.0]",3788765,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Merih Demiral,23558.0,Right Center Back,32,Turkey,909,['385b52ee-e7aa-400e-84c1-90722aebddbe'],36,,,,,,,,,,,,,,,Turkey,00:14:36.906,Ball Receipt*,,43.9,47.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef2abd32-7169-4ccc-8981-72b1726c59f2,598,,,"[47.5, 60.0]",3788765,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mehmet Zeki Çelik,10349.0,Right Back,32,Turkey,909,['e09126a6-93f2-44b5-9dfe-7a231845d713'],38,,,,,,,,,,,,,,,Turkey,00:14:38.741,Ball Receipt*,,47.5,60.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40a5a6c4-41c3-46a8-9d30-6e25e2ab7f4a,602,,,"[54.2, 55.5]",3788765,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kaan Ayhan,12293.0,Center Defensive Midfield,32,Turkey,909,"['8ff32c7d-be9f-48bf-a4bd-a92aadb143e1', 'acd016f9-c675-4bb3-b229-70fcbd41323d']",40,,,,,,,,,,,,,,,Turkey,00:14:40.361,Ball Receipt*,True,54.2,55.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c9d756d-d0ca-41e8-a56a-da6321abdc30,606,,,"[34.9, 57.0]",3788765,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Merih Demiral,23558.0,Right Center Back,32,Turkey,909,['d2c8c9b1-5085-4802-9cbe-7c34de96f78f'],42,,,,,,,,,,,,,,,Turkey,00:14:42.401,Ball Receipt*,,34.9,57.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16ea3225-b02c-4afc-a11a-2da67a8bbcc1,609,,,"[41.8, 13.2]",3788765,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caglar Söyüncü,8963.0,Left Center Back,32,Turkey,909,['76e12112-406f-46d7-a609-1bc8323b06b7'],46,,,,,,,,,,,,,,,Turkey,00:14:46.863,Ball Receipt*,,41.8,13.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8927f68-fa3b-4363-a599-125ca16aa989,612,,,"[52.0, 30.3]",3788765,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,İrfan Can Kahveci,30311.0,Left Center Midfield,32,Turkey,909,['6061d786-a608-46c0-bdb0-a15c1b499e6f'],50,,,,,,,,,,,,,,,Turkey,00:14:50.366,Ball Receipt*,,52.0,30.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,076cb5f7-8a40-4508-9e73-89fdeab146a6,615,,,"[54.2, 58.5]",3788765,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kaan Ayhan,12293.0,Center Defensive Midfield,32,Turkey,909,['a9ffa0ae-300f-423b-9b99-f688b67ce17c'],53,,,,,,,,,,,,,,,Turkey,00:14:53.596,Ball Receipt*,,54.2,58.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d92ebf2b-3050-4c6c-822f-096d2eb26e41,618,,,"[59.5, 48.5]",3788765,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,İrfan Can Kahveci,30311.0,Left Center Midfield,32,Turkey,909,['ad2b6b7a-6727-4edc-851a-b9ca3af87c77'],55,,,,,,,,,,,,,,,Turkey,00:14:55.768,Ball Receipt*,,59.5,48.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3d31b24-c6c7-43af-9eaf-9f8fb960335a,621,,,"[90.8, 75.7]",3788765,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cengiz Ünder,6971.0,Right Midfield,32,Turkey,909,['de0eebee-0502-4582-ab50-f848a5a43957'],59,,,,,,,,,,,,,,,Turkey,00:14:59.698,Ball Receipt*,,90.8,75.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91dbf11b-fc54-43ae-bc7c-cebb8880669b,629,,,"[105.8, 19.8]",3788765,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mert Müldür,10826.0,Left Back,32,Turkey,909,['568273a2-63d6-4b27-8aa7-1a50b6c79ff9'],6,,,,,,,,,,,,,,,Turkey,00:15:06.744,Ball Receipt*,,105.8,19.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7444433-ef15-4332-be8c-00958dcb33ac,641,,,"[24.0, 22.0]",3788765,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,33,Switzerland,773,['f83daadb-4194-402f-b87b-19aa2a4a5804'],18,,,,,,,,,,,,,,,Switzerland,00:15:18.176,Ball Receipt*,,24.0,22.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69f4be81-be24-4fff-b542-4037a8ef1589,645,,,"[16.7, 9.2]",3788765,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Zuber,5548.0,Left Wing Back,33,Switzerland,773,['e0eb4d6a-1f84-4af5-9c69-d5b6bf3bf20b'],19,,,,,,,,,,,,,,,Switzerland,00:15:19.819,Ball Receipt*,,16.7,9.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,51e0f52a-528c-4a83-b7f8-4f29ef35adaa,651,,,"[81.1, 68.6]",3788765,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehmet Zeki Çelik,10349.0,Right Back,34,Turkey,909,['1d5c92f7-e711-47d4-82d9-d4db48426807'],25,,,,,,,,,,,,,,,Turkey,00:15:25.924,Ball Receipt*,,81.1,68.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbdbaccd-7a90-40fe-90ac-e27625243349,654,,,"[97.0, 66.0]",3788765,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ozan Tufan,11088.0,Right Center Midfield,34,Turkey,909,['556816f0-6343-41fa-b764-f53de25d9a9b'],28,,,,,,,,,,,,,,,Turkey,00:15:28.134,Ball Receipt*,,97.0,66.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4ae02e0-5469-4a0f-880a-87fbe5ef8801,660,,,"[8.6, 21.8]",3788765,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,35,Switzerland,773,"['8f1202f4-b0a1-49a7-8915-033a0ec7956c', 'b46868ca-4f6d-4714-acd3-1f1e17215a6b']",32,,,,,,,,,,,,,,,Switzerland,00:15:32.248,Ball Receipt*,True,8.6,21.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b459fe27-6e06-41b3-a5ae-aa0b54ad3216,665,,,"[50.9, 14.1]",3788765,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Breel-Donald Embolo,5545.0,Left Center Forward,36,Switzerland,773,['b29cce5b-f7fc-417e-ab33-9605d9e85fab'],59,,,,,,,,,,,,,,,Switzerland,00:15:59.140,Ball Receipt*,,50.9,14.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e66ef17-3916-4764-8767-95b5151e7b30,667,,,"[42.4, 13.4]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xherdan Shaqiri,3533.0,Center Attacking Midfield,36,Switzerland,773,['8bf0f943-4b7a-407b-bc26-2b384e489044'],1,,,,,,,,,,,,,,,Switzerland,00:16:01.034,Ball Receipt*,,42.4,13.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f94f7ced-649e-4002-b656-57bc81e18bb4,669,,,"[42.4, 6.2]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Zuber,5548.0,Left Wing Back,36,Switzerland,773,['c68740f6-3078-4231-ba50-121dba841557'],1,,,,,,,,,,,,,,,Switzerland,00:16:01.694,Ball Receipt*,,42.4,6.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a553ce3-5929-46a5-8c4e-0c83612efc79,676,,,"[36.0, 18.8]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Obafemi Akanji,5549.0,Center Back,36,Switzerland,773,['f6ff61e0-d911-4db1-80d8-1a7cba43fa07'],5,,,,,,,,,,,,,,,Switzerland,00:16:05.853,Ball Receipt*,,36.0,18.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5215e818-5004-41bf-9d56-408c99354ea7,679,,,"[11.8, 37.8]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yann Sommer,5550.0,Goalkeeper,36,Switzerland,773,['40ace31d-64cf-41e3-98d0-888a3ec1c555'],9,,,,,,,,,,,,,,,Switzerland,00:16:09.359,Ball Receipt*,,11.8,37.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,821964f0-edcb-47be-b028-cf97cdf7fbd7,682,,,"[37.7, 8.5]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,36,Switzerland,773,['28846776-85f6-4188-8baa-d6b57f47aa61'],13,,,,,,,,,,,,,,,Switzerland,00:16:13.747,Ball Receipt*,,37.7,8.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9fdea02-80f8-4b3f-bb3e-8b407beae981,685,,,"[93.5, 24.1]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Haris Seferović,5543.0,Right Center Forward,36,Switzerland,773,['41415dfc-35d8-474c-a9ab-4274a5611a95'],18,,,,,,,,,,,,,,,Switzerland,00:16:18.426,Ball Receipt*,,93.5,24.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1caf645f-70ac-4a87-8684-b37a807db184,691,,,"[16.5, 25.8]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Caglar Söyüncü,8963.0,Left Center Back,38,Turkey,909,['ee3543fd-cae6-46aa-bb27-33e837152b47'],26,,,,,,,,,,,,,,,Turkey,00:16:26.681,Ball Receipt*,,16.5,25.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,63103229-e118-4d28-b788-ce60f66840aa,694,,,"[36.4, 24.1]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İrfan Can Kahveci,30311.0,Left Center Midfield,39,Turkey,909,"['01b5a215-16fa-458e-8982-2c0face79632', 'c9587c71-23ac-4a67-83de-f24f7ecea903']",34,,,,,,,,,,,,,,,Turkey,00:16:34.058,Ball Receipt*,True,36.4,24.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c1cbb21-9888-4547-9ffe-39236f4dad79,697,,,"[24.9, 22.4]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caglar Söyüncü,8963.0,Left Center Back,40,Turkey,909,['02e6cc13-3aa3-49b1-ad05-839edb092565'],35,,,,,,,,,,,,,,,Turkey,00:16:35.310,Ball Receipt*,,24.9,22.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4f0d901-809b-4a54-a153-e82bc482352d,700,,,"[55.9, 29.0]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Burak Yılmaz,11086.0,Center Forward,41,Turkey,909,['58937df3-983f-4e70-9f88-711337e8df05'],40,,,,,,,,,,,,,,,Turkey,00:16:40.517,Ball Receipt*,,55.9,29.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,01e1f041-c6f6-490e-b03b-1f0a01251870,704,,,"[57.2, 19.4]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Midfield,42,Turkey,909,"['0a9018bc-e90c-4349-ac6c-0f5955f58ab4', '631853ba-d15a-4684-a388-701cb28d9c32']",41,,,,,,,,,,,,,,,Turkey,00:16:41.503,Ball Receipt*,True,57.2,19.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ae82559-a96a-4d16-b632-30ebffb6454f,707,,,"[55.9, 23.9]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Burak Yılmaz,11086.0,Center Forward,43,Turkey,909,['6d74ffbc-e12b-41ac-94d1-1394179e3ef2'],42,,,,,,,,,,,,,,,Turkey,00:16:42.616,Ball Receipt*,,55.9,23.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e191c55-c168-4680-ae01-317e54f770d6,710,,,"[49.5, 3.1]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mert Müldür,10826.0,Left Back,44,Turkey,909,['fd0e7bc0-620c-4034-8fb7-3057816f1007'],44,,,,,,,,,,,,,,,Turkey,00:16:44.769,Ball Receipt*,,49.5,3.1,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,e8fbba25-46a0-4264-bcf6-4c5759e0e042,714,,,"[102.7, 18.8]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Burak Yılmaz,11086.0,Center Forward,45,Turkey,909,['e9a0a1a3-5b8a-4c59-bb01-787db212f55b'],49,,,,,,,,,,,,,,,Turkey,00:16:49.005,Ball Receipt*,,102.7,18.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e992a1c9-fd1a-4c65-a3b4-40da6f64afed,716,,,"[8.0, 46.4]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,46,Switzerland,773,"['a74552c2-2e08-4a01-8358-5d5f7e48fae0', 'e355cb1d-4290-4105-98bb-ecb1faa4e21a']",50,,,,,,,,,,,,,,,Switzerland,00:16:50.973,Ball Receipt*,True,8.0,46.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fee78329-fab4-4a85-a871-13ab7118de4a,718,,,"[22.5, 45.7]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,46,Switzerland,773,['8f01a278-22d1-4aac-85d1-da8a56dcb698'],52,,,,,,,,,,,,,,,Switzerland,00:16:52.247,Ball Receipt*,,22.5,45.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5c41daa-ed4e-48ca-8338-7d86dc484083,721,,,"[25.7, 72.0]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Silvan Widmer,7796.0,Right Wing Back,46,Switzerland,773,['3fb60720-277f-4277-a8dd-0a20e75c546d'],54,,,,,,,,,,,,,,,Switzerland,00:16:54.812,Ball Receipt*,,25.7,72.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f28692a-5d69-480d-b1f7-dccf6dc8eb32,724,,,"[48.8, 74.2]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Center Attacking Midfield,46,Switzerland,773,['6b0db786-94c0-4239-8c48-14ed4448286c'],57,,,,,,,,,,,,,,,Switzerland,00:16:57.635,Ball Receipt*,,48.8,74.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e517141-5aa8-482b-8ede-4f022abc9215,726,,,"[36.2, 67.3]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,46,Switzerland,773,['8e30ce9b-b576-424a-8fc4-f321d2d2d708'],58,,,,,,,,,,,,,,,Switzerland,00:16:58.888,Ball Receipt*,,36.2,67.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d55685c-277b-4ae5-b15e-876d4aa7bead,729,,,"[39.2, 54.9]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,46,Switzerland,773,['47ac5bf7-886b-4644-8141-3f06113ae499'],0,,,,,,,,,,,,,,,Switzerland,00:17:00.909,Ball Receipt*,,39.2,54.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,88a4b7a5-100f-4887-a4ca-a54af2d98595,733,,,"[50.5, 28.8]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Zuber,5548.0,Left Wing Back,46,Switzerland,773,"['007f4ae0-ab55-4b7b-ab52-38203f6ede23', 'c575a3ce-22db-4694-b105-6d09e14e4894']",6,,,,,,,,,,,,,,,Switzerland,00:17:06.081,Ball Receipt*,True,50.5,28.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dce6dd71-9e81-4d42-8dfb-480ada54896d,738,,,"[53.9, 35.7]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Remo Freuler,6983.0,Right Defensive Midfield,47,Switzerland,773,['e8a508af-5128-40f7-be64-0033fbf02f5f'],20,,,,,,,,,,,,,,,Switzerland,00:17:20.227,Ball Receipt*,,53.9,35.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,660cccb7-8338-40b7-927f-5cadad863d1f,740,,,"[73.6, 43.2]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Breel-Donald Embolo,5545.0,Left Center Forward,47,Switzerland,773,['86665734-1549-4a19-bac4-69eb2abb340c'],21,,,,,,,,,,,,,,,Switzerland,00:17:21.490,Ball Receipt*,,73.6,43.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6e65f95-ebb3-4446-a479-632179121370,748,,,"[99.1, 67.3]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Center Attacking Midfield,47,Switzerland,773,['f0dfc43e-1637-4cf3-a544-afed70138691'],27,,,,,,,,,,,,,,,Switzerland,00:17:27.944,Ball Receipt*,,99.1,67.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,765e7886-8d77-4e91-a7c1-08adc80454b4,752,,,"[107.6, 39.1]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Breel-Donald Embolo,5545.0,Left Center Forward,47,Switzerland,773,"['6b7151c7-2c50-44f0-a679-c25e29018b40', 'aa08f0b9-3682-495a-89c5-400e02c4b292']",31,,,,,,,,,,,,,,,Switzerland,00:17:31.164,Ball Receipt*,True,107.6,39.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6aaae9c-531b-4005-86ce-73ee1c02d288,754,,,"[112.1, 50.2]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven Zuber,5548.0,Left Wing Back,47,Switzerland,773,['3eb35365-acee-44eb-b136-e4e7a64ee61c'],31,,,,,,,,,,,,,,,Switzerland,00:17:31.988,Ball Receipt*,,112.1,50.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,23652aa2-e8c1-41a6-ac72-6377281a9da5,759,,,"[100.6, 59.0]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Remo Freuler,6983.0,Right Defensive Midfield,47,Switzerland,773,"['119ccb90-3f8e-4104-834e-ae6f6c64bcf8', 'ced91d91-f03d-4559-bc25-22e08d96b26d']",36,,,,,,,,,,,,,,,Switzerland,00:17:36.999,Ball Receipt*,True,100.6,59.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f05577c-5895-4207-964f-9014409d9e8c,761,,,"[108.9, 60.5]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Center Attacking Midfield,47,Switzerland,773,['7ce26470-b6cc-4539-a72c-578ce596a2d9'],38,,,,,,,,,,,,,,,Switzerland,00:17:38.022,Ball Receipt*,,108.9,60.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe7d95f9-c797-44b2-88ce-b0c214d49051,768,,,"[90.3, 70.1]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Remo Freuler,6983.0,Right Defensive Midfield,47,Switzerland,773,['efee2468-c726-4377-a5f0-0363cc41cfa4'],47,,,,,,,,,,,,,,,Switzerland,00:17:47.598,Ball Receipt*,,90.3,70.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,92ebcb20-546a-413f-a5ba-bad538c15a88,771,,,"[71.1, 44.2]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Obafemi Akanji,5549.0,Center Back,47,Switzerland,773,['d5b97946-2c30-4997-8df2-730ed6e1f2d4'],51,,,,,,,,,,,,,,,Switzerland,00:17:51.610,Ball Receipt*,,71.1,44.2,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ba7c74bf-ffe7-4e66-88e1-22ddc6b52942,774,,,"[104.2, 63.9]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Silvan Widmer,7796.0,Right Wing Back,47,Switzerland,773,['e534c8ec-0e47-4681-b7ab-8ccd853ff6ee'],55,,,,,,,,,,,,,,,Switzerland,00:17:55.761,Ball Receipt*,,104.2,63.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,60aa274c-2761-49c4-93cf-0340a2258429,779,,,"[71.3, 43.4]",3788765,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,48,Switzerland,773,['0ed4dd47-e743-4220-a244-a7e6763cca97'],5,,,,,,,,,,,,,,,Switzerland,00:18:05.091,Ball Receipt*,,71.3,43.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c11e98c1-5ac2-4a75-8ba0-94156ffa467f,781,,,"[70.6, 53.0]",3788765,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Remo Freuler,6983.0,Right Defensive Midfield,48,Switzerland,773,['a54aabf9-75f6-4c45-b349-66914a6ee552'],7,,,,,,,,,,,,,,,Switzerland,00:18:07.043,Ball Receipt*,,70.6,53.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaf580be-686a-4cb4-8d73-91ae929909d4,784,,,"[85.2, 53.2]",3788765,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Center Attacking Midfield,48,Switzerland,773,['f230beb4-90ff-4c91-866d-b144d0c7611d'],9,,,,,,,,,,,,,,,Switzerland,00:18:09.083,Ball Receipt*,,85.2,53.2,,,,,
