50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,1.0746,,,,,,,,,,,,,,,,01270b69-dd86-4a24-befc-e0146cf38e2b,1958,,,"[49.0, 21.6]",3788769,51,,,,,-1.6373645,,Left Foot,,,,"[47.8, 3.6]",,Ground Pass,,18.039955,,,,,Thomas Delaney,,,,,,2,From Throw In,Andreas Christensen,3959.0,Right Center Back,99,Denmark,776,['8d9ca8f8-45a1-4b2c-937d-89f6f8d624c8'],42,,,,,,,,,,,,,,Denmark,00:06:42.436,Pass,,49.0,21.6,47.8,3.6,,,
,,,,,,,,,,,,,,,,0.141038,,,,,,,,,,,,,,,,e66b01b1-856a-4677-87cb-594053978f79,1961,,,"[47.8, 3.9]",3788769,51,,,,,-0.04542328,,Left Foot,,,,"[50.0, 3.8]",,Low Pass,,2.2022715,,,Incomplete,,Joakim Mæhle,,,,,,2,From Throw In,Thomas Delaney,5527.0,Left Defensive Midfield,99,Denmark,776,"['3f5aa9a4-26ce-4227-9266-1c235009bd3b', 'b0cddfc0-8754-480f-bbe4-2970569a4f3f']",45,,,,,,,,,,,,,,Denmark,00:06:45.086,Pass,,47.8,3.9,50.0,3.8,,,
,,,,,,,,,,,,,,,,0.811517,,,,,,,,,,,,,,,,26597e5d-d0c4-4196-8ba4-e73714023650,1969,,,"[63.1, 1.0]",3788769,51,,,,,3.1121893,,Right Foot,,,,"[59.7, 1.1]",,Ground Pass,,3.4014702,,,,,Thomas Delaney,,,,,,2,From Throw In,Yussuf Yurary Poulsen,5536.0,Center Forward,99,Denmark,776,"['299519e6-fd7c-4e31-a7d5-2206cc47cd2a', '39e8b6cf-1e68-43d2-9fe1-42761f659412']",49,,,,,,,,,,,,,,Denmark,00:06:49.687,Pass,True,63.1,1.0,59.7,1.1,,,
,,,,,,,,,,,,,,,,0.776717,,,,,,,,,,,,,,,,19019fdf-30c3-41ac-9e54-111ee4cbd0b7,1972,,,"[59.5, 1.7]",3788769,51,,,,,1.9530789,,Left Foot,,,,"[55.6, 11.4]",,Ground Pass,,10.454664,,,,,Andreas Christensen,,,,,,2,From Throw In,Thomas Delaney,5527.0,Left Defensive Midfield,99,Denmark,776,['7bf95f9b-de9e-47f2-a4b3-cd92b888ca88'],50,,,,,,,,,,,,,,Denmark,00:06:50.727,Pass,,59.5,1.7,55.6,11.4,,,
,,,,,,,,,,,,,,,,1.2164,,,,,,,,,,,,,,,,ce36ec66-6ce6-4a8f-b218-5527b6b2b70f,1976,,,"[54.8, 10.2]",3788769,51,,,,,-2.9639964,,Right Foot,,,,"[43.1, 8.1]",,Ground Pass,,11.886968,,,,,Jannik Vestergaard,,,,,,2,From Throw In,Andreas Christensen,3959.0,Right Center Back,99,Denmark,776,"['cde22ff0-d5ab-4667-ba5c-d1fd04f3f5de', 'ce939e39-8c69-4fd9-8575-4f046d77d860']",51,,,,,,,,,,,,,,Denmark,00:06:51.990,Pass,True,54.8,10.2,43.1,8.1,,,
,,,,,,,,,,,,,,,,3.219432,,,,,,,,,,,,,,,,057e0f13-8f05-4805-a727-b5d5a8e759f1,1979,,,"[38.9, 7.7]",3788769,51,,,,,2.2316492,,Right Foot,,,,"[10.6, 44.1]",,Ground Pass,,46.10694,,,,,Kasper Schmeichel,,,,,,2,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,99,Denmark,776,['00f64103-d251-4c79-bff2-ae59e309f91b'],54,,,,,,,,,,,,,,Denmark,00:06:54.197,Pass,,38.9,7.7,10.6,44.1,,,
,,,,,,,,,,,,,,,,3.123283,,,,,,,,,,,,,,,,6ac26156-df89-425d-a9ee-c3009dab249f,1982,,,"[10.6, 44.1]",3788769,51,,,,,0.633319,,Right Foot,,,,"[48.6, 72.0]",,High Pass,,47.142445,,,Incomplete,,Martin Braithwaite Christensen,,,,,,2,From Throw In,Kasper Schmeichel,3815.0,Goalkeeper,99,Denmark,776,"['1f083d37-c7e4-42c9-bf11-9863e03383cd', '50ba6027-2da7-4ed9-8b0d-93ecfd096bb2']",58,,,,,,,,,,,,,,Denmark,00:06:58.143,Pass,,10.6,44.1,48.6,72.0,,,
,,,,,,,,,,,,,,,,2.662269,,,,,,,,,,,,,,,,50ba6027-2da7-4ed9-8b0d-93ecfd096bb2,1984,,,"[71.5, 8.1]",3788769,52,,,,True,0.5191461,,,,,,"[93.9, 20.9]",,High Pass,,25.799225,,,Incomplete,,Aleksandr Golovin,,,,,Interception,2,From Throw In,Daler Kuzyaev,5179.0,Left Wing Back,99,Denmark,776,"['60ff9240-6ab6-4dbf-a328-579c4ddbc6b0', '6ac26156-df89-425d-a9ee-c3009dab249f', '6f09e29e-2f91-443e-b849-4b7ba8df5fb1', '7fe0181d-46b1-4085-a922-538a69d2e51c']",1,,,,,,,,,,,,,,Russia,00:07:01.266,Pass,True,71.5,8.1,93.9,20.9,,,
,,,,,,,,,,,,,,,,1.249801,,,,,,,,,,,,,,,,7fe0181d-46b1-4085-a922-538a69d2e51c,1987,,,"[26.2, 59.2]",3788769,52,,,,,0.7541583,,Head,,,,"[36.1, 68.5]",,High Pass,,13.583077,,,Incomplete,,Daniel Wass,,,,,Recovery,2,From Throw In,Simon Thorup Kjær,5534.0,Center Back,99,Denmark,776,"['50ba6027-2da7-4ed9-8b0d-93ecfd096bb2', '81d9c2ca-7f8f-4d66-b4a5-dbdfd9782542', '9e21fe0f-de8e-4497-b84d-689bd519282c']",3,,,,,,,,,,,,,,Denmark,00:07:03.929,Pass,,26.2,59.2,36.1,68.5,,,
,,,,,,,,,,,,,,,,0.341336,,,,,,,,,,,,,,,,9e21fe0f-de8e-4497-b84d-689bd519282c,1989,,,"[84.0, 11.6]",3788769,52,,,,,0.7454195,,Right Foot,,,,"[87.9, 15.2]",,Low Pass,,5.307542,,,,,Aleksandr Golovin,,,,,Recovery,2,Regular Play,Daler Kuzyaev,5179.0,Left Wing Back,100,Russia,796,"['7fe0181d-46b1-4085-a922-538a69d2e51c', 'b3a5813a-eabc-4341-a1ac-e38ddc3a3a9d']",5,,,,,,,,,,,,,,Russia,00:07:05.178,Pass,,84.0,11.6,87.9,15.2,,,
,,,,,,,,,,,,,,,,2.035353,,,,,,,,,,,,,,,,bc73c427-5d82-4a0d-9567-91c5264a7f9b,1992,,,"[79.5, 20.1]",3788769,52,,,,,2.8026354,,Right Foot,,,,"[63.9, 25.6]",,Ground Pass,,16.54116,,,,,Igor Diveev,,,,,,2,Regular Play,Aleksandr Golovin,5177.0,Left Wing,100,Russia,796,['fded4bd9-9b69-4fd8-b0bf-e637db6da54c'],8,,,,,,,,,,,,,,Russia,00:07:08.974,Pass,,79.5,20.1,63.9,25.6,,,
,,,,,,,,,,,,,,,,2.801848,,,,,,,,,,,,,,,,9fae360b-8f1b-4ced-a0ea-1fabad83c7fd,1995,,,"[63.9, 24.8]",3788769,52,,,,,1.4753022,,Right Foot,,,,"[68.9, 77.0]",,High Pass,,52.438915,,,,,Mário Figueira Fernandes,,,True,,,2,Regular Play,Igor Diveev,31917.0,Center Back,100,Russia,796,['b6635a9f-56a5-4732-9252-2ae58bdf7a0f'],12,,,,,,,,,,,,,,Russia,00:07:12.340,Pass,,63.9,24.8,68.9,77.0,,,
,,,,,,,,,,,,,,,,2.161568,,,,,,,,,,,,,,,,22c56e08-d06a-44e6-868c-2e88fb1e51d8,1998,,,"[64.2, 76.5]",3788769,52,,,,,-2.6103191,,Right Foot,,,,"[44.8, 65.1]",,Ground Pass,,22.501556,,,,,Georgiy Dzhikiya,,,,,,2,Regular Play,Mário Figueira Fernandes,5170.0,Right Wing Back,100,Russia,796,['8c0de887-d708-4ff4-a0a4-9b11383f9dbf'],15,,,,,,,,,,,,,,Russia,00:07:15.973,Pass,,64.2,76.5,44.8,65.1,,,
,,,,,,,,,,,,,,,,2.522015,,,,,,,,,,,,,,,,35972b8b-d992-4f5d-adb3-f8fb752b4f42,2001,,,"[42.6, 65.1]",3788769,52,,,,,-2.5064397,,Right Foot,,,,"[15.6, 45.2]",,Ground Pass,,33.54117,,,,,Matvey Safonov,,,,,,2,Regular Play,Georgiy Dzhikiya,16583.0,Right Center Back,100,Russia,796,['4271881b-387f-4ba2-909b-320a0dc6aa85'],19,,,,,,,,,,,,,,Russia,00:07:19.105,Pass,,42.6,65.1,15.6,45.2,,,
,,,,,,,,,,,,,,,,3.009772,,,,,,,,,,,,,,,,edb57c23-6839-4fd2-824c-e4ba3d7f1051,2004,,,"[18.7, 44.9]",3788769,52,,,,,0.13293234,,Right Foot,,,,"[70.3, 51.8]",,High Pass,,52.05929,,,Incomplete,,Artem Dzyuba,,,,,,2,Regular Play,Matvey Safonov,21298.0,Goalkeeper,100,Russia,796,"['39d91cbe-0160-4f89-b03e-e0a8a4b7dfa8', 'd1d36659-fcd6-4e31-a6e6-52c3d69d91dc']",23,,,,,,,,,,,,,,Russia,00:07:23.931,Pass,,18.7,44.9,70.3,51.8,,,
,,,,,,,,,,,,,,,,1.115277,,,,,,,,,,,,,,,,d1d36659-fcd6-4e31-a6e6-52c3d69d91dc,2006,,,"[49.8, 28.3]",3788769,52,,,,,-0.14784937,,Head,,,,"[68.6, 25.5]",,High Pass,,19.007366,,,,,Yussuf Yurary Poulsen,,,,,Recovery,2,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,101,Denmark,776,"['2e6a05a9-c9f4-4b28-a356-4214b53f0e5f', 'edb57c23-6839-4fd2-824c-e4ba3d7f1051']",26,,,,,,,,,,,,,,Denmark,00:07:26.940,Pass,,49.8,28.3,68.6,25.5,,,
,,,,,,,,,,,,,,,,0.856161,,,,,,,,,,,,,,,,8c56064e-fcd3-458f-ae44-4649d8838c30,2010,,,"[67.5, 23.8]",3788769,52,,,,,1.1156955,,Right Foot,,,,"[69.8, 28.5]",,Ground Pass,,5.23259,,,,,Mikkel Damsgaard,,,,,,2,Regular Play,Yussuf Yurary Poulsen,5536.0,Center Forward,101,Denmark,776,"['6dc133e0-5861-426b-a514-0b1acb96b081', '85f86131-3c7a-4c4c-852c-424ad915fadb']",29,,,,,,,,,,,,,,Denmark,00:07:29.130,Pass,True,67.5,23.8,69.8,28.5,,,
,,,,,,,,,,,,,,,,3.742412,,,,,,,,,,,,,,,,641557fd-10a8-447c-81b7-4889fab64c31,2013,,,"[69.8, 28.5]",3788769,52,,,,,-0.52636147,,Right Foot,,,,"[102.5, 9.5]",,Low Pass,,37.819176,,,Incomplete,,Yussuf Yurary Poulsen,,,,,,2,Regular Play,Mikkel Damsgaard,24443.0,Left Attacking Midfield,101,Denmark,776,"['0f5a710b-c5cd-49a9-8ec0-27cbcf6d171a', 'a294dab0-c43e-4808-9b43-a4b19ec1078a']",30,,,,,,,,,,,,,,Denmark,00:07:30.026,Pass,,69.8,28.5,102.5,9.5,,,
,,,,,,,,,,,,,,,,1.003092,,,,,,,,,,,,,,,,fb45ba5d-36c9-4707-b216-101523f803e4,2017,,,"[104.0, 0.1]",3788769,52,,True,,,1.4682164,,,,,,"[104.7, 6.9]",,Low Pass,,6.8359346,,,,,Mikkel Damsgaard,,,,,Throw-in,2,From Throw In,Joakim Mæhle,16554.0,Left Wing Back,102,Denmark,776,['400ee19c-6d9c-4a5b-9995-70f6d07a9411'],45,,,,,,,,,,,,,,Denmark,00:07:45.653,Pass,,104.0,0.1,104.7,6.9,,,
,,,,,,,,,,,,,,,,0.72226,,,,,,,,,,,,,,,,1be341e7-445e-4672-b44f-0f520a6569ff,2019,,,"[104.7, 6.9]",3788769,52,,,,,-1.7582254,,Right Foot,,,,"[103.6, 1.1]",,Ground Pass,,5.903389,,,,,Joakim Mæhle,,,,,,2,From Throw In,Mikkel Damsgaard,24443.0,Left Attacking Midfield,102,Denmark,776,['ffe74a10-7c77-4682-80a4-ca9c4507960e'],46,,,,,,,,,,,,,,Denmark,00:07:46.681,Pass,,104.7,6.9,103.6,1.1,,,
,,,,,,,,,,,,,,,,0.787832,,,,,,,,,,,,,,,,6d45e619-3400-40cd-ae27-ce3dad73b560,2022,,,"[103.6, 1.1]",3788769,52,,,,,1.7251151,,Right Foot,,,,"[102.9, 5.6]",,Ground Pass,,4.554119,,,,,Mikkel Damsgaard,,,,,,2,From Throw In,Joakim Mæhle,16554.0,Left Wing Back,102,Denmark,776,['ac1c50db-c47b-4e07-875c-39cb72880574'],48,,,,,,,,,,,,,,Denmark,00:07:48.025,Pass,,103.6,1.1,102.9,5.6,,,
,,,,,,,,,,,,,,,,1.423814,,,,,,,,,,,,,,,,b9476ece-5394-4741-acb0-ef02b447bf61,2025,,,"[102.5, 5.8]",3788769,52,,,,,2.0749624,,Right Foot,,,,"[99.3, 11.6]",,Ground Pass,,6.624198,,,,,Joakim Mæhle,,,,,,2,From Throw In,Mikkel Damsgaard,24443.0,Left Attacking Midfield,102,Denmark,776,['24299197-4c38-4cd1-baec-50d041b61ed8'],50,,,,,,,,,,,,,,Denmark,00:07:50.670,Pass,,102.5,5.8,99.3,11.6,,,
,,,,,,,,,,,,,,,,1.393359,,,,,,,,,,,,,,,,29422e28-a7ab-44ae-99ef-ab48b9cee297,2029,,,"[97.6, 14.4]",3788769,52,,,,,2.2693057,,Right Foot,,,,"[84.5, 30.0]",,Ground Pass,,20.370813,,,,,Pierre-Emile Højbjerg,,,,,,2,From Throw In,Joakim Mæhle,16554.0,Left Wing Back,102,Denmark,776,"['68a6da69-8516-4b65-9fc1-134e2768c151', 'b22b2486-c60a-4e08-b600-5f7283272b4d']",53,,,,,,,,,,,,,,Denmark,00:07:53.409,Pass,True,97.6,14.4,84.5,30.0,,,
,,,,,,,,,,,,,,,,1.783581,,,,,,,,,,,,,,,,31853f5d-2423-4fbc-9482-2f4d562d49be,2032,,,"[84.3, 32.0]",3788769,52,,,,,0.46662822,,Right Foot,,,,"[111.1, 45.5]",,High Pass,,30.008165,,,,,Daniel Wass,,,,,,2,From Throw In,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,102,Denmark,776,['65cbfbd3-3040-409d-a212-c66e74c952a9'],55,,,,,,,,,,,,,,Denmark,00:07:55.635,Pass,,84.3,32.0,111.1,45.5,,,
,,,,,,,,,,,,,,,,1.052694,,,,,,,,,,,,,,,,0cb65259-fef4-449d-8dc1-11f56d1b7842,2035,,,"[111.1, 45.5]",3788769,52,,,,,-2.410686,,Right Foot,,,,"[105.3, 40.3]",,Low Pass,,7.7897367,,,,,Martin Braithwaite Christensen,,,,,,2,From Throw In,Daniel Wass,6797.0,Right Wing Back,102,Denmark,776,['c439353e-e123-494f-8e6d-4015d43aa6ab'],57,,,,,,,,,,,,,,Denmark,00:07:57.459,Pass,,111.1,45.5,105.3,40.3,,,
,,,,,,,,,,,,,,,,2.690821,,,,,,,,,,,,,,,,25880980-fb0d-47ec-bc25-79d800cee918,2042,,,"[54.2, 8.5]",3788769,53,,,,,0.0,,Left Foot,,,,"[79.7, 8.5]",,Ground Pass,,25.5,,,Incomplete,,Aleksandr Golovin,,,,,,2,From Throw In,Artem Dzyuba,5195.0,Center Forward,102,Denmark,776,"['a2b15aa5-0226-4329-9114-0f40aa4a5d52', 'a715b7b7-4748-491c-9dc0-549683ee52cc']",4,,,,,,,,,,,,,,Russia,00:08:04.303,Pass,,54.2,8.5,79.7,8.5,,,
,,,,,,,,,,,,True,,,,3.780593,,,,,,,,,,,,,,,,a715b7b7-4748-491c-9dc0-549683ee52cc,2045,,,"[40.4, 71.6]",3788769,53,,,,,-2.3746426,,Left Foot,,,,"[12.8, 45.0]",,Ground Pass,,38.33171,,,,,Kasper Schmeichel,,,,,Interception,2,From Throw In,Andreas Christensen,3959.0,Right Center Back,102,Denmark,776,"['25880980-fb0d-47ec-bc25-79d800cee918', '5c67751b-71f8-4510-815c-105addc0bacb']",6,,,,,,,,,,,,,,Denmark,00:08:06.993,Pass,,40.4,71.6,12.8,45.0,,,
,,,,,,,,,,,,,,,,3.394353,,,,,,,,,,,,,,,,61529c1f-bdee-46fb-9c95-25c6f0cf7c7f,2048,,,"[17.0, 45.5]",3788769,53,,,,,-0.55724305,,Right Foot,,,,"[76.7, 8.3]",,High Pass,,70.34152,,,Incomplete,,Yussuf Yurary Poulsen,,,,,,2,From Throw In,Kasper Schmeichel,3815.0,Goalkeeper,102,Denmark,776,"['02e88e80-34ff-42d4-a945-83a3cc1f073b', 'a46408cb-db49-4cff-9f2a-4fedaaa0fc9c']",12,,,,,,,,,,,,,,Denmark,00:08:12.092,Pass,,17.0,45.5,76.7,8.3,,,
,,,,,,,,,,,,,,,,2.123856,,,,,,,,,,,,,,,,eb1734df-7c58-4160-aedc-8eac28e699ba,2052,,,"[29.0, 65.2]",3788769,53,,,,,-2.211382,,Right Foot,,,,"[12.6, 43.2]",,Ground Pass,,27.440117,,,,,Matvey Safonov,,,,,,2,Regular Play,Georgiy Dzhikiya,16583.0,Right Center Back,103,Russia,796,['9ebec76d-8972-4b2e-b4ac-088cfa20a2d4'],19,,,,,,,,,,,,,,Russia,00:08:19.938,Pass,,29.0,65.2,12.6,43.2,,,
,,,,,,,,,,,,,,,,3.097983,,,,,,,,,,,,,,,,d8774fd2-0424-4053-9a88-9f68878c8937,2055,,,"[13.7, 46.2]",3788769,53,,,,,0.28984648,,Right Foot,,,,"[65.0, 61.5]",,High Pass,,53.53298,,,,,Aleksey Miranchuk,,,,,,2,Regular Play,Matvey Safonov,21298.0,Goalkeeper,103,Russia,796,['9fe9efdd-a1ef-4b65-9cbe-7fa107200e5d'],24,,,,,,,,,,,,,,Russia,00:08:24.398,Pass,,13.7,46.2,65.0,61.5,,,
,,,,,,,,,,,,,,,,1.183809,,,,,,,,,,,,,,,,5df52014-5493-4914-a3a7-52137042e430,2058,,,"[64.7, 61.5]",3788769,53,,,,,1.6354121,,Left Foot,,,,"[63.6, 78.5]",,Ground Pass,,17.035551,,,,,Mário Figueira Fernandes,,,,,,2,Regular Play,Aleksey Miranchuk,6299.0,Right Wing,103,Russia,796,['a128c2f8-9e04-4ccc-9796-7148f4e0ac2b'],27,,,,,,,,,,,,,,Russia,00:08:27.980,Pass,,64.7,61.5,63.6,78.5,,,
,,,,,,,,,,,,,,,,1.53026,,,,,,,,,,,,,,,,99b0f894-85bd-405c-851b-798093c35c79,2061,,,"[63.1, 78.5]",3788769,53,,,,,-2.7642684,,Right Foot,,,,"[41.4, 69.9]",,Ground Pass,,23.342022,,,,,Georgiy Dzhikiya,,,,,,2,Regular Play,Mário Figueira Fernandes,5170.0,Right Wing Back,103,Russia,796,['e20d3639-e508-4397-9f11-7ead52325d10'],30,,,,,,,,,,,,,,Russia,00:08:30.701,Pass,,63.1,78.5,41.4,69.9,,,
,,,,,,,,,,,,,,,,2.174361,,,,,,,,,,,,,,,,f76e483e-9c1f-4813-ac0f-47ffac33caf5,2065,,,"[42.9, 70.1]",3788769,53,,,,,-0.049604665,,Right Foot,,,,"[71.1, 68.7]",,High Pass,,28.23473,,,,,Aleksey Miranchuk,,,,,,2,Regular Play,Georgiy Dzhikiya,16583.0,Right Center Back,103,Russia,796,"['1e8e8228-7c25-4611-b877-5d72161c969e', '7087f5e8-d02e-43a2-a326-96407f195eba']",34,,,,,,,,,,,,,,Russia,00:08:34.121,Pass,True,42.9,70.1,71.1,68.7,,,
,,,,,,,,,,,,,,,,2.686387,,,,,,,,,,,,,,,,447d0a2d-da77-4cd9-abd3-dfe6da9f412b,2071,,,"[70.1, 64.6]",3788769,54,,,,,-0.8003224,,Left Foot,,,,"[103.1, 30.6]",,High Pass,,47.38143,,,Incomplete,,Artem Dzyuba,,,,,Free Kick,2,From Free Kick,Georgiy Dzhikiya,16583.0,Right Center Back,104,Russia,796,"['2533c50f-75b4-4787-afaf-8453146760d5', '9e3e1d2b-fe4e-4459-9efa-9b1d4f7a44d5']",0,,,,,,,,,,,,,,Russia,00:09:00.175,Pass,,70.1,64.6,103.1,30.6,,,
,,,,,,,,,,,,,,,,1.252588,,,,,,,,,,,,,,,,ff7ccbdb-5826-49df-9ea8-17a9ea64a4bf,2076,,,"[78.6, 27.9]",3788769,54,,,,True,2.5032728,,,,,,"[66.2, 37.1]",,Low Pass,,15.4402075,,,,,Igor Diveev,,,,,Recovery,2,From Free Kick,Fedor Kudryashov,5677.0,Left Center Back,104,Russia,796,"['db833103-f2d9-4703-8cfb-d98f3d33880b', 'f0bf8121-85f7-4864-b17f-e16ae8e49918']",5,,,,,,,,,,,,,,Russia,00:09:05.296,Pass,True,78.6,27.9,66.2,37.1,,,
,,,,,,,,,,,,,,,,2.83989,,,,,,,,,,,,,,,,8a891fca-d63c-40ab-a5bc-fe2a3b35b6c9,2078,,,"[66.2, 37.1]",3788769,54,,,,,-0.29870498,,Right Foot,,,,"[100.3, 26.6]",,High Pass,,35.679966,,,Incomplete,,Artem Dzyuba,,,,,,2,From Free Kick,Igor Diveev,31917.0,Center Back,104,Russia,796,"['1bb7585f-5939-47da-ac78-b22e80f70467', '96298b03-9370-416c-a242-771f20f81709']",6,,,,,,,,,,,,,,Russia,00:09:06.549,Pass,,66.2,37.1,100.3,26.6,,,
,,,,,,,,,,,,,,,,1.905654,,,,,,,,,,,,,,,,a68c6bba-863a-47d2-901f-374d30b95f4b,2082,,,"[19.7, 53.1]",3788769,54,,,,,-1.1794978,,Right Foot,,,,"[40.7, 2.2]",,High Pass,,55.061874,,,,,Joakim Mæhle,,,True,,Free Kick,2,From Free Kick,Kasper Schmeichel,3815.0,Goalkeeper,105,Denmark,776,['6d4a4f8c-93f2-437a-a4ed-7bd924bae68c'],44,,,,,,,,,,,,,,Denmark,00:09:44.183,Pass,,19.7,53.1,40.7,2.2,,,
,,,,,,,,,,,,,,,,1.729238,,,,,,,,,,,,,,,,326c94ae-435f-4e2f-be77-2aadb9c4cc39,2085,,,"[42.6, 2.5]",3788769,54,,,,,1.5054688,,Right Foot,,,,"[44.0, 23.9]",,Ground Pass,,21.445745,,,,,Pierre-Emile Højbjerg,,,,,,2,From Free Kick,Joakim Mæhle,16554.0,Left Wing Back,105,Denmark,776,['4dea4d18-618e-4760-bf9f-3bb4f2798dd2'],47,,,,,,,,,,,,,,Denmark,00:09:47.338,Pass,,42.6,2.5,44.0,23.9,,,
,,,,,,,,,,,,,,,,1.912006,,,,,,,,,,,,,,,,64192d4c-701b-4bcb-b99d-d723d253bb5b,2088,,,"[44.8, 24.4]",3788769,54,,,,,-1.1071488,,Right Foot,,,,"[55.9, 2.2]",,Ground Pass,,24.820354,,,,,Joakim Mæhle,,,,,,2,From Free Kick,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,105,Denmark,776,['e08200f1-6ead-4971-bc73-77fca9d04a92'],49,,,,,,,,,,,,,,Denmark,00:09:49.560,Pass,,44.8,24.4,55.9,2.2,,,
,,,,,,,,,,,,,,,,1.203371,,,,,,,,,,,,,,,,021c0117-d7a5-4cec-8de0-044a47662d19,2091,,,"[66.1, 2.8]",3788769,54,,,,,2.0621555,,Right Foot,,,,"[56.2, 21.3]",,Ground Pass,,20.982374,,,,,Pierre-Emile Højbjerg,,,,,,2,From Free Kick,Joakim Mæhle,16554.0,Left Wing Back,105,Denmark,776,['c2299c0d-0f16-47d7-9803-60900cbc6617'],54,,,,,,,,,,,,,,Denmark,00:09:54.875,Pass,,66.1,2.8,56.2,21.3,,,
,,,,,,,,,,,,,,,,1.832473,,,,,,,,,,,,,,,,e1a25cd1-dc44-44bb-9f72-5a395f35e982,2094,,,"[57.0, 21.3]",3788769,54,,,,,2.1247835,,Right Foot,,,,"[43.7, 42.8]",,Ground Pass,,25.281218,,,,,Simon Thorup Kjær,,,,,,2,From Free Kick,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,105,Denmark,776,['edc6fe5f-fbde-461d-ae14-9a78a6929853'],57,,,,,,,,,,,,,,Denmark,00:09:57.576,Pass,,57.0,21.3,43.7,42.8,,,
,,,,,,,,,,,,,,,,2.168021,,,,,,,,,,,,,,,,e3ef7e11-0cda-40d3-9a72-b3f91799524c,2097,,,"[43.1, 43.5]",3788769,55,,,,,-1.5889761,,Right Foot,,,,"[42.6, 16.0]",,Ground Pass,,27.504545,,,,,Jannik Vestergaard,,,,,,2,From Free Kick,Simon Thorup Kjær,5534.0,Center Back,105,Denmark,776,['f2086599-e40e-4331-870f-32fb4bd6d5c6'],0,,,,,,,,,,,,,,Denmark,00:10:00.405,Pass,,43.1,43.5,42.6,16.0,,,
,,,,,,,,,,,,,,,,1.10019,,,,,,,,,,,,,,,,c5e020a3-e419-437d-98fc-aeafbccc29b7,2100,,,"[42.6, 16.0]",3788769,55,,,,,-1.4031539,,Right Foot,,,,"[44.8, 3.0]",,Ground Pass,,13.18484,,,,,Thomas Delaney,,,,,,2,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,105,Denmark,776,['7f5e51e8-2f58-45fc-8af0-a597e7848415'],2,,,,,,,,,,,,,,Denmark,00:10:02.720,Pass,,42.6,16.0,44.8,3.0,,,
,,,,,,,,,,,,,,,,4.514723,,,,,,,,,,,,,,,,3293876a-7884-4f52-b712-2b03a91c4964,2103,,,"[44.8, 1.9]",3788769,55,,,,,0.040365785,,Left Foot,,,,"[106.7, 4.4]",,High Pass,,61.950462,,,,,Joakim Mæhle,,,,,,2,From Free Kick,Thomas Delaney,5527.0,Left Defensive Midfield,105,Denmark,776,['171a660a-2e8a-4109-ac2d-e3134df254e9'],5,,,,,,,,,,,,,,Denmark,00:10:05.444,Pass,,44.8,1.9,106.7,4.4,,,
,,,,,,,,,,,,,,,,1.027514,,,,,,,,,,,,,,,,b400c9d9-be36-4a76-b88a-e9c812e9651c,2106,,,"[114.5, 8.3]",3788769,55,,,,,3.1415927,,Right Foot,,,,"[104.7, 8.3]",,Ground Pass,,9.8,,,,,Yussuf Yurary Poulsen,,,,,,2,From Free Kick,Joakim Mæhle,16554.0,Left Wing Back,105,Denmark,776,['f64d5838-2310-4471-ac39-57746c8ae71a'],14,,,,,,,,,,,,,,Denmark,00:10:14.310,Pass,,114.5,8.3,104.7,8.3,,,
