ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,91eacf85-e08c-4378-9589-1274e2a7b9bf,2719,,,"[6.4, 49.2]",3788757,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Simon Thorup Kjær,5534.0,Center Back,131,Belgium,782,,10,,,,,,,,,,,,,,,Denmark,00:19:10.108,Clearance,True,6.4,49.2,,,,,
,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,6ebaac7d-7701-4c7e-896f-1bbf2e768ab0,2806,,,"[29.0, 61.2]",3788757,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jason Denayer,13116.0,Center Back,132,Denmark,776,"['a64f966d-b123-4ea9-a7de-810e869f35f3', 'da9e6001-32b8-4cd7-a1ad-8b9208252d69']",18,,,,,,,,,,,,,,,Belgium,00:21:18.031,Clearance,True,29.0,61.2,,,,,
,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,5dd721ff-b180-484f-8fd6-54a1811ef092,2812,,,"[17.1, 42.7]",3788757,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,132,Denmark,776,['c77da9ac-1746-4618-94d5-320b2a422a62'],27,,,,,,,,,,,,,,,Belgium,00:21:27.163,Clearance,True,17.1,42.7,,,,,
,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,dc4a48f3-4f19-4f70-ab38-bf308831680e,3163,,,"[21.9, 7.2]",3788757,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thorgan Hazard,5632.0,Left Wing Back,147,Denmark,776,"['01d14a50-4cf5-4215-9690-012561a9b564', 'ff7004e5-be81-4c9c-a814-5ea3f3bd0ec4']",41,,,,,,,,,,,,,,,Belgium,00:29:41.197,Clearance,True,21.9,7.2,,,,,
,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,9ea91e18-dcd0-467d-a96e-fcb23232f713,3584,,,"[8.8, 35.4]",3788757,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,174,Denmark,776,"['434a3123-6322-4d88-9759-43326b155c59', '5197f893-411b-477d-802c-fcde5ba9d1c5']",41,,,,,,,,,,,,,,,Belgium,00:40:41.026,Clearance,True,8.8,35.4,,,,,
,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,be46ab13-8fca-469a-9ab8-adc9adbcaf8c,3765,,,"[47.1, 45.1]",3788757,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Thorup Kjær,5534.0,Left Center Back,180,Belgium,782,['4e2fc3ee-4374-44c8-a313-e325c1a3960c'],54,,,,,,,,,,,,,,,Denmark,00:43:54.058,Clearance,True,47.1,45.1,,,,,
,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,6ad7e886-c06d-44f0-acd2-d6242c78fedc,3828,,,"[29.5, 40.6]",3788757,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andreas Christensen,3959.0,Right Center Back,184,Belgium,782,['782ebeb7-9bb9-457e-840b-6a9e50650af3'],57,,,,,,,,,,,,,,,Denmark,00:45:57.025,Clearance,True,29.5,40.6,,,,,
,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,a358e49a-dd1f-4618-9926-1e669caed35a,3921,,,"[7.6, 35.0]",3788757,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romelu Lukaku Menama,3289.0,Center Forward,191,Denmark,776,"['05a274d0-1dd9-4629-9268-e5031032d5e8', '06a26f18-b587-4fa8-ac61-23bbf32c7566']",18,,,,,,,,,,,,,,,Belgium,00:49:18.636,Clearance,True,7.6,35.0,,,,,
,,,,,,,,,,,,,,,,0.872363,,,,,,,,,,,,,deeac1de-3f56-4273-b1c6-ec9e42692188,12,,,"[76.0, 75.7]",3788757,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Wass,6797.0,Right Wing Back,2,Denmark,776,"['d7a69973-ab09-4a5b-9f89-e52e2ad5d272', 'eccfadb2-d6ab-434a-90fb-56ffad32cbe4']",14,,,,,,,,,,,,,,,Denmark,00:00:14.109,Pressure,,76.0,75.7,,,,,
,,,,,,,,,,,,,,,,0.727189,,,,,,,,,,,,,68f293bc-e4d8-4334-b52f-2f6b0aa65d54,42,,,"[46.9, 71.2]",3788757,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Daniel Wass,6797.0,Right Wing Back,5,Belgium,782,['c6351268-a5e9-443f-9c23-24067cdeb2c1'],7,,,,,,,,,,,,,,,Denmark,00:01:07.787,Pressure,,46.9,71.2,,,,,
,,,,,,,,,,,,,,,,0.485448,,,,,,,,,,,,,fb39c8dd-858b-4a37-be41-8ccab65eb617,61,,,"[98.0, 41.6]",3788757,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yussuf Yurary Poulsen,5536.0,Center Forward,7,Belgium,782,"['0579f761-c531-47a6-be4e-c41d26bd2bc1', '2f257368-d8e0-4ffc-8e6d-e8fe5b88d96a', '2fb8af62-b63f-4145-a1ee-c00402a50268']",35,,,,,,,,,,,,,,,Denmark,00:01:35.292,Pressure,,98.0,41.6,,,,,
,,,,,,,,,True,,,,,,,1.341034,,,,,,,,,,,,,66e8bdfb-5724-4055-a063-3b536defc36a,67,,,"[29.3, 37.2]",3788757,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Youri Tielemans,2954.0,Left Defensive Midfield,8,Denmark,776,"['dc890e13-7075-4a34-b776-dc96c9d843c2', 'ed1c4d4f-1b3b-4225-86aa-6484dedf650f']",36,,,,,,,,,,,,,,,Belgium,00:01:36.873,Pressure,,29.3,37.2,,,,,
,,,,,,,,,True,,,,,,,0.674808,,,,,,,,,,,,,cedd1900-5170-404d-8665-16e91f25d153,68,,,"[28.7, 40.8]",3788757,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Leander Dendoncker,6331.0,Right Defensive Midfield,8,Denmark,776,['dc890e13-7075-4a34-b776-dc96c9d843c2'],37,,,,,,,,,,,,,,,Belgium,00:01:37.604,Pressure,,28.7,40.8,,,,,
,,,,,,,,,True,,,,,,,0.535552,,,,,,,,,,,,,ffd37cd0-ef47-4b6d-8407-d2fa0d1884ef,83,,,"[74.3, 65.0]",3788757,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Leander Dendoncker,6331.0,Right Defensive Midfield,9,Belgium,782,"['14b213fd-c938-420c-996d-755f7383a464', 'da4ec174-7976-4fee-b16e-03d34e207423']",43,,,,,,,,,,,,,,,Belgium,00:02:43.328,Pressure,,74.3,65.0,,,,,
,,,,,,,,,,,,,,,,0.71157,,,,,,,,,,,,,f312217c-5581-4706-be7c-d2fde1375342,125,,,"[93.1, 7.7]",3788757,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Attacking Midfield,17,Denmark,776,"['bfed4b0e-c3d3-4863-93c0-9fa2a8dfc0d3', 'f7f2ef04-457d-44df-a97d-7e87b8eb570e']",37,,,,,,,,,,,,,,,Belgium,00:03:37.241,Pressure,,93.1,7.7,,,,,
,,,,,,,,,,,,,,,,1.340686,,,,,,,,,,,,,b91dd36c-9299-4314-84fc-691f956d8461,144,,,"[64.0, 74.8]",3788757,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Meunier,3176.0,Right Wing Back,17,Denmark,776,['7e8e1cd6-6e00-4fb6-a60f-47fcfcb81981'],55,,,,,,,,,,,,,,,Belgium,00:03:55.711,Pressure,,64.0,74.8,,,,,
,,,,,,,,,,,,,,,,1.188332,,,,,,,,,,,,,cb9c59af-ec82-4514-bba3-29b6ba20301e,145,,,"[65.3, 68.6]",3788757,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Meunier,3176.0,Right Wing Back,17,Denmark,776,,58,,,,,,,,,,,,,,,Belgium,00:03:58.005,Pressure,,65.3,68.6,,,,,
,,,,,,,,,,,,,,,,0.471879,,,,,,,,,,,,,5476569f-2561-4ab6-92e9-f294a86a3a93,164,,,"[19.3, 53.9]",3788757,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Meunier,3176.0,Right Wing Back,17,Denmark,776,['2c480c36-c315-4a47-b1fa-88d10fe1175e'],16,,,,,,,,,,,,,,,Belgium,00:04:16.758,Pressure,,19.3,53.9,,,,,
,,,,,,,,,,,,,,,,1.073204,,,,,,,,,,,,,d5f0d216-9202-4884-8ea4-3d514c948774,170,,,"[12.2, 52.4]",3788757,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,17,Denmark,776,"['1c16f5a4-9c44-45f1-b97b-315e99023245', '4da5b32f-0614-41e4-9ce4-fa82c67485d3', 'a0410590-1f3a-4ac4-802d-c3ba9354985e']",20,,,,,,,,,,,,,,,Belgium,00:04:20.670,Pressure,,12.2,52.4,,,,,
,,,,,,,,,,,,,,,,1.699179,,,,,,,,,,,,,9f1729f8-a687-4835-bb51-f6b218fee36c,179,,,"[30.0, 43.2]",3788757,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dries Mertens,5630.0,Right Attacking Midfield,17,Denmark,776,"['8152bcb3-b3db-4b92-8a75-08d2b80bc4e6', 'd71545b7-eec5-4beb-bf81-da6eb6aa9d9e']",27,,,,,,,,,,,,,,,Belgium,00:04:27.219,Pressure,,30.0,43.2,,,,,
,,,,,,,,,,,,,,,,0.493381,,,,,,,,,,,,,3ba63a1e-6c5e-494b-98f5-47574bddb997,182,,,"[27.0, 39.7]",3788757,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youri Tielemans,2954.0,Left Defensive Midfield,17,Denmark,776,['d71545b7-eec5-4beb-bf81-da6eb6aa9d9e'],28,,,,,,,,,,,,,,,Belgium,00:04:28.477,Pressure,,27.0,39.7,,,,,
,,,,,,,,,,,,,,,,2.335466,,,,,,,,,,,,,00dad188-9aea-48d3-8168-032012a76a5a,183,,,"[14.2, 28.4]",3788757,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jason Denayer,13116.0,Center Back,17,Denmark,776,['9fa3f6af-1978-4191-857f-f210f7169b90'],31,,,,,,,,,,,,,,,Belgium,00:04:31.179,Pressure,,14.2,28.4,,,,,
,,,,,,,,,,,,,,,,0.603443,,,,,,,,,,,,,77e1744c-70f5-426b-9f4d-7b9661244928,220,,,"[63.6, 43.4]",3788757,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youri Tielemans,2954.0,Left Defensive Midfield,19,Denmark,776,"['8a6da1c3-738e-48b8-b196-b4e21eff0e80', 'a841127d-820e-4c68-9179-0ed52243aac7']",17,,,,,,,,,,,,,,,Belgium,00:05:17.446,Pressure,,63.6,43.4,,,,,
,,,,,,,,,,,,,,,,1.366481,,,,,,,,,,,,,537d9189-cca4-4495-adba-9c5c7b1d40e9,222,,,"[53.9, 44.9]",3788757,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leander Dendoncker,6331.0,Right Defensive Midfield,19,Denmark,776,"['10a5e1b3-a9fc-4820-9b8d-654b460ab138', '689b980a-2c1b-4630-ba30-60c668c513b4', '7c94a68d-1561-45a8-ab43-c92b36f0285e', '980e8a82-94cf-441f-9ab0-e7434ce1f855', 'ce9fb8a8-4206-4af8-991d-78c219294ceb']",18,,,,,,,,,,,,,,,Belgium,00:05:18.379,Pressure,,53.9,44.9,,,,,
,,,,,,,,,,,,,,,,0.587418,,,,,,,,,,,,,123f3a42-e37b-466f-8a5d-59e517ce8b22,259,,,"[78.2, 35.9]",3788757,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Delaney,5527.0,Left Defensive Midfield,22,Belgium,782,"['43deef4c-0ec9-4d36-9046-d1541bd1bb66', '55afd15b-7b17-4e69-ab9f-322d1c5d32b6']",11,,,,,,,,,,,,,,,Denmark,00:06:11.798,Pressure,,78.2,35.9,,,,,
,,,,,,,,,True,,,,,,,1.013765,,,,,,,,,,,,,4ee6b6a6-29e0-4e55-8025-5773e081fa8f,294,,,"[70.2, 15.4]",3788757,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Left Wing Back,23,Denmark,776,"['c5c3b22f-476e-4408-822b-62cccab53fa1', 'ee696274-23ec-4f24-9e03-47c89f68182c']",40,,,,,,,,,,,,,,,Belgium,00:06:40.056,Pressure,,70.2,15.4,,,,,
,,,,,,,,,True,,,,,,,0.589468,,,,,,,,,,,,,1de4ebc3-8816-4bed-90be-a0cdaae01314,302,,,"[70.4, 16.6]",3788757,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Delaney,5527.0,Left Defensive Midfield,24,Denmark,776,['a09785d0-741c-4a0f-b18d-9d6ca172371e'],10,,,,,,,,,,,,,,,Denmark,00:07:10.390,Pressure,,70.4,16.6,,,,,
,,,,,,,,,,,,,,,,0.493278,,,,,,,,,,,,,4fd83d7e-2229-4c3e-a4d4-f8d7a875ea3e,312,,,"[50.9, 74.8]",3788757,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dries Mertens,5630.0,Right Attacking Midfield,24,Denmark,776,"['3abde7af-eb59-4d64-8b39-82ce3d49d256', '5884ee92-4ade-4b93-8c80-30fc3e234634']",16,,,,,,,,,,,,,,,Belgium,00:07:16.254,Pressure,,50.9,74.8,,,,,
,,,,,,,,,,,,,,,,1.006011,,,,,,,,,,,,,c938a75e-10e4-43a9-8644-0fb0e5b33a8b,322,,,"[62.5, 23.3]",3788757,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yannick Ferreira Carrasco,5633.0,Left Attacking Midfield,24,Denmark,776,['0703bb41-ada0-47fa-8f32-c029a101491d'],25,,,,,,,,,,,,,,,Belgium,00:07:25.911,Pressure,,62.5,23.3,,,,,
,,,,,,,,,,,,,,,,0.583078,,,,,,,,,,,,,b33e8899-81e9-4e47-bd81-22201e13d898,346,,,"[34.7, 63.9]",3788757,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leander Dendoncker,6331.0,Right Defensive Midfield,24,Denmark,776,"['a87ca263-8322-49e9-a2c6-a339faeab26e', 'e7ab2733-b48e-40f6-9cc0-e134c06575d0']",47,,,,,,,,,,,,,,,Belgium,00:07:47.598,Pressure,,34.7,63.9,,,,,
,,,,,,,,,,,,,,,,0.348102,,,,,,,,,,,,,57a88c5c-56d9-4feb-a9bc-47b69d757731,357,,,"[25.9, 75.5]",3788757,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Meunier,3176.0,Right Wing Back,26,Denmark,776,['168cd5f5-d4d9-4a9c-88f6-0d14a03894dd'],27,,,,,,,,,,,,,,,Belgium,00:08:27.087,Pressure,,25.9,75.5,,,,,
,,,,,,,,,True,,,,,,,0.633525,,,,,,,,,,,,,3abe5f6e-42fd-46e4-b785-055726af6ab5,367,,,"[104.2, 11.7]",3788757,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yussuf Yurary Poulsen,5536.0,Center Forward,27,Belgium,782,,33,,,,,,,,,,,,,,,Denmark,00:08:33.897,Pressure,,104.2,11.7,,,,,
,,,,,,,,,,,,,,,,0.587013,,,,,,,,,,,,,82f11590-25c2-4242-be7a-7dfd1d96c23f,427,,,"[56.5, 55.3]",3788757,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikkel Damsgaard,24443.0,Left Attacking Midfield,29,Belgium,782,"['3b96b24f-0900-40c1-9600-609678931805', '639838ee-b099-4ea1-83e6-1ed4eb6ca941']",26,,,,,,,,,,,,,,,Denmark,00:09:26.768,Pressure,,56.5,55.3,,,,,
,,,,,,,,,,,,,,,,1.489235,,,,,,,,,,,,,3e5265f9-0467-4fd3-9b3f-c6e266bfa070,454,,,"[25.7, 41.2]",3788757,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,Center Back,29,Belgium,782,"['74c71000-9a09-425a-bc91-1a537b2a9f91', '92edd68c-1843-4a84-bd53-ac469c40ea7b']",53,,,,,,,,,,,,,,,Denmark,00:09:53.842,Pressure,,25.7,41.2,,,,,
,,,,,,,,,,,,,,,,0.600492,,,,,,,,,,,,,f576afe9-e79c-4af2-a42d-91471fc6ca9c,510,,,"[47.1, 7.4]",3788757,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikkel Damsgaard,24443.0,Left Attacking Midfield,31,Belgium,782,"['2b128480-4c16-4adb-a4ec-f5de028abab9', 'a4680139-bb31-4193-9137-c39070c93d78', 'ee953b17-e05c-410b-9cbe-8a9adefe2cf8']",46,,,,,,,,,,,,,,,Denmark,00:11:46.645,Pressure,,47.1,7.4,,,,,
,,,,,,,,,,,,,,,,0.192947,,,,,,,,,,,,,81f51dba-95b0-41ab-ba4a-cf1eaa561b55,517,,,"[57.0, 8.9]",3788757,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yussuf Yurary Poulsen,5536.0,Center Forward,31,Belgium,782,"['1c4e401a-5636-4483-b2c7-19501f931dd3', '89fa86d3-c8de-424b-891e-a5c010e067f0', 'fc722485-bef0-422b-b8ea-c97fad171038']",48,,,,,,,,,,,,,,,Denmark,00:11:48.653,Pressure,,57.0,8.9,,,,,
,,,,,,,,,,,,,,,,0.844068,,,,,,,,,,,,,be9aada5-366f-41b0-b417-cbec0466dffc,547,,,"[37.1, 41.6]",3788757,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simon Thorup Kjær,5534.0,Center Back,31,Belgium,782,['6da1fc35-2f1f-4568-912c-deb04268421d'],10,,,,,,,,,,,,,,,Denmark,00:12:10.740,Pressure,,37.1,41.6,,,,,
,,,,,,,,,,,,,,,,0.588765,,,,,,,,,,,,,634fd6ab-3beb-4aec-8b6e-4d2bb8bf0d7f,549,,,"[37.7, 38.4]",3788757,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simon Thorup Kjær,5534.0,Center Back,31,Belgium,782,,12,,,,,,,,,,,,,,,Denmark,00:12:12.207,Pressure,,37.7,38.4,,,,,
,,,,,,,,,,,,,,,,0.61135,,,,,,,,,,,,,893f5d8e-70d3-4ec5-98a4-b02c7d73963c,554,,,"[42.8, 40.6]",3788757,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Delaney,5527.0,Left Defensive Midfield,31,Belgium,782,,13,,,,,,,,,,,,,,,Denmark,00:12:13.603,Pressure,,42.8,40.6,,,,,
,,,,,,,,,,,,,,,,1.771777,,,,,,,,,,,,,7f8e1b7a-58e1-448c-889e-2ae499f55861,565,,,"[35.3, 23.7]",3788757,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jason Denayer,13116.0,Center Back,32,Denmark,776,"['b5e5f771-e0bb-4d61-9f9e-215130f5527b', 'dae89db0-5957-4297-b72e-8db6602d47d0']",30,,,,,,,,,,,,,,,Belgium,00:12:30.939,Pressure,,35.3,23.7,,,,,
,,,,,,,,,,,,,,,,0.656122,,,,,,,,,,,,,83bb0439-6248-400a-bed1-dbde7ff1f52b,569,,,"[14.4, 48.1]",3788757,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Thomas Meunier,3176.0,Right Wing Back,32,Denmark,776,,35,,,,,,,,,,,,,,,Belgium,00:12:35.685,Pressure,,14.4,48.1,,,,,
,,,,,,,,,True,,,,,,,2.873213,,,,,,,,,,,,,1762633e-2b8b-40ae-acf0-b9b83cf2af4f,586,,,"[53.7, 18.3]",3788757,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youri Tielemans,2954.0,Left Defensive Midfield,34,Denmark,776,"['40c38133-15a2-499c-bf70-3ee6bd7ffdfe', '8a34601b-4005-4962-a0cc-f615b5200333', 'b3dedba5-6733-4242-b219-4c3f4c5a832d']",11,,,,,,,,,,,,,,,Belgium,00:13:11.545,Pressure,,53.7,18.3,,,,,
,,,,,,,,,,,,,,,,1.804761,,,,,,,,,,,,,fc91b794-6588-48a3-ab0a-bbd332d1f5a3,590,,,"[49.5, 5.9]",3788757,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Left Wing Back,34,Denmark,776,"['39788057-a139-4815-b397-b6d3b0f0e554', 'b4e28b80-6a2f-4211-a565-5aaf3e99c184']",14,,,,,,,,,,,,,,,Belgium,00:13:14.730,Pressure,,49.5,5.9,,,,,
,,,,,,,,,,,,,,,,0.726695,,,,,,,,,,,,,8affa9fb-4956-4e50-b750-1f127ee9b77c,609,,,"[80.3, 59.0]",3788757,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yussuf Yurary Poulsen,5536.0,Center Forward,35,Belgium,782,['61a97cd0-ae1b-4c67-8cb5-1f7682066e17'],45,,,,,,,,,,,,,,,Denmark,00:13:45.356,Pressure,,80.3,59.0,,,,,
,,,,,,,,,,,,,,,,0.846091,,,,,,,,,,,,,2d0a006c-d2e8-493f-81f1-1332ee1873b3,619,,,"[76.0, 26.7]",3788757,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,36,Denmark,776,"['3d960619-d7dd-4331-9e04-74970a9622b6', '5b64f705-1add-48dc-bc5b-be217c8a7716']",4,,,,,,,,,,,,,,,Belgium,00:14:04.525,Pressure,,76.0,26.7,,,,,
,,,,,,,,,,,,,,,,0.348072,,,,,,,,,,,,,15c13b8d-9bbe-4e30-bde4-8c57005c369a,650,,,"[56.3, 70.9]",3788757,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Wass,6797.0,Right Wing Back,37,Belgium,782,,46,,,,,,,,,,,,,,,Denmark,00:14:46.400,Pressure,,56.3,70.9,,,,,
,,,,,,,,,True,,,,,,,0.517498,,,,,,,,,,,,,8f5a6304-b2ae-4791-a5f3-ea4c99bc7a78,661,,,"[49.9, 32.5]",3788757,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youri Tielemans,2954.0,Left Defensive Midfield,39,Denmark,776,"['b09943a0-e73c-4ea9-92c9-d4f1bfad676f', 'ff7a2eda-46e4-420f-b9a6-e6a8b1b10228']",0,,,,,,,,,,,,,,,Belgium,00:15:00.755,Pressure,,49.9,32.5,,,,,
,,,,,,,,,True,,,,,,,1.047638,,,,,,,,,,,,,47be5b94-ddc2-45bb-a0a7-20f081531ed0,665,,,"[41.8, 31.2]",3788757,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jason Denayer,13116.0,Center Back,39,Denmark,776,"['974a5c69-9a55-4c28-aff1-e1eedddfd360', 'cb978ac3-5961-4419-996d-a2691fe2d583']",2,,,,,,,,,,,,,,,Belgium,00:15:02.628,Pressure,,41.8,31.2,,,,,
,,,,,,,,,,,,,,,,0.588029,,,,,,,,,,,,,a30e0137-c8db-49ca-8554-4a4ef90a77c6,679,,,"[41.8, 25.6]",3788757,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leander Dendoncker,6331.0,Right Defensive Midfield,39,Denmark,776,"['65baa0cb-1990-40f6-9306-9c87eccf03b0', '9887e09e-a4da-4ccc-be05-7506b73b7f59', 'c1bbf208-9d0d-44d1-a2bb-6817deaae912']",15,,,,,,,,,,,,,,,Belgium,00:15:15.415,Pressure,,41.8,25.6,,,,,
,,,,,,,,,,,,,,,,0.739881,,,,,,,,,,,,,b960fcbe-812f-4270-b84e-8dbaf07fb2fc,703,,,"[78.8, 13.0]",3788757,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jannik Vestergaard,8815.0,Left Center Back,40,Belgium,782,['a5489695-cea4-4f09-8540-22f108be54a6'],43,,,,,,,,,,,,,,,Denmark,00:15:43.382,Pressure,,78.8,13.0,,,,,
,,,,,,,,,,,,,,,,0.729778,,,,,,,,,,,,,ad9d614b-8e65-4125-988f-683a24637a21,722,,,"[99.5, 6.4]",3788757,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mikkel Damsgaard,24443.0,Left Attacking Midfield,42,Belgium,782,,12,,,,,,,,,,,,,,,Denmark,00:16:12.784,Pressure,,99.5,6.4,,,,,
,,,,,,,,,,,,,,,,0.574588,,,,,,,,,,,,,90969047-27ac-4aba-8530-8f4cc7311438,730,,,"[92.9, 61.1]",3788757,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dries Mertens,5630.0,Right Attacking Midfield,43,Denmark,776,"['a30e1712-6ec3-49c9-8d17-10db2d7e4bd3', 'd1723d86-3567-4ea3-a05f-96874ba69f5a']",34,,,,,,,,,,,,,,,Belgium,00:16:34.424,Pressure,,92.9,61.1,,,,,
,,,,,,,,,,,,,,,,0.553947,,,,,,,,,,,,,f3d7703b-799b-45e7-97d5-8166d743457a,752,,,"[18.0, 66.5]",3788757,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Meunier,3176.0,Right Wing Back,43,Denmark,776,['9aee72c8-2a3f-41cf-bf6c-2f13026761ac'],52,,,,,,,,,,,,,,,Belgium,00:16:52.730,Pressure,,18.0,66.5,,,,,
,,,,,,,,,,,,,,,,0.443119,,,,,,,,,,,,,d2ecf166-47a1-4105-b10c-69e5a8f1be6e,776,,,"[39.0, 44.0]",3788757,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leander Dendoncker,6331.0,Right Defensive Midfield,43,Denmark,776,"['5c0534ca-1ed2-42e2-8d28-eb9538c35505', '9663a7ea-850b-475e-a9cc-5dbf81ab0a61']",7,,,,,,,,,,,,,,,Belgium,00:17:07.845,Pressure,,39.0,44.0,,,,,
,,,,,,,,,,,,,,,,0.590148,,,,,,,,,,,,,9001cbd2-af87-417e-acf3-de32c6169713,780,,,"[82.4, 37.8]",3788757,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yussuf Yurary Poulsen,5536.0,Center Forward,43,Denmark,776,"['707a17be-c54f-49f6-b1ca-6564aec85bc3', 'be0a1e0d-258d-443d-863e-bbb6c2f1038a']",9,,,,,,,,,,,,,,,Denmark,00:17:09.040,Pressure,,82.4,37.8,,,,,
