ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,0.779092,,,,,,,,,,,,396633d7-27a2-403d-b9b0-6283932efd93,380,,"[16.8, 73.8]",3788745,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrej Kramarić,5460.0,Right Wing,18,England,768,['f586ef80-36c0-4e67-a5bd-ace30d818ac4'],27,,,,,,,,,,,,,,Croatia,00:07:27.739,Pressure,,16.8,73.8,,,,,
,,,,,,,,,,,,,,,,,0.535517,,,,,,,,,,,,4bc716a4-cee0-4236-83ec-991c8c78955b,381,,"[15.6, 73.1]",3788745,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,18,England,768,['e1cebeb9-9bf8-4e5c-8fac-c8a9c4e364bc'],28,,,,,,,,,,,,,,Croatia,00:07:28.245,Pressure,,15.6,73.1,,,,,
,,,,,,,,,,,,,,,,,1.171956,,,,,,,,,,,,6a207492-f3eb-428b-89f7-e59d2bcbcaeb,386,,"[14.2, 53.4]",3788745,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Duje Ćaleta-Car,6307.0,Left Center Back,18,England,768,"['1d0767e1-40a1-4601-b7ac-7f50b944ab81', 'b9d48c03-df14-4c13-81ed-63dd737221eb', 'eaef90e1-d474-482c-bd8c-4bb3b3a9a77a']",31,,,,,,,,,,,,,,Croatia,00:07:31.400,Pressure,,14.2,53.4,,,,,
,,,,,,,,,,,,,,,,,1.087119,,,,,,,,,,,,2306a3d2-e78e-4a03-8b75-e95af16e1950,392,,"[8.7, 52.5]",3788745,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Duje Ćaleta-Car,6307.0,Left Center Back,18,England,768,['8a44b305-c19e-4e5b-b706-724c8a76d21c'],33,,,,,,,,,,,,,,Croatia,00:07:33.586,Pressure,,8.7,52.5,,,,,
,,,,,,,,,,,,,,,,,0.852459,,,,,,,,,,,,960c81e1-89a0-4fe7-91d4-a385814c249a,415,,"[46.3, 8.1]",3788745,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Perišić,5474.0,Left Wing,20,England,768,"['2c63d106-df00-4d7d-a23d-f4a33e615800', '5a50b89d-91e3-42ba-9e81-47367621604e']",40,,,,,,,,,,,,,,Croatia,00:08:40.614,Pressure,,46.3,8.1,,,,,
,,,,,,,,,,,,,,,,,0.957572,,,,,,,,,,,,52166fd7-3973-4f02-8f8f-2a3e605c75c0,429,,"[36.6, 61.9]",3788745,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,20,England,768,"['339f5b41-1052-47b0-b5dc-87412df3c46b', '4f3910b4-1039-4454-b019-10dd2136e689', 'ab9aebbc-b86e-462b-93fa-33657df77d40']",54,,,,,,,,,,,,,,Croatia,00:08:54.556,Pressure,,36.6,61.9,,,,,
,,,,,,,,,,,,,,,,,2.142914,,,,,,,,,,,,21e4d0dc-eb5c-449a-a65b-1deab6e6d11d,444,,"[28.3, 18.7]",3788745,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,20,England,768,"['271c6d72-c75a-4afc-a4e1-215d48d6ad04', 'f1d092ce-35cc-410e-b90b-f0b05417776a']",8,,,,,,,,,,,,,,Croatia,00:09:08.697,Pressure,,28.3,18.7,,,,,
,,,,,,,,,,,,,,,,,1.358604,,,,,,,,,,,,3bea053f-50a5-409e-9c80-723ef01320ac,446,,"[49.2, 22.4]",3788745,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrej Kramarić,5460.0,Right Wing,20,England,768,"['0436277d-f6cf-4594-a147-16b2d34802a2', 'bf109033-21f9-459c-9e16-68fc11a1e152', 'e9eaf5b7-29ed-49f7-becc-0ff8da7f6fd5']",11,,,,,,,,,,,,,,Croatia,00:09:11.856,Pressure,,49.2,22.4,,,,,
,,,,,,,,,,,,,,,,,3.273966,,,,,,,,,,,,a49e477d-fcd1-4825-87f3-7f362fb612d2,466,,"[35.5, 27.6]",3788745,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ante Rebić,5465.0,Center Forward,21,England,768,['0bdb940f-82a2-490d-9de0-c4ee0d3cc7e2'],39,,,,,,,,,,,,,,Croatia,00:09:39.709,Pressure,,35.5,27.6,,,,,
,,,,,,,,,,,,,,,,,3.134506,,,,,,,,,,,,2181379b-8b1c-4feb-abe1-52c676365c73,467,,"[35.2, 27.6]",3788745,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,21,England,768,['d1c4af44-b765-4668-ae34-2f1c02f666dc'],41,,,,,,,,,,,,,,Croatia,00:09:41.397,Pressure,,35.2,27.6,,,,,
,,,,,,,,,,,,,,,,,1.160829,,,,,,,,,,,,bcfcff35-c26e-436b-ad54-8f2c8ce11eb7,484,,"[49.9, 67.6]",3788745,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,21,England,768,"['7a55a21e-5441-4fb7-a124-9fd6841631ee', 'abfb146e-5783-4adb-9bf5-aae094cf1562', 'd12f1999-9d41-4ef2-b3f8-c11a9133ff6e', 'd8559b9f-2b94-4db1-987c-532dcc7d7c21']",5,,,,,,,,,,,,,,Croatia,00:10:05.783,Pressure,,49.9,67.6,,,,,
,,,,,,,,,,,,,,,,,2.079543,,,,,,,,,,,,0644167c-4805-460e-9a52-ccfda75187cc,515,,"[14.2, 62.4]",3788745,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,23,England,768,"['3b1f5eeb-68b8-402b-a648-62ebb560e4b9', 'b984c581-9a1b-4865-97c3-66401428401e']",1,,,,,,,,,,,,,,Croatia,00:11:01.610,Pressure,,14.2,62.4,,,,,
,,,,,,,,,,,,,,,,,1.07542,,,,,,,,,,,,64168ba3-a882-487c-9d7d-bb75c715004c,519,,"[18.0, 60.6]",3788745,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrej Kramarić,5460.0,Right Wing,23,England,768,"['d76629e9-235e-4430-b1ae-b7706914a2c8', 'fac87bb5-c573-4af8-93b5-4a891f6e1605']",4,,,,,,,,,,,,,,Croatia,00:11:04.452,Pressure,,18.0,60.6,,,,,
,,,,,,,,,,,,,,,,,0.955662,,,,,,,,,,,,38108014-472b-435f-97e4-890a9d75cb2f,523,,"[14.6, 71.2]",3788745,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,23,England,768,"['3fef099c-58e7-45d5-9403-2991817c9594', '4de05062-bb1b-4d7c-ac41-bbbee32f87a7']",7,,,,,,,,,,,,,,Croatia,00:11:07.019,Pressure,,14.6,71.2,,,,,
,,,,,,,,,,,,,,,,,0.371296,,,,,,,,,,,,db86cb1a-c03d-4ca8-a853-592a907ec012,525,,"[98.6, 21.5]",3788745,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philip Foden,4354.0,Right Wing,23,England,768,['8f294cb9-72aa-41e8-9710-f30d84b72b24'],8,,,,,,,,,,,,,,England,00:11:08.693,Pressure,,98.6,21.5,,,,,
,,,,,,,,,,True,,,,,,,0.789994,,,,,,,,,,,,54bb8625-f73c-45a2-90a1-01538c8309b3,530,,"[94.3, 12.4]",3788745,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philip Foden,4354.0,Right Wing,24,Croatia,785,"['79996bd4-146f-4c12-8def-505783e85c22', '91d43c30-bbdd-40c0-940c-7b58672c7a59', 'f136c70c-6392-4997-99ff-2f767a4e72c2']",9,,,,,,,,,,,,,,England,00:11:09.827,Pressure,,94.3,12.4,,,,,
,,,,,,,,,,True,,,,,,,0.600116,,,,,,,,,,,,ba8df851-20fc-40ce-809a-a6db3e9a6f27,534,,"[90.6, 14.3]",3788745,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philip Foden,4354.0,Right Wing,24,Croatia,785,['91d43c30-bbdd-40c0-940c-7b58672c7a59'],10,,,,,,,,,,,,,,England,00:11:10.953,Pressure,,90.6,14.3,,,,,
,,,,,,,,,,,,,,,,,0.902973,,,,,,,,,,,,68970830-eaba-486e-8b9b-1f7491cc4b09,547,,"[76.8, 24.1]",3788745,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,24,Croatia,785,"['4a7e30cd-0946-4d18-a3d4-f46624a6c0af', 'f1bbc5d6-3411-4b57-af28-c9088075100a']",20,,,,,,,,,,,,,,England,00:11:20.636,Pressure,,76.8,24.1,,,,,
,,,,,,,,,,,,,,,,,2.606953,,,,,,,,,,,,e6f45f4f-fe29-4dbb-85b9-32e9a72f46de,551,,"[4.5, 63.4]",3788745,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Duje Ćaleta-Car,6307.0,Left Center Back,25,England,768,"['3503ef88-118d-4a2b-8d51-bf222b520dcf', '6cf87646-cb6e-46df-9400-0dd8644d46c3', 'b937ca1a-916e-4946-b7ae-b1b500b0548e']",55,,,,,,,,,,,,,,Croatia,00:11:55.356,Pressure,,4.5,63.4,,,,,
,,,,,,,,,,,,,,,,,1.031569,,,,,,,,,,,,9bb2652f-d924-405a-bfb6-d6677c6df428,554,,"[8.2, 75.0]",3788745,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrej Kramarić,5460.0,Right Wing,25,England,768,"['1b4807b7-4ab6-44e9-b0b6-ec2d5b38d4db', '6cf87646-cb6e-46df-9400-0dd8644d46c3', 'b937ca1a-916e-4946-b7ae-b1b500b0548e', 'caf558e0-227a-43a4-8eac-36a7f8fb9f7d']",57,,,,,,,,,,,,,,Croatia,00:11:57.877,Pressure,,8.2,75.0,,,,,
,,,,,,,,,,True,,,,,,,7.016745,,,,,,,,,,,,f65d1be0-a7e1-42af-9f1c-348b329d1942,563,,"[106.7, 30.9]",3788745,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,26,Croatia,785,"['83c6109c-87df-49d5-b3f5-540b2282c139', 'f8244a79-2bf4-4230-ab81-80e889d50ea6']",2,,,,,,,,,,,,,,England,00:12:02.209,Pressure,,106.7,30.9,,,,,
,,,,,,,,,,,,,,,,,0.570013,,,,,,,,,,,,9fc81d96-41dc-44b5-b1c4-360d0c4ccbea,567,,"[111.6, 25.5]",3788745,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philip Foden,4354.0,Right Wing,26,Croatia,785,"['5f95bbb0-f462-4c9b-a2e8-62887d1d0d17', '7084d8f9-94b8-498e-bcee-4812104c4511']",10,,,,,,,,,,,,,,England,00:12:10.690,Pressure,,111.6,25.5,,,,,
,,,,,,,,,,,,,,,,,0.516287,,,,,,,,,,,,0bcd9484-5f4e-4a4c-abcf-b538fece3db0,569,,"[98.6, 9.6]",3788745,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mason Mount,7843.0,Center Attacking Midfield,26,Croatia,785,"['7a1a04f8-6f2d-4926-8a8d-df75f32b3ba6', '9fdbb311-9d02-4252-a8db-3536471168ef']",12,,,,,,,,,,,,,,England,00:12:12.193,Pressure,,98.6,9.6,,,,,
,,,,,,,,,,,,,,,,,0.36468,,,,,,,,,,,,d0365b1b-f506-40f3-9716-ebb2dbcf5f57,582,,"[76.3, 4.4]",3788745,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mason Mount,7843.0,Center Attacking Midfield,26,Croatia,785,['8441852f-9850-469e-bc7f-20c3c4974dd5'],23,,,,,,,,,,,,,,England,00:12:23.245,Pressure,,76.3,4.4,,,,,
,,,,,,,,,,,,,,,,,0.744115,,,,,,,,,,,,7c6daa38-b6dc-4ff7-91af-e0408796b466,588,,"[56.0, 11.3]",3788745,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,26,Croatia,785,['2ca619c5-af6f-45af-a4ec-e45d03a94e21'],26,,,,,,,,,,,,,,England,00:12:26.135,Pressure,,56.0,11.3,,,,,
,,,,,,,,,,,,,,,,,0.86124,,,,,,,,,,,,c4085612-073d-4776-a3c6-e62ce6c28639,595,,"[64.0, 20.8]",3788745,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,26,Croatia,785,['19d03286-6e35-40e7-b8d9-84537a03aa4a'],32,,,,,,,,,,,,,,England,00:12:32.511,Pressure,,64.0,20.8,,,,,
,,,,,,,,,,,,,,,,,0.307116,,,,,,,,,,,,eda7c778-a5b0-4631-90eb-e1241d44999a,615,,"[83.3, 24.4]",3788745,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Rebić,5465.0,Center Forward,26,Croatia,785,['f8a7c08c-4605-4503-adb8-3d9c040aa04f'],58,,,,,,,,,,,,,,Croatia,00:12:58.856,Pressure,,83.3,24.4,,,,,
,,,,,,,,,,True,,,,,,,0.432551,,,,,,,,,,,,0f891c94-2e03-46b2-8c34-7bbdaad022a3,625,,"[63.2, 59.4]",3788745,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Rebić,5465.0,Center Forward,27,England,768,"['3decbacf-dca4-427c-8ad1-2aabc8e4faaa', '4ffd07e4-0d48-4433-b186-aa43b33f14da']",5,,,,,,,,,,,,,,Croatia,00:13:05.130,Pressure,,63.2,59.4,,,,,
,,,,,,,,,,,,,,,,,0.563061,,,,,,,,,,,,884e2365-17d6-4382-a628-26104c378e35,638,,"[84.6, 61.3]",3788745,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrej Kramarić,5460.0,Right Wing,27,England,768,"['284f58fd-24a5-44f0-bfcc-ec8212aa2624', '48107832-9185-45de-ad76-4024e960b7e6']",19,,,,,,,,,,,,,,Croatia,00:13:19.687,Pressure,,84.6,61.3,,,,,
,,,,,,,,,,,,,,,,,1.23891,,,,,,,,,,,,5adedd9c-8abc-4645-9bc6-a41f81b6ea53,648,,"[35.4, 73.1]",3788745,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrej Kramarić,5460.0,Right Wing,27,England,768,"['83065b10-5e69-4ac5-b137-3be9819c3e0f', 'cedcab2b-e9b2-42da-9a74-ef13a84b15d6']",33,,,,,,,,,,,,,,Croatia,00:13:33.755,Pressure,,35.4,73.1,,,,,
,,,,,,,,,,,,,,,,,0.489065,,,,,,,,,,,,0a126fa8-3642-49b1-985b-59df88af9125,672,,"[76.6, 34.5]",3788745,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Rebić,5465.0,Center Forward,27,England,768,"['2a3a9405-3aee-4599-adfc-888a4df2165d', 'a34634d4-e79f-41af-927a-09326831c659']",59,,,,,,,,,,,,,,Croatia,00:13:59.821,Pressure,,76.6,34.5,,,,,
,,,,,,,,,,,,,,,,,0.415136,,,,,,,,,,,,8044d5dd-6ff3-49f2-9ef0-fae17c90f1aa,682,,"[71.7, 69.7]",3788745,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,27,England,768,"['8bb82030-af84-4ecf-8086-6fa6ed886ece', 'c106ecb9-650b-4a27-97fc-003987dcc6f0']",6,,,,,,,,,,,,,,Croatia,00:14:06.184,Pressure,,71.7,69.7,,,,,
,,,,,,,,,,True,,,,,,,2.899766,,,,,,,,,,,,f58f6f11-5dc7-4185-84da-42e9416fba94,687,,"[72.1, 7.5]",3788745,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mason Mount,7843.0,Center Attacking Midfield,28,Croatia,785,"['008596f6-c30e-4534-960d-87401a695095', 'db389ed0-1283-4806-aac8-5538e1df595b']",9,,,,,,,,,,,,,,England,00:14:09.631,Pressure,,72.1,7.5,,,,,
,,,,,,,,,,,,,,,,,0.318616,,,,,,,,,,,,bee56e79-ef32-4c70-8732-880ee3ed45b8,691,,"[98.1, 31.8]",3788745,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,28,Croatia,785,"['37bd5d63-f3e5-4d87-bc37-3fff1220e99f', '64291a6c-c424-43b9-b45e-bf4e106b00ba']",15,,,,,,,,,,,,,,England,00:14:15.681,Pressure,,98.1,31.8,,,,,
,,,,,,,,,,,,,,,,,0.429801,,,,,,,,,,,,927f3aa5-802c-4565-aca7-f80da0cbf85f,698,,"[76.9, 22.4]",3788745,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Rebić,5465.0,Center Forward,28,Croatia,785,"['1e589c7c-8f49-433b-b3e5-ab7596b7a8ea', '2ff2fba4-b5da-4df0-9f12-9ae9fd8ea084', 'bee28d1b-d4d9-40d5-8061-481e8a9c0dca']",21,,,,,,,,,,,,,,Croatia,00:14:21.998,Pressure,,76.9,22.4,,,,,
,,,,,,,,,,,,,,,,,0.243511,,,,,,,,,,,,2d5062a4-a5fe-4cea-b2a9-251338fc4d1d,711,,"[29.7, 32.1]",3788745,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tyrone Mings,3323.0,Left Center Back,28,Croatia,785,"['d78bbc7c-fd2a-4960-a258-4e4f9607447c', 'f251f55f-ea33-4f66-b1da-49aeaa7354c9']",37,,,,,,,,,,,,,,England,00:14:37.894,Pressure,,29.7,32.1,,,,,
,,,,,,,,,,True,,,,,,,1.334848,,,,,,,,,,,,98cf3b78-dee7-49bc-8957-aee1987fb6ff,762,,"[96.0, 22.4]",3788745,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,29,England,768,['7e69d834-0f3d-462a-b52d-3dc02fae12d5'],30,,,,,,,,,,,,,,England,00:15:30.661,Pressure,,96.0,22.4,,,,,
,,,,,,,,,,,,,,,,,1.154095,,,,,,,,,,,,3c430117-655a-4510-aad6-8b3e91edbd5c,766,,"[32.4, 50.2]",3788745,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Rebić,5465.0,Center Forward,29,England,768,"['17e9dd49-07e5-4b96-9cee-a14b5a63739e', 'f6a0f9d7-f406-486f-afbb-32727c68dc6a']",34,,,,,,,,,,,,,,Croatia,00:15:34.793,Pressure,,32.4,50.2,,,,,
,,,,,,,,,,,,,,,,,0.564377,,,,,,,,,,,,c888c196-9226-42a2-8865-ed062a52fa42,769,,"[27.9, 51.1]",3788745,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,29,England,768,"['03c55bc7-14f5-4bfa-b95f-3a43875ba47d', 'f6a0f9d7-f406-486f-afbb-32727c68dc6a']",35,,,,,,,,,,,,,,Croatia,00:15:35.619,Pressure,,27.9,51.1,,,,,
,,,,,,,,,,True,,,,,,,0.351773,,,,,,,,,,,,7d2d1656-6b0d-4ab4-b948-af1a4228f206,771,,"[98.4, 32.3]",3788745,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philip Foden,4354.0,Right Wing,29,England,768,['33c03d15-6647-4d75-afb1-f4cab6f6dc66'],36,,,,,,,,,,,,,,England,00:15:36.429,Pressure,,98.4,32.3,,,,,
,,,,,,,,,,,,,,,,,0.654153,,,,,,,,,,,,97fd7997-2907-495f-bde2-31c8869d329e,774,,"[89.1, 32.4]",3788745,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,29,England,768,"['2ebacf62-d642-41a4-b32b-23d511cb84cb', 'ec1c1c65-d2ef-4635-ba2c-183b1fdc31c5']",38,,,,,,,,,,,,,,England,00:15:38.035,Pressure,,89.1,32.4,,,,,
,,,,,,,,,,,,,,,,,0.598759,,,,,,,,,,,,2567ad58-78f9-4599-b7d0-36533d7eaa59,780,,"[30.0, 41.1]",3788745,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,29,England,768,['92a15b13-73c8-44db-9790-38d885ba73a5'],39,,,,,,,,,,,,,,Croatia,00:15:39.369,Pressure,,30.0,41.1,,,,,
,,,,,,,,,,,,,,,,,1.025429,,,,,,,,,,,,ac77299c-4458-4ccb-bdda-15d51299a79e,786,,"[85.1, 6.1]",3788745,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ante Rebić,5465.0,Center Forward,31,Croatia,785,['4bf0bc54-54de-4058-bd98-571c6918054f'],18,,,,,,,,,,,,,,Croatia,00:17:18.668,Pressure,,85.1,6.1,,,,,
,,,,,,,,,,,,,,,,,0.386645,,,,,,,,,,,,99a8fef2-651b-4ac6-b640-3aef482351c3,797,,"[78.3, 75.9]",3788745,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,33,Croatia,785,"['002fc22e-99e8-4411-a29e-9e6666bf243a', '008336c2-df20-49f5-bdaf-d8b4649f6f36', 'ab56e358-fad2-4863-a6da-771e75b1acbd']",51,,,,,,,,,,,,,,England,00:17:51.346,Pressure,,78.3,75.9,,,,,
,,,,,,,,,,True,,,,,,,0.685691,,,,,,,,,,,,861f83d5-d473-43af-a7e3-1e458216f26d,803,,"[21.8, 7.1]",3788745,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Duje Ćaleta-Car,6307.0,Left Center Back,33,Croatia,785,['9e63a301-4178-4fab-a50a-81c9d293199a'],54,,,,,,,,,,,,,,Croatia,00:17:54.122,Pressure,,21.8,7.1,,,,,
,,,,,,,,,,,,,,,,,0.45512,,,,,,,,,,,,d97186d8-f4e4-436f-8f74-3154c0675d44,811,,"[105.4, 65.7]",3788745,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philip Foden,4354.0,Right Wing,33,Croatia,785,"['37b2839f-3ffe-401e-b3b7-3420ecdff01e', 'cd26b18d-fd21-4533-8141-0a2c6f617f10']",59,,,,,,,,,,,,,,England,00:17:59.926,Pressure,,105.4,65.7,,,,,
,,,,,,,,,,True,,,,,,,3.821381,,,,,,,,,,,,97b4d82d-87fc-4620-a710-480d7abdbd92,819,,"[15.4, 5.7]",3788745,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,33,Croatia,785,['9da9499f-d68e-484b-affb-6176c4738c12'],3,,,,,,,,,,,,,,Croatia,00:18:03.018,Pressure,,15.4,5.7,,,,,
,,,,,,,,,,,,,,,,,1.945796,,,,,,,,,,,,acffca35-af05-4df3-a831-270da8cf7ddf,823,,"[117.7, 72.6]",3788745,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philip Foden,4354.0,Right Wing,33,Croatia,785,['ccf1b4d3-e44b-418a-b723-fe9940dd8337'],8,,,,,,,,,,,,,,England,00:18:08.700,Pressure,,117.7,72.6,,,,,
,,,,,,,,,,,,,,,,,0.699215,,,,,,,,,,,,2386a446-14c5-46cd-91d2-aaf64c61559b,824,,"[100.3, 60.0]",3788745,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,33,Croatia,785,,10,,,,,,,,,,,,,,England,00:18:10.890,Pressure,,100.3,60.0,,,,,
,,,,,,,,,,,,,,,,,0.508064,,,,,,,,,,,,f67d5c17-92ae-4395-905a-a44eabf50774,857,,"[56.1, 25.3]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Rebić,5465.0,Center Forward,35,England,768,"['499906e5-0cdd-43f1-a5b1-0e543e7532d0', '9f05acae-e065-4fe2-ae2f-f93208184ffe', 'c86a38b1-99e9-40d9-9272-92b2599f16f7', 'd071a7d3-3130-43a7-b4dd-1fc74a488972']",8,,,,,,,,,,,,,,Croatia,00:19:08.090,Pressure,,56.1,25.3,,,,,
,,,,,,,,,,,,,,,,,1.618037,,,,,,,,,,,,a4ebc6fe-5c0c-41fd-ad21-b68340b7c6c1,875,,"[63.4, 7.6]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Rebić,5465.0,Center Forward,35,England,768,"['9a9c3b83-6ac4-4835-b533-179f8a692d8e', 'c897e06d-052d-4dfe-ad15-ab0b3f891164']",17,,,,,,,,,,,,,,Croatia,00:19:17.831,Pressure,,63.4,7.6,,,,,
,,,,,,,,,,,,,,,,,0.932644,,,,,,,,,,,,8ead160e-698c-4977-a9d0-b8906aa6004d,889,,"[36.0, 61.2]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Duje Ćaleta-Car,6307.0,Left Center Back,35,England,768,"['6d1b2e6b-b27a-4134-a189-109e97fc984d', 'c10b9648-9ad9-4cad-92a0-2d3614bab75b']",35,,,,,,,,,,,,,,Croatia,00:19:35.721,Pressure,,36.0,61.2,,,,,
,,,,,,,,,,,,,,,,,0.755197,,,,,,,,,,,,70dccb77-0649-4c0d-b3ac-0522ccb0c8ae,901,,"[108.7, 63.1]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philip Foden,4354.0,Right Wing,35,England,768,"['4922d899-98ab-41f8-9b97-2a43cb9fff19', 'f25b9000-30ae-480f-b4d8-c31e11cb260d']",46,,,,,,,,,,,,,,England,00:19:46.619,Pressure,,108.7,63.1,,,,,
,,,,,,,,,,,,,,,,,0.455901,,,,,,,,,,,,de6e60d3-e3fa-45c5-807e-0c73ae67a34e,911,,"[45.6, 40.4]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,35,England,768,['0c3af898-f4af-4ee2-a6d4-c6da637ab31a'],58,,,,,,,,,,,,,,Croatia,00:19:58.270,Pressure,,45.6,40.4,,,,,
,,,,,,,,,,,,,,,,,1.693483,,,,,,,,,,,,8b845e17-cd54-4d07-a678-90603077ccec,925,,"[56.1, 63.8]",3788745,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrej Kramarić,5460.0,Right Wing,35,England,768,['0a3090c4-9f38-4188-acfe-601aec127300'],12,,,,,,,,,,,,,,Croatia,00:20:12.436,Pressure,,56.1,63.8,,,,,
