50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,"[66.9, 77.0]",,,,,,,,,,,,1.203984,,,,,,,,,,,e0977af5-2758-48a7-9811-8140e2c052dd,1729,,"[64.7, 75.4]",3794688,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kieran Trippier,3308.0,Right Wing Back,110,England,768,"['048da3dd-583c-461c-b5da-ff90b2f523de', '538abd70-549e-47a3-ba11-4c403b73299d']",59,,,,,,,,,,,,,,,,England,00:43:59.237,Carry,,64.7,75.4,,,,,
,,,,"[99.0, 72.9]",,,,,,,,,,,,0.116966,,,,,,,,,,,08a78674-49d9-4d37-be1d-f95d29fe7992,1733,,"[96.8, 71.1]",3794688,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bukayo Saka,22084.0,Right Wing,110,England,768,"['70390c7d-cf81-450b-8560-22ebc2e60442', 'eddd040e-ac10-4d5c-b269-657fc78a19e1']",2,,,,,,,,,,,,,,,,England,00:44:02.511,Carry,,96.8,71.1,,,,,
,,,,"[19.1, 3.4]",,,,,,,,,,,,0.013639,,,,,,,,,,,39049094-f488-478d-882c-5ac8b97d00d7,1737,,"[19.1, 3.4]",3794688,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,111,Germany,770,"['0f26693b-7f95-496c-ad2d-efc9e43ca287', '5705bad7-bd1d-4468-a1f8-1705c9fd27e9']",24,,,,,,,,,,,,,,,,Germany,00:44:24.445,Carry,,19.1,3.4,,,,,
,,,,"[40.0, 9.7]",,,,,,,,,,,,1.61426,,,,,,,,,,,df1bb92e-b355-482a-9793-dd0d8543fe92,1744,,"[36.9, 13.5]",3794688,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toni Kroos,5574.0,Right Defensive Midfield,111,Germany,770,"['0840c67a-350a-4188-bd93-02acf2b3074e', 'a77f80bd-785f-4fd5-b190-a6fbd5c24a32', 'b64f0e8f-7a2e-4773-be4e-1aef0b1c16b1', 'c8f53842-8427-44ce-9a7d-02666f543481']",27,,,,,,,,,,,,,,,,Germany,00:44:27.453,Carry,True,36.9,13.5,,,,,
,,,,"[49.1, 5.4]",,,,,,,,,,,,0.869436,,,,,,,,,,,4a4025f2-84d5-4916-8377-52bf5cfe3c0f,1755,,"[49.1, 3.8]",3794688,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Right Defensive Midfield,112,Germany,770,"['645b28b1-3bbd-4030-9838-9f88a7874af2', 'ca8c646a-dacd-4806-bc37-a6e6bac48d6b']",25,,,,,,,,,,,,,,,,Germany,00:45:25.660,Carry,,49.1,3.8,,,,,
,,,,"[63.1, 22.0]",,,,,,,,,,,,1.469126,,,,,,,,,,,a2cec004-82c0-4129-8b3d-755a35ab9cdc,1758,,"[63.7, 26.4]",3794688,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kai Havertz,8966.0,Right Wing,112,Germany,770,"['6e7f68fb-58ed-4b46-afa8-a76edbb31fa3', '916be9a3-61d5-4eb6-b6de-15c00d8c451a', 'f4ae92b6-b84a-4039-a9fb-f78712d8a7ca']",28,,,,,,,,,,,,,,,,Germany,00:45:28.151,Carry,True,63.7,26.4,,,,,
,,,,"[54.4, 18.1]",,,,,,,,,,,,2.03584,,,,,,,,,,,25a1ef2e-be7c-45f6-9d23-d6f77a8d64c1,1763,,"[63.1, 22.0]",3794688,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kai Havertz,8966.0,Right Wing,112,Germany,770,"['4faed666-d8ae-47f7-a63f-cc3031303d07', '597998da-2744-41af-bd94-cf85ab69e12b', '6e7f68fb-58ed-4b46-afa8-a76edbb31fa3', 'c48ec4e9-108b-4531-bb39-738c04622186']",29,,,,,,,,,,,,,,,,Germany,00:45:29.620,Carry,True,63.1,22.0,,,,,
,,,,"[33.5, 43.2]",,,,,,,,,,,,0.896062,,,,,,,,,,,cf0d8eef-1bd1-4ff1-945c-cafbd1139afe,1766,,"[33.1, 41.2]",3794688,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mats Hummels,5572.0,Center Back,112,Germany,770,"['97d0723b-83f0-48dd-990f-1daaac267684', 'f03e2c06-997e-4592-8855-33f77e0f7071']",33,,,,,,,,,,,,,,,,Germany,00:45:33.953,Carry,,33.1,41.2,,,,,
,,,,"[36.7, 63.8]",,,,,,,,,,,,2.567518,,,,,,,,,,,59a48965-a504-481b-90c6-1ab83102c8e3,1769,,"[34.5, 63.4]",3794688,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matthias Ginter,8808.0,Right Center Back,112,Germany,770,"['68dd7c41-14cc-4a2a-8056-56dd3b6b70b5', 'e3e86a73-5d53-49ec-915b-5b08a0935391']",36,,,,,,,,,,,,,,,,Germany,00:45:36.111,Carry,,34.5,63.4,,,,,
,,,,"[41.7, 43.6]",,,,,,,,,,,,4.019699,,,,,,,,,,,16688fc2-8191-4028-8348-0f91828b7d1b,1772,,"[32.9, 47.3]",3794688,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mats Hummels,5572.0,Center Back,112,Germany,770,"['05511254-993d-47b1-a21e-757f12dd638d', '79e387e7-2ab4-4e42-a0b5-99c22b208023']",39,,,,,,,,,,,,,,,,Germany,00:45:39.793,Carry,,32.9,47.3,,,,,
,,,,"[42.8, 19.2]",,,,,,,,,,,,1.804672,,,,,,,,,,,d0dd0d21-e74b-47dc-83ba-f49f6886ca9d,1777,,"[40.4, 20.2]",3794688,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Rüdiger,3167.0,Left Center Back,112,Germany,770,"['445a538e-d2dc-46df-a355-ae9649c5cc5e', '65b892fc-e773-4b8f-88c6-c888e337005b']",45,,,,,,,,,,,,,,,,Germany,00:45:45.941,Carry,,40.4,20.2,,,,,
,,,,"[42.2, 46.8]",,,,,,,,,,,,1.486702,,,,,,,,,,,eaf9be87-71fb-4019-8bfc-bea091f33070,1780,,"[38.6, 34.4]",3794688,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mats Hummels,5572.0,Center Back,112,Germany,770,"['1cbcc584-b9df-4ef2-8bf1-5e8308c108ad', '68b575a3-37de-4e01-b5bd-8e398aa6b524']",49,,,,,,,,,,,,,,,,Germany,00:45:49.679,Carry,,38.6,34.4,,,,,
,,,,"[100.4, 35.7]",,,,,,,,,,,,5.22752,,,,,,,,,,,d8244b96-015e-46de-bc36-976de7a585bb,1786,,"[71.8, 15.8]",3794688,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raheem Sterling,3233.0,Left Wing,112,Germany,770,"['8eec2954-44a3-4bd2-8494-ed1c773848ce', 'ac5cf90e-440f-47b8-a1b2-1031c29041e6', 'f765cae0-441a-4931-8d2c-8f44ad5cb7e1']",54,,,,,,,,,,,,,,,,England,00:45:54.722,Carry,True,71.8,15.8,,,,,
,,,,"[33.1, 22.3]",,,,,,,,,,,,4.048025,,,,,,,,,,,d49e2a48-c1db-42ef-b495-b4eae71687de,1797,,"[12.3, 28.2]",3794688,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leon Goretzka,6324.0,Left Defensive Midfield,112,Germany,770,"['231355f9-56ab-45af-bbe7-66038b34bdd6', '376cb4d3-f0b6-401d-b59f-f6535a042767', '8de6a72f-1bc7-4cf0-93ef-5a7b781573fb']",4,,,,,,,,,,,,,,,,Germany,00:46:04.901,Carry,True,12.3,28.2,,,,,
,,,,"[35.9, 14.1]",,,,,,,,,,,,1.326723,,,,,,,,,,,3cd08629-d111-47f4-a9c7-5dc36858f7cf,1801,,"[33.5, 15.9]",3794688,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Right Defensive Midfield,112,Germany,770,"['91aa908d-dbe6-4746-866d-340850cb0240', 'acc86226-01b3-4054-8b48-5b8232879f6f']",9,,,,,,,,,,,,,,,,Germany,00:46:09.903,Carry,,33.5,15.9,,,,,
,,,,"[37.7, 21.3]",,,,,,,,,,,,0.948229,,,,,,,,,,,2c1f66b1-cd63-4084-889c-2d0a6103a09c,1804,,"[35.7, 21.3]",3794688,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leon Goretzka,6324.0,Left Defensive Midfield,112,Germany,770,"['520bd783-9f81-43ff-ad6e-b9d7d4b4dca4', '52bf2357-b28a-410f-9b01-93ebb4cacdd5']",12,,,,,,,,,,,,,,,,Germany,00:46:12.217,Carry,,35.7,21.3,,,,,
,,,,"[87.7, 7.9]",,,,,,,,,,,,2.738263,,,,,,,,,,,81a7f975-db82-4d16-a233-b78cf3218174,1807,,"[78.9, 4.9]",3794688,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Timo Werner,5557.0,Center Forward,112,Germany,770,"['daffb342-156c-4fa3-94f9-2c7b4187af4f', 'ddfc520f-c90a-4a96-b7a1-85181698c5c6']",16,,,,,,,,,,,,,,,,Germany,00:46:16.532,Carry,,78.9,4.9,,,,,
,,,,"[81.5, 13.5]",,,,,,,,,,,,2.99648,,,,,,,,,,,b45b8858-1332-46eb-b686-5696f5c0fe5d,1810,,"[79.6, 7.5]",3794688,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Right Defensive Midfield,112,Germany,770,"['195fa084-6adf-4ae4-abc6-13b459a9e629', 'c2e624ff-67c0-48a8-8562-e170236af921']",20,,,,,,,,,,,,,,,,Germany,00:46:20.573,Carry,,79.6,7.5,,,,,
,,,,"[51.6, 39.7]",,,,,,,,,,,,5.11335,,,,,,,,,,,290a23f0-6a92-4112-8d88-4f8f89d1b014,1819,,"[36.2, 40.4]",3794688,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,John Stones,3244.0,Center Back,113,England,768,"['63e13323-6bd9-482f-b932-f4870f657a43', 'bbb53e08-7dd5-4c93-ab05-9ef92ff9e283']",1,,,,,,,,,,,,,,,,England,00:00:01.808,Carry,,36.2,40.4,,,,,
,,,,"[67.4, 41.4]",,,,,,,,,,,,0.079999,,,,,,,,,,,f259ccaa-1c03-4713-8ea8-c89930ea3502,1822,,"[67.2, 41.4]",3794688,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kalvin Phillips,4706.0,Right Defensive Midfield,113,England,768,"['a83492cc-9d48-4aff-9b2a-08a1e03f684d', 'bad2844f-f2f8-4d06-9241-e013abd5c661']",8,,,,,,,,,,,,,,,,England,00:00:08.217,Carry,,67.2,41.4,,,,,
,,,,"[86.6, 67.9]",,,,,,,,,,,,3.071345,,,,,,,,,,,e6d37f30-1fa2-48ed-a3ba-5028015d64c4,1825,,"[71.7, 67.7]",3794688,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kyle Walker,3205.0,Right Center Back,113,England,768,"['5555e5bd-a3d7-4dec-a63f-6ad00b631862', 'a8a9e19d-fa30-40b0-9709-f85509144ff6']",10,,,,,,,,,,,,,,,,England,00:00:10.288,Carry,,71.7,67.7,,,,,
,,,,"[77.1, 66.9]",,,,,,,,,,,,1.002871,,,,,,,,,,,d5ef1134-51a3-478d-8a92-ee7998f552ef,1828,,"[77.1, 64.5]",3794688,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kalvin Phillips,4706.0,Right Defensive Midfield,113,England,768,"['778d4f98-badc-430c-8ddb-a8f4e4cb8453', 'cec3e287-c0b9-4ac3-8db6-11fc066acfb9']",14,,,,,,,,,,,,,,,,England,00:00:14.677,Carry,,77.1,64.5,,,,,
,,,,"[85.4, 75.4]",,,,,,,,,,,,1.373624,,,,,,,,,,,67f437c9-aacb-407d-857e-f6c9b0b48546,1831,,"[85.6, 75.2]",3794688,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kieran Trippier,3308.0,Right Wing Back,113,England,768,"['03a6fecb-018f-4968-816a-cade700986f0', '62c4f3d5-707b-4e65-9697-1bafe0fe2471', 'd80a1519-36d1-4d86-9fd5-97b37d9d2333']",16,,,,,,,,,,,,,,,,England,00:00:16.746,Carry,True,85.6,75.2,,,,,
,,,,"[19.9, 23.1]",,,,,,,,,,,,0.805752,,,,,,,,,,,bc557409-3853-4488-8424-42799f086006,1841,,"[21.2, 24.7]",3794688,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Toni Kroos,5574.0,Right Defensive Midfield,114,Germany,770,"['25724a36-50ec-4c86-9903-6da75d8e6285', 'cc5f2b58-a4a2-4209-a236-47a813202fe0', 'f1f73acb-0788-48ce-a44e-a9aa3c75784d']",42,,,,,,,,,,,,,,,,Germany,00:00:42.890,Carry,True,21.2,24.7,,,,,
,,,,"[70.4, 68.1]",,,,,,,,,,,,2.636541,,,,,,,,,,,8bdf7b8c-90ef-437f-9961-25b8514c52ab,1850,,"[67.9, 68.8]",3794688,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kyle Walker,3205.0,Right Center Back,114,Germany,770,"['3ff34cd1-3bec-412e-b1e2-7f4ad88954c2', '4ce1d386-0c10-4556-a940-f9999ced65e0']",47,,,,,,,,,,,,,,,,England,00:00:47.265,Carry,,67.9,68.8,,,,,
,,,,"[6.4, 63.3]",,,,,,,,,,,,1.008304,,,,,,,,,,,7dc56104-78a6-453e-a2e3-bb5118f13845,1855,,"[5.7, 59.3]",3794688,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matthias Ginter,8808.0,Right Center Back,115,Germany,770,"['3b206771-eee1-4e90-85e8-bfa3d78997ba', 'c3dd15cb-9321-4b5c-9d18-ef579618043c']",11,,,,,,,,,,,,,,,,Germany,00:01:11.899,Carry,,5.7,59.3,,,,,
,,,,"[18.9, 72.5]",,,,,,,,,,,,1.804488,,,,,,,,,,,86620601-fb8b-4997-b707-2ea9b201087e,1860,,"[22.5, 74.9]",3794688,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leon Goretzka,6324.0,Left Defensive Midfield,115,Germany,770,"['9f8bd4c0-0c42-4a55-be22-bc314ef63a62', 'c19077d4-0d31-4824-8c10-07e0eefd68f5', 'f12ee386-a35d-4ace-ad0d-5550c3c6eb9e']",16,,,,,,,,,,,,,,,,Germany,00:01:16.328,Carry,True,22.5,74.9,,,,,
,,,,"[49.6, 59.8]",,,,,,,,,,,,0.034249,,,,,,,,,,,de12a646-fc0d-44a5-b604-36150e81f286,1868,,"[49.6, 60.0]",3794688,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Timo Werner,5557.0,Center Forward,115,Germany,770,"['900816c7-70f9-4698-a177-fb9389396a50', 'bc0ee116-c66a-4f92-b118-971b2981ee90']",23,,,,,,,,,,,,,,,,Germany,00:01:23.643,Carry,,49.6,60.0,,,,,
,,,,"[57.4, 25.8]",,,,,,,,,,,,0.08,,,,,,,,,,,949ac93d-5b3d-452a-9fc8-31e8dd840be0,1873,,"[57.4, 25.8]",3794688,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Center Back,116,England,768,"['253f62c5-997e-4347-9722-189a6866409b', '4889b65e-316b-4fb5-85c8-cbb416f21d87']",26,,,,,,,,,,,,,,,,England,00:01:26.064,Carry,,57.4,25.8,,,,,
,,,,"[44.5, 12.5]",,,,,,,,,,,,3.372237,,,,,,,,,,,fce4b67b-c7e8-4959-bdc2-23d4e3ac07cf,1876,,"[49.7, 14.7]",3794688,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Maguire,3336.0,Left Center Back,116,England,768,"['0eb4f4dc-92a0-4b01-a337-defcb190522d', '11d92ca6-8130-465c-8417-8473939eb9bb']",27,,,,,,,,,,,,,,,,England,00:01:27.645,Carry,,49.7,14.7,,,,,
,,,,"[40.7, 27.9]",,,,,,,,,,,,2.9633,,,,,,,,,,,f382b4e3-f043-45ba-a1ba-3f9c8045a076,1879,,"[35.2, 32.2]",3794688,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Center Back,116,England,768,"['6acc0545-58ce-4fd1-87f0-0890f58592e7', '71cf8fed-f622-4978-b87c-b61943ad97b9']",32,,,,,,,,,,,,,,,,England,00:01:32.197,Carry,,35.2,32.2,,,,,
,,,,"[42.6, 11.6]",,,,,,,,,,,,1.498412,,,,,,,,,,,4da3d6e9-c4df-404c-aecc-c5ce64394973,1882,,"[41.6, 11.8]",3794688,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Maguire,3336.0,Left Center Back,116,England,768,"['9d6f56ae-b181-4db7-ac88-6dcc2e8b7e49', 'cac58805-8f8f-4b77-91e9-e3701d70f2eb']",36,,,,,,,,,,,,,,,,England,00:01:36.289,Carry,,41.6,11.8,,,,,
,,,,"[50.8, 4.3]",,,,,,,,,,,,3.157573,,,,,,,,,,,ed6ca72c-4f84-4190-9e08-8b200ad53dea,1885,,"[49.9, 3.3]",3794688,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Wing Back,116,England,768,"['4f13bb92-9800-4d09-91b8-a1984edce5ff', 'e8da6969-4372-425c-9e3d-65471fc35074']",38,,,,,,,,,,,,,,,,England,00:01:38.932,Carry,,49.9,3.3,,,,,
,,,,"[44.4, 11.8]",,,,,,,,,,,,4.484165,,,,,,,,,,,c179e1b5-b1ab-425c-9325-6ffbe8e4ce4a,1888,,"[39.9, 8.8]",3794688,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Maguire,3336.0,Left Center Back,116,England,768,"['5e5e650b-621b-4ea8-a4e9-940bfd7e020c', 'cf86d783-81ec-490b-a11a-0cea1e4e919f']",43,,,,,,,,,,,,,,,,England,00:01:43.274,Carry,,39.9,8.8,,,,,
,,,,"[40.9, 37.6]",,,,,,,,,,,,3.095481,,,,,,,,,,,e9828710-78af-4c60-8b05-be5ee7a037f8,1891,,"[40.9, 39.7]",3794688,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Center Back,116,England,768,"['025a8985-96f1-418e-bf16-a28fb32e7be7', 'c7a53ee6-119f-4af3-9127-3139ef823e06']",48,,,,,,,,,,,,,,,,England,00:01:48.807,Carry,,40.9,39.7,,,,,
,,,,"[55.8, 9.2]",,,,,,,,,,,,0.16,,,,,,,,,,,cc81b744-83e3-4dbf-84c3-b43ccf8db018,1894,,"[55.1, 9.7]",3794688,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Maguire,3336.0,Left Center Back,116,England,768,"['27d52d5b-720a-46eb-bea4-84057fe98e23', 'd741ca09-8dac-487a-8bef-19fffc6a7fca']",54,,,,,,,,,,,,,,,,England,00:01:54.924,Carry,,55.1,9.7,,,,,
,,,,"[76.6, 9.5]",,,,,,,,,,,,0.673048,,,,,,,,,,,d65928ab-a6b6-4a4a-a6f2-4f91d4510a76,1897,,"[77.6, 10.7]",3794688,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,116,England,768,"['1e92e95b-693e-430f-9648-97fcec16d93c', '255f1aee-70e4-4b3f-8cd5-012f6b393215', '3a74cd6b-f30e-4991-871f-266bab0c233a']",56,,,,,,,,,,,,,,,,England,00:01:56.182,Carry,True,77.6,10.7,,,,,
,,,,"[42.5, 71.6]",,,,,,,,,,,,2.013902,,,,,,,,,,,7e4b4c4f-59c7-4c43-b57c-8fc03f4d31e9,1903,,"[42.3, 72.3]",3794688,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Wing Back,117,Germany,770,"['49c08236-6347-464e-833a-3fb25baba423', 'bb4bcb9c-7837-4c05-a3f5-d9af9dfe3117', 'ed7b38f0-cf16-4d42-bb3c-6d492aea2103']",58,,,,,,,,,,,,,,,,Germany,00:01:58.452,Carry,True,42.3,72.3,,,,,
,,,,"[33.5, 64.2]",,,,,,,,,,,,2.396993,,,,,,,,,,,2d153d52-6da0-4ace-82ce-c38a0650b855,1907,,"[32.9, 65.5]",3794688,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mats Hummels,5572.0,Center Back,117,Germany,770,"['17e5059a-fa76-405a-873d-bdea754a3fb1', '3f83deb9-1970-4e7b-8f27-5b61c5edc5fd']",1,,,,,,,,,,,,,,,,Germany,00:02:01.714,Carry,,32.9,65.5,,,,,
,,,,"[56.9, 46.0]",,,,,,,,,,,,0.68553,,,,,,,,,,,30495fbc-f3c4-4f17-bd65-95610900930a,1910,,"[56.7, 47.3]",3794688,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Müller,5562.0,Left Wing,117,Germany,770,"['3eea7589-afda-4fab-b271-597e846de14b', '6ce5b460-1b0f-4ad4-a631-d5602fb653a3']",5,,,,,,,,,,,,,,,,Germany,00:02:05.282,Carry,,56.7,47.3,,,,,
,,,,"[59.6, 62.9]",,,,,,,,,,,,1.017703,,,,,,,,,,,68dab855-0118-49cb-ba4b-4f5e0881e11c,1913,,"[56.5, 59.0]",3794688,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,117,Germany,770,"['4ee86b87-0222-43cc-a764-54c20669e8ef', 'a2258652-35f2-4e10-b21c-787a1628caf0']",7,,,,,,,,,,,,,,,,Germany,00:02:07.116,Carry,,56.5,59.0,,,,,
,,,,"[69.8, 74.9]",,,,,,,,,,,,3.148151,,,,,,,,,,,4d4ebf89-8e5c-4ef2-98e9-066686f2fe16,1916,,"[76.8, 75.9]",3794688,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kai Havertz,8966.0,Right Wing,117,Germany,770,"['41c790f6-0647-405a-bc14-4c9899088ad6', '473d21ab-2989-4e27-9afc-5dcf73f08695', '7ebb56f1-cf3c-4993-8b0c-8ccca079c883']",9,,,,,,,,,,,,,,,,Germany,00:02:09.321,Carry,True,76.8,75.9,,,,,
,,,,"[63.3, 68.7]",,,,,,,,,,,,1.979008,,,,,,,,,,,99efbf94-508f-40d3-a411-8bcc762055c9,1920,,"[64.0, 72.3]",3794688,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,117,Germany,770,"['1dbe6d62-5fac-4f93-b028-ff0dd2caa29c', 'eeba85c8-8b1e-42e0-9c6c-86656d8388d5']",13,,,,,,,,,,,,,,,,Germany,00:02:13.523,Carry,,64.0,72.3,,,,,
,,,,"[62.7, 42.5]",,,,,,,,,,,,1.313665,,,,,,,,,,,b3691251-bc9e-4c47-a063-bf5e0af644ec,1923,,"[61.5, 43.9]",3794688,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Right Defensive Midfield,117,Germany,770,"['ab8b5806-9d48-4e43-9c17-acbc48e871e3', 'ecc8ef27-b4a7-474b-93eb-c0bdf05a6282']",16,,,,,,,,,,,,,,,,Germany,00:02:16.746,Carry,,61.5,43.9,,,,,
,,,,"[61.5, 20.0]",,,,,,,,,,,,1.025334,,,,,,,,,,,b24924b0-cd43-4ce1-9dc2-126c71f28a07,1926,,"[62.6, 17.5]",3794688,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,117,Germany,770,"['03befce5-e02f-4cdc-a8ef-211773508eff', '2e86187b-f128-4b65-8ed3-ec52a14de338']",19,,,,,,,,,,,,,,,,Germany,00:02:19.427,Carry,,62.6,17.5,,,,,
,,,,"[62.2, 45.4]",,,,,,,,,,,,2.855676,,,,,,,,,,,a0ad36e4-c924-4ed4-84b6-d576dce8df28,1929,,"[55.8, 45.3]",3794688,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mats Hummels,5572.0,Center Back,117,Germany,770,"['a016328b-11d2-4412-a724-cd66b1984e60', 'fbdbdfca-2b8e-42e7-8bee-76d94917a3a3']",21,,,,,,,,,,,,,,,,Germany,00:02:21.787,Carry,,55.8,45.3,,,,,
,,,,"[64.3, 70.4]",,,,,,,,,,,,4.041482,,,,,,,,,,,28ac9e80-1cab-4047-90cf-2d10eb0ea65d,1932,,"[57.5, 71.4]",3794688,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Ginter,8808.0,Right Center Back,117,Germany,770,"['5adeeeed-57d9-4be4-adf0-c375bc56cba7', '8573598d-de41-4558-aa67-319478b8bf73']",26,,,,,,,,,,,,,,,,Germany,00:02:26.131,Carry,,57.5,71.4,,,,,
,,,,"[90.6, 76.5]",,,,,,,,,,,,1.510465,,,,,,,,,,,c35a2358-7439-4e98-9cc3-a7f373d78056,1938,,"[79.2, 75.1]",3794688,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kai Havertz,8966.0,Right Wing,117,Germany,770,"['a7914f7c-22c3-4498-9e9a-fee1b2abe2da', 'a905d2a0-339b-44ec-9aed-9962b5ef122d']",32,,,,,,,,,,,,,,,,Germany,00:02:32.278,Carry,,79.2,75.1,,,,,
,,,,"[98.1, 74.6]",,,,,,,,,,,,1.610537,,,,,,,,,,,9adf6397-8ad2-4e85-bced-286e59a6ce4f,1941,,"[102.6, 77.0]",3794688,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Wing Back,117,Germany,770,"['e74db8a4-6389-46ee-91aa-59fb46c14e92', 'fab127de-2d97-47ca-acf2-2da09347ab17']",35,,,,,,,,,,,,,,,,Germany,00:02:35.213,Carry,,102.6,77.0,,,,,
,,,,"[84.9, 56.4]",,,,,,,,,,,,1.867961,,,,,,,,,,,c740eb54-cd80-4052-9bad-b403b60d0463,1944,,"[82.7, 57.2]",3794688,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Right Defensive Midfield,117,Germany,770,"['e33c3169-0d0d-407b-b95f-3d764bccf0e3', 'f05789aa-858d-4752-8d69-1a21572ac83f']",38,,,,,,,,,,,,,,,,Germany,00:02:38.306,Carry,,82.7,57.2,,,,,
